,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
699,19,Indian Wells Masters,BNP Paribas Open,20110314,Masters 1000,Outdoor,Hard,3rd Round,3,Montanes A.,Almagro N.,26,12.0,1405,2530.0,4.0,6.0,6.0,2.0,6.0,4.0,,,,,2.0,1.0,Completed,4.0,1.22,3.7,1.25,3.5,1.29,4.39,1.26,3.25,1.29,4.39,1.3,3.77,1.25,2011-404,Indian Wells Masters,Hard,96.0,M,20110310.0,67.0,103656.0,23.0,,Albert Montanes,R,175.0,ESP,30.2,104597.0,11.0,,Nicolas Almagro,R,183.0,ESP,25.5,4-6 6-2 6-4,3.0,R32,112.0,3.0,4.0,97.0,59.0,47.0,16.0,14.0,8.0,9.0,12.0,9.0,86.0,42.0,36.0,17.0,14.0,2.0,5.0,26.0,1405.0,12.0,2530.0
700,19,Indian Wells Masters,BNP Paribas Open,20110314,Masters 1000,Outdoor,Hard,3rd Round,3,Kohlschreiber P.,Soderling R.,35,4.0,1180,6050.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,4.5,1.16,4.25,1.2,4.5,1.17,4.3,1.27,4.0,1.2,4.65,1.27,4.19,1.21,2011-404,Indian Wells Masters,Hard,96.0,M,20110310.0,69.0,104259.0,32.0,,Philipp Kohlschreiber,R,178.0,GER,27.3,104417.0,4.0,,Robin Soderling,R,193.0,SWE,26.5,7-6(8) 6-4,3.0,R32,98.0,14.0,3.0,69.0,35.0,27.0,20.0,11.0,1.0,3.0,6.0,4.0,77.0,55.0,37.0,9.0,11.0,5.0,8.0,35.0,1180.0,4.0,6050.0
701,19,Indian Wells Masters,BNP Paribas Open,20110314,Masters 1000,Outdoor,Hard,3rd Round,3,Del Potro J.M.,Dolgopolov O.,90,23.0,565,1475.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.3,3.4,1.35,3.0,1.33,3.25,1.37,3.36,1.36,2.88,1.44,3.4,1.35,3.13,2011-404,Indian Wells Masters,Hard,96.0,M,20110310.0,70.0,105223.0,,,Juan Martin del Potro,R,198.0,ARG,22.4,105238.0,20.0,,Alexandr Dolgopolov,R,180.0,UKR,22.3,7-6(3) 6-3,3.0,R32,98.0,5.0,2.0,66.0,31.0,24.0,16.0,10.0,1.0,3.0,8.0,7.0,80.0,41.0,30.0,14.0,11.0,2.0,6.0,90.0,565.0,23.0,1475.0
702,19,Indian Wells Masters,BNP Paribas Open,20110314,Masters 1000,Outdoor,Hard,3rd Round,3,Devvarman S.,Malisse X.,84,52.0,585,956.0,6.0,1.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,2.2,1.61,2.25,1.6,2.1,1.67,2.48,1.62,2.38,1.53,2.53,1.67,2.36,1.58,2011-404,Indian Wells Masters,Hard,96.0,M,20110310.0,66.0,104500.0,,Q,Somdev Devvarman,R,180.0,IND,26.0,103598.0,,,Xavier Malisse,R,185.0,BEL,30.6,6-1 3-6 7-6(5),3.0,R32,121.0,5.0,0.0,84.0,49.0,37.0,22.0,14.0,1.0,2.0,6.0,2.0,87.0,44.0,32.0,27.0,14.0,2.0,4.0,84.0,585.0,52.0,956.0
703,19,Indian Wells Masters,BNP Paribas Open,20110314,Masters 1000,Outdoor,Hard,3rd Round,3,Nadal R.,Sweeting R.,1,105.0,12390,517.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.005,21.0,1.01,15.0,1.02,13.0,1.01,36.0,1.01,17.0,1.02,40.24,1.01,19.63,2011-404,Indian Wells Masters,Hard,96.0,M,20110310.0,65.0,104745.0,1.0,,Rafael Nadal,L,185.0,ESP,24.7,104976.0,,Q,Ryan Sweeting,R,196.0,USA,23.6,6-3 6-1,3.0,R32,69.0,3.0,0.0,37.0,21.0,20.0,12.0,8.0,0.0,0.0,3.0,4.0,57.0,31.0,19.0,10.0,8.0,3.0,7.0,1.0,12390.0,105.0,517.0
704,19,Indian Wells Masters,BNP Paribas Open,20110315,Masters 1000,Outdoor,Hard,3rd Round,3,Karlovic I.,Simon G.,239,31.0,205,1270.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.62,1.44,2.5,1.5,2.63,1.44,2.73,1.53,2.88,1.36,2.88,1.54,2.66,1.46,2011-404,Indian Wells Masters,Hard,96.0,M,20110310.0,68.0,103333.0,,,Ivo Karlovic,R,208.0,CRO,32.0,104468.0,28.0,,Gilles Simon,R,183.0,FRA,26.1,6-3 6-3,3.0,R32,63.0,11.0,2.0,50.0,32.0,30.0,9.0,9.0,2.0,2.0,2.0,2.0,45.0,26.0,16.0,12.0,9.0,1.0,4.0,239.0,205.0,31.0,1270.0
705,19,Indian Wells Masters,BNP Paribas Open,20110315,Masters 1000,Outdoor,Hard,3rd Round,3,Querrey S.,Verdasco F.,24,9.0,1440,3095.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.1,1.66,2.15,1.65,2.2,1.62,2.26,1.74,2.2,1.62,2.3,1.74,2.19,1.65,2011-404,Indian Wells Masters,Hard,96.0,M,20110310.0,71.0,105023.0,21.0,,Sam Querrey,R,198.0,USA,23.4,104269.0,9.0,,Fernando Verdasco,L,188.0,ESP,27.3,7-5 6-4,3.0,R32,95.0,8.0,3.0,75.0,48.0,39.0,13.0,11.0,8.0,8.0,7.0,3.0,64.0,46.0,32.0,8.0,11.0,3.0,5.0,24.0,1440.0,9.0,3095.0
706,19,Indian Wells Masters,BNP Paribas Open,20110315,Masters 1000,Outdoor,Hard,3rd Round,3,Berdych T.,Bellucci T.,7,29.0,4410,1285.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.14,5.0,1.2,4.25,1.22,4.0,1.23,4.87,1.2,4.33,1.25,5.1,1.2,4.35,2011-404,Indian Wells Masters,Hard,96.0,M,20110310.0,77.0,104607.0,7.0,,Tomas Berdych,R,196.0,CZE,25.4,105064.0,26.0,,Thomaz Bellucci,L,188.0,BRA,23.1,6-3 6-2,3.0,R32,75.0,2.0,1.0,48.0,28.0,25.0,13.0,9.0,2.0,2.0,3.0,2.0,50.0,35.0,21.0,6.0,8.0,5.0,8.0,7.0,4410.0,29.0,1285.0
707,19,Indian Wells Masters,BNP Paribas Open,20110315,Masters 1000,Outdoor,Hard,3rd Round,3,Djokovic N.,Gulbis E.,3,34.0,7800,1210.0,6.0,0.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.06,8.0,1.1,6.25,1.08,7.0,1.1,9.05,1.1,7.0,1.12,9.05,1.08,7.4,2011-404,Indian Wells Masters,Hard,96.0,M,20110310.0,76.0,104925.0,3.0,,Novak Djokovic,R,188.0,SRB,23.7,105208.0,31.0,,Ernests Gulbis,R,190.0,LAT,22.5,6-0 6-1,3.0,R32,54.0,4.0,0.0,44.0,25.0,18.0,13.0,7.0,5.0,5.0,0.0,5.0,36.0,20.0,9.0,3.0,6.0,1.0,6.0,3.0,7800.0,34.0,1210.0
708,19,Indian Wells Masters,BNP Paribas Open,20110315,Masters 1000,Outdoor,Hard,3rd Round,3,Troicki V.,Llodra M.,18,27.0,1710,1370.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.3,3.4,1.35,3.0,1.33,3.25,1.4,3.27,1.33,3.25,1.4,3.5,1.34,3.18,2011-404,Indian Wells Masters,Hard,96.0,M,20110310.0,75.0,104678.0,16.0,,Viktor Troicki,R,193.0,SRB,25.0,103566.0,24.0,,Michael Llodra,L,190.0,FRA,30.8,6-3 6-3,3.0,R32,66.0,5.0,0.0,53.0,34.0,26.0,13.0,9.0,2.0,2.0,4.0,1.0,54.0,34.0,23.0,9.0,9.0,6.0,9.0,18.0,1710.0,27.0,1370.0
709,19,Indian Wells Masters,BNP Paribas Open,20110315,Masters 1000,Outdoor,Hard,3rd Round,3,Wawrinka S.,Cilic M.,14,20.0,2175,1540.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.0,1.72,1.95,1.8,2.0,1.73,1.92,2.01,2.0,1.8,2.05,2.01,1.94,1.82,2011-404,Indian Wells Masters,Hard,96.0,M,20110310.0,78.0,104527.0,12.0,,Stan Wawrinka,R,183.0,SUI,25.9,105227.0,17.0,,Marin Cilic,R,198.0,CRO,22.4,7-5 6-3,3.0,R32,99.0,3.0,1.0,58.0,38.0,28.0,15.0,11.0,1.0,2.0,2.0,0.0,68.0,31.0,19.0,21.0,10.0,7.0,10.0,14.0,2175.0,20.0,1540.0
710,19,Indian Wells Masters,BNP Paribas Open,20110315,Masters 1000,Outdoor,Hard,3rd Round,3,Federer R.,Chela J.I.,2,32.0,7965,1270.0,6.0,0.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.01,13.0,1.03,10.0,1.03,10.0,1.04,17.0,1.02,15.0,1.04,20.8,1.02,13.27,2011-404,Indian Wells Masters,Hard,96.0,M,20110310.0,80.0,103819.0,2.0,,Roger Federer,R,185.0,SUI,29.5,103428.0,29.0,,Juan Ignacio Chela,R,190.0,ARG,31.5,6-0 6-2,3.0,R32,58.0,2.0,0.0,42.0,25.0,20.0,10.0,7.0,1.0,1.0,0.0,6.0,49.0,27.0,15.0,6.0,7.0,4.0,9.0,2.0,7965.0,32.0,1270.0
711,19,Indian Wells Masters,BNP Paribas Open,20110315,Masters 1000,Outdoor,Hard,3rd Round,3,Gasquet R.,Melzer J.,21,10.0,1495,2740.0,6.0,1.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.66,2.1,1.66,2.15,1.73,2.0,1.71,2.29,1.67,2.1,1.73,2.4,1.69,2.13,2011-404,Indian Wells Masters,Hard,96.0,M,20110310.0,74.0,104755.0,18.0,,Richard Gasquet,R,185.0,FRA,24.7,103781.0,10.0,,Jurgen Melzer,L,183.0,AUT,29.7,6-1 6-3,3.0,R32,62.0,7.0,1.0,47.0,30.0,25.0,10.0,8.0,3.0,3.0,2.0,4.0,52.0,28.0,18.0,7.0,8.0,1.0,5.0,21.0,1495.0,10.0,2740.0
712,19,Indian Wells Masters,BNP Paribas Open,20110315,Masters 1000,Outdoor,Hard,3rd Round,3,Harrison R.,Raonic M.,152,37.0,369,1134.0,7.0,6.0,4.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,3.75,1.25,3.3,1.3,4.0,1.22,4.43,1.26,3.75,1.25,4.43,1.3,3.8,1.25,2011-404,Indian Wells Masters,Hard,96.0,M,20110310.0,79.0,105992.0,,WC,Ryan Harrison,R,183.0,USA,18.8,105683.0,,WC,Milos Raonic,R,196.0,CAN,20.1,7-6(1) 4-6 6-4,3.0,R32,149.0,11.0,1.0,105.0,63.0,48.0,23.0,16.0,8.0,10.0,17.0,0.0,98.0,66.0,46.0,20.0,16.0,5.0,7.0,152.0,369.0,37.0,1134.0
713,19,Indian Wells Masters,BNP Paribas Open,20110316,Masters 1000,Outdoor,Hard,3rd Round,3,Roddick A.,Isner J.,8,33.0,3770,1255.0,7.0,5.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.36,3.0,1.35,3.0,1.33,3.25,1.38,3.41,1.33,3.25,1.4,3.5,1.35,3.11,2011-404,Indian Wells Masters,Hard,96.0,M,20110310.0,73.0,104053.0,8.0,,Andy Roddick,R,188.0,USA,28.5,104545.0,30.0,,John Isner,R,206.0,USA,25.8,7-5 6-2,3.0,R32,68.0,9.0,0.0,47.0,32.0,26.0,14.0,10.0,0.0,0.0,15.0,2.0,54.0,38.0,29.0,5.0,10.0,0.0,3.0,8.0,3770.0,33.0,1255.0
714,19,Indian Wells Masters,BNP Paribas Open,20110316,Masters 1000,Outdoor,Hard,4th Round,3,Del Potro J.M.,Kohlschreiber P.,90,35.0,565,1180.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.14,5.0,1.2,4.25,1.2,4.33,1.19,5.53,1.2,4.33,1.22,5.58,1.18,4.73,2011-404,Indian Wells Masters,Hard,96.0,M,20110310.0,83.0,105223.0,,,Juan Martin del Potro,R,198.0,ARG,22.4,104259.0,32.0,,Philipp Kohlschreiber,R,178.0,GER,27.3,7-6(3) 7-6(7),3.0,R16,142.0,13.0,2.0,88.0,48.0,40.0,21.0,12.0,2.0,4.0,11.0,5.0,95.0,50.0,33.0,26.0,12.0,6.0,8.0,90.0,565.0,35.0,1180.0
715,19,Indian Wells Masters,BNP Paribas Open,20110316,Masters 1000,Outdoor,Hard,4th Round,3,Robredo T.,Querrey S.,28,24.0,1290,1440.0,6.0,1.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.37,1.53,2.25,1.6,2.5,1.5,2.33,1.69,2.38,1.57,2.6,1.74,2.32,1.59,2011-404,Indian Wells Masters,Hard,96.0,M,20110310.0,84.0,103990.0,25.0,,Tommy Robredo,R,180.0,ESP,28.8,105023.0,21.0,,Sam Querrey,R,198.0,USA,23.4,6-1 6-3,3.0,R16,83.0,1.0,1.0,53.0,38.0,26.0,11.0,8.0,3.0,3.0,3.0,6.0,57.0,29.0,19.0,11.0,8.0,8.0,12.0,28.0,1290.0,24.0,1440.0
716,19,Indian Wells Masters,BNP Paribas Open,20110316,Masters 1000,Outdoor,Hard,4th Round,3,Wawrinka S.,Berdych T.,14,7.0,2175,4410.0,3.0,6.0,6.0,4.0,6.0,4.0,,,,,2.0,1.0,Completed,2.0,1.72,2.0,1.75,1.91,1.8,2.04,1.88,2.0,1.8,2.1,1.91,1.95,1.81,2011-404,Indian Wells Masters,Hard,96.0,M,20110310.0,87.0,104527.0,12.0,,Stan Wawrinka,R,183.0,SUI,25.9,104607.0,7.0,,Tomas Berdych,R,196.0,CZE,25.4,3-6 6-4 6-4,3.0,R16,158.0,8.0,3.0,94.0,51.0,39.0,19.0,15.0,5.0,9.0,0.0,0.0,92.0,42.0,27.0,24.0,14.0,6.0,10.0,14.0,2175.0,7.0,4410.0
717,19,Indian Wells Masters,BNP Paribas Open,20110316,Masters 1000,Outdoor,Hard,4th Round,3,Djokovic N.,Troicki V.,3,18.0,7800,1710.0,6.0,0.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.08,7.0,1.1,6.5,1.1,6.5,1.11,8.53,1.1,7.0,1.11,8.6,1.09,7.26,2011-404,Indian Wells Masters,Hard,96.0,M,20110310.0,86.0,104925.0,3.0,,Novak Djokovic,R,188.0,SRB,23.7,104678.0,16.0,,Viktor Troicki,R,193.0,SRB,25.0,6-0 6-1,3.0,R16,66.0,1.0,4.0,60.0,40.0,29.0,10.0,7.0,4.0,4.0,3.0,5.0,43.0,26.0,12.0,4.0,6.0,4.0,9.0,3.0,7800.0,18.0,1710.0
718,19,Indian Wells Masters,BNP Paribas Open,20110316,Masters 1000,Outdoor,Hard,4th Round,3,Karlovic I.,Montanes A.,239,26.0,205,1405.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.36,3.0,1.4,2.8,1.4,2.75,1.44,3.06,1.36,3.0,1.49,3.13,1.41,2.84,2011-404,Indian Wells Masters,Hard,96.0,M,20110310.0,82.0,103333.0,,,Ivo Karlovic,R,208.0,CRO,32.0,103656.0,23.0,,Albert Montanes,R,175.0,ESP,30.2,7-6(7) 6-2,3.0,R16,93.0,16.0,3.0,67.0,44.0,38.0,11.0,10.0,3.0,3.0,3.0,4.0,74.0,48.0,34.0,13.0,10.0,6.0,8.0,239.0,205.0,26.0,1405.0
719,19,Indian Wells Masters,BNP Paribas Open,20110317,Masters 1000,Outdoor,Hard,4th Round,3,Gasquet R.,Roddick A.,21,8.0,1495,3770.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,3.5,1.28,3.3,1.3,3.25,1.33,3.63,1.34,3.25,1.33,3.63,1.36,3.34,1.32,2011-404,Indian Wells Masters,Hard,96.0,M,20110310.0,85.0,104755.0,18.0,,Richard Gasquet,R,185.0,FRA,24.7,104053.0,8.0,,Andy Roddick,R,188.0,USA,28.5,6-3 7-6(5),3.0,R16,106.0,8.0,2.0,69.0,44.0,34.0,15.0,11.0,4.0,5.0,7.0,1.0,77.0,49.0,33.0,15.0,10.0,5.0,7.0,21.0,1495.0,8.0,3770.0
720,19,Indian Wells Masters,BNP Paribas Open,20110317,Masters 1000,Outdoor,Hard,4th Round,3,Nadal R.,Devvarman S.,1,84.0,12390,585.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.01,13.0,1.02,12.0,1.02,13.0,1.02,31.0,1.02,13.0,1.02,33.13,1.01,17.43,2011-404,Indian Wells Masters,Hard,96.0,M,20110310.0,81.0,104745.0,1.0,,Rafael Nadal,L,185.0,ESP,24.7,104500.0,,Q,Somdev Devvarman,R,180.0,IND,26.0,7-5 6-4,3.0,R16,115.0,0.0,2.0,68.0,40.0,28.0,18.0,11.0,2.0,3.0,4.0,4.0,72.0,54.0,34.0,5.0,11.0,6.0,9.0,1.0,12390.0,84.0,585.0
721,19,Indian Wells Masters,BNP Paribas Open,20110317,Masters 1000,Outdoor,Hard,4th Round,3,Federer R.,Harrison R.,2,152.0,7965,369.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.02,12.0,1.03,10.0,1.03,10.0,1.04,17.0,1.02,13.0,1.05,17.0,1.03,12.89,2011-404,Indian Wells Masters,Hard,96.0,M,20110310.0,88.0,103819.0,2.0,,Roger Federer,R,185.0,SUI,29.5,105992.0,,WC,Ryan Harrison,R,183.0,USA,18.8,7-6(4) 6-3,3.0,R16,85.0,10.0,3.0,68.0,42.0,33.0,14.0,11.0,6.0,8.0,4.0,3.0,65.0,36.0,25.0,12.0,10.0,4.0,7.0,2.0,7965.0,152.0,369.0
722,19,Indian Wells Masters,BNP Paribas Open,20110317,Masters 1000,Outdoor,Hard,Quarterfinals,3,Del Potro J.M.,Robredo T.,90,28.0,565,1290.0,,,,,,,,,,,,,Walkover,1.11,6.0,1.13,5.5,1.13,5.5,1.14,6.92,1.13,6.0,1.17,7.2,1.13,5.75,2011-404,Indian Wells Masters,Hard,96.0,M,20110310.0,90.0,105223.0,,,Juan Martin del Potro,R,198.0,ARG,22.4,103990.0,25.0,,Tommy Robredo,R,180.0,ESP,28.8,W/O,3.0,QF,,,,,,,,,,,,,,,,,,,,90.0,565.0,28.0,1290.0
723,19,Indian Wells Masters,BNP Paribas Open,20110318,Masters 1000,Outdoor,Hard,Quarterfinals,3,Nadal R.,Karlovic I.,1,239.0,12390,205.0,5.0,7.0,6.0,1.0,7.0,6.0,,,,,2.0,1.0,Completed,1.11,6.0,1.16,4.75,1.13,5.5,1.14,7.18,1.14,5.5,1.16,7.18,1.12,5.87,2011-404,Indian Wells Masters,Hard,96.0,M,20110310.0,89.0,104745.0,1.0,,Rafael Nadal,L,185.0,ESP,24.7,103333.0,,,Ivo Karlovic,R,208.0,CRO,32.0,5-7 6-1 7-6(7),3.0,QF,144.0,6.0,2.0,81.0,49.0,38.0,27.0,16.0,0.0,1.0,23.0,4.0,102.0,62.0,46.0,20.0,15.0,6.0,8.0,1.0,12390.0,239.0,205.0
724,19,Indian Wells Masters,BNP Paribas Open,20110318,Masters 1000,Outdoor,Hard,Quarterfinals,3,Djokovic N.,Gasquet R.,3,21.0,7800,1495.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.07,7.5,1.1,6.25,1.1,6.5,1.11,8.15,1.13,6.0,1.13,9.0,1.09,7.16,2011-404,Indian Wells Masters,Hard,96.0,M,20110310.0,91.0,104925.0,3.0,,Novak Djokovic,R,188.0,SRB,23.7,104755.0,18.0,,Richard Gasquet,R,185.0,FRA,24.7,6-2 6-4,3.0,QF,95.0,2.0,1.0,54.0,31.0,26.0,9.0,9.0,1.0,3.0,2.0,2.0,72.0,49.0,26.0,9.0,9.0,7.0,12.0,3.0,7800.0,21.0,1495.0
725,19,Indian Wells Masters,BNP Paribas Open,20110318,Masters 1000,Outdoor,Hard,Quarterfinals,3,Federer R.,Wawrinka S.,2,14.0,7965,2175.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.16,4.5,1.25,3.75,1.2,4.33,1.27,4.35,1.22,4.0,1.27,4.75,1.22,4.2,2011-404,Indian Wells Masters,Hard,96.0,M,20110310.0,92.0,103819.0,2.0,,Roger Federer,R,185.0,SUI,29.5,104527.0,12.0,,Stan Wawrinka,R,183.0,SUI,25.9,6-3 6-4,3.0,QF,64.0,2.0,2.0,52.0,29.0,26.0,15.0,10.0,2.0,2.0,0.0,1.0,50.0,32.0,25.0,8.0,9.0,1.0,3.0,2.0,7965.0,14.0,2175.0
726,19,Indian Wells Masters,BNP Paribas Open,20110319,Masters 1000,Outdoor,Hard,Semifinals,3,Nadal R.,Del Potro J.M.,1,90.0,12390,565.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.5,2.62,1.45,2.6,1.4,2.75,1.53,2.72,1.44,2.75,1.56,3.0,1.46,2.7,2011-404,Indian Wells Masters,Hard,96.0,M,20110310.0,93.0,104745.0,1.0,,Rafael Nadal,L,185.0,ESP,24.7,105223.0,,,Juan Martin del Potro,R,198.0,ARG,22.4,6-4 6-4,3.0,SF,112.0,4.0,2.0,55.0,31.0,25.0,14.0,10.0,2.0,3.0,3.0,2.0,63.0,43.0,26.0,10.0,10.0,1.0,4.0,1.0,12390.0,90.0,565.0
727,19,Indian Wells Masters,BNP Paribas Open,20110319,Masters 1000,Outdoor,Hard,Semifinals,3,Djokovic N.,Federer R.,3,2.0,7800,7965.0,6.0,3.0,3.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.61,2.25,1.55,2.35,1.62,2.2,1.68,2.38,1.8,2.0,1.8,2.4,1.62,2.25,2011-404,Indian Wells Masters,Hard,96.0,M,20110310.0,94.0,104925.0,3.0,,Novak Djokovic,R,188.0,SRB,23.7,103819.0,2.0,,Roger Federer,R,185.0,SUI,29.5,6-3 3-6 6-2,3.0,SF,127.0,3.0,4.0,85.0,57.0,36.0,15.0,13.0,6.0,9.0,1.0,2.0,85.0,48.0,33.0,15.0,13.0,5.0,10.0,3.0,7800.0,2.0,7965.0
728,19,Indian Wells Masters,BNP Paribas Open,20110320,Masters 1000,Outdoor,Hard,The Final,3,Djokovic N.,Nadal R.,3,1.0,7800,12390.0,4.0,6.0,6.0,3.0,6.0,2.0,,,,,2.0,1.0,Completed,1.72,2.1,1.75,2.0,1.73,2.0,1.74,2.25,1.67,2.2,1.83,2.24,1.75,2.05,2011-404,Indian Wells Masters,Hard,96.0,M,20110310.0,95.0,104925.0,3.0,,Novak Djokovic,R,188.0,SRB,23.7,104745.0,1.0,,Rafael Nadal,L,185.0,ESP,24.7,4-6 6-3 6-2,3.0,F,146.0,4.0,4.0,89.0,55.0,41.0,18.0,14.0,6.0,9.0,2.0,0.0,69.0,29.0,20.0,23.0,13.0,3.0,8.0,3.0,7800.0,1.0,12390.0
729,20,Miami Masters,Sony Ericsson Open,20110323,Masters 1000,Outdoor,Hard,1st Round,3,Dodig I.,Golubev A.,57,37.0,859,1095.0,6.0,7.0,6.0,4.0,6.0,0.0,,,,,2.0,1.0,Completed,2.25,1.57,2.15,1.65,2.1,1.67,2.34,1.68,2.1,1.67,2.4,1.72,2.19,1.65,2011-403,Miami Masters,Hard,96.0,M,20110323.0,24.0,104471.0,,,Ivan Dodig,R,183.0,CRO,26.2,104979.0,,,Andrey Golubev,R,185.0,KAZ,23.6,6-7(7) 6-4 6-0,3.0,R128,134.0,8.0,3.0,94.0,54.0,37.0,26.0,14.0,2.0,4.0,0.0,4.0,85.0,47.0,32.0,16.0,14.0,2.0,8.0,57.0,859.0,37.0,1095.0
730,20,Miami Masters,Sony Ericsson Open,20110323,Masters 1000,Outdoor,Hard,1st Round,3,Kukushkin M.,Nieminen J.,65,56.0,795,877.0,3.0,6.0,6.0,3.0,6.0,2.0,,,,,2.0,1.0,Completed,3.0,1.36,2.8,1.4,3.0,1.36,2.91,1.47,2.88,1.36,3.05,1.5,2.83,1.41,2011-403,Miami Masters,Hard,96.0,M,20110323.0,30.0,105062.0,,,Mikhail Kukushkin,R,183.0,KAZ,23.2,103813.0,,,Jarkko Nieminen,L,185.0,FIN,29.6,3-6 6-3 6-2,3.0,R128,114.0,6.0,2.0,95.0,45.0,31.0,27.0,13.0,11.0,13.0,5.0,4.0,75.0,45.0,31.0,15.0,13.0,3.0,7.0,65.0,795.0,56.0,877.0
731,20,Miami Masters,Sony Ericsson Open,20110323,Masters 1000,Outdoor,Hard,1st Round,3,Andujar P.,Tomic B.,69,180.0,712,315.0,6.0,4.0,3.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,4.33,1.2,4.0,1.22,4.0,1.22,4.34,1.26,3.75,1.22,4.5,1.26,4.11,1.22,2011-403,Miami Masters,Hard,96.0,M,20110323.0,28.0,104665.0,,,Pablo Andujar,R,180.0,ESP,25.1,106071.0,,WC,Bernard Tomic,R,193.0,AUS,18.4,6-4 3-6 7-5,3.0,R128,149.0,0.0,7.0,98.0,48.0,29.0,26.0,15.0,5.0,10.0,4.0,3.0,96.0,58.0,39.0,18.0,16.0,3.0,9.0,69.0,712.0,180.0,315.0
732,20,Miami Masters,Sony Ericsson Open,20110323,Masters 1000,Outdoor,Hard,1st Round,3,Anderson K.,Davydenko N.,40,42.0,1058,1050.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,3.25,1.33,3.0,1.35,3.25,1.33,3.55,1.35,3.25,1.29,3.74,1.37,3.24,1.32,2011-403,Miami Masters,Hard,96.0,M,20110323.0,27.0,104731.0,,,Kevin Anderson,R,203.0,RSA,24.8,103786.0,,,Nikolay Davydenko,R,178.0,RUS,29.7,6-4 6-3,3.0,R128,78.0,5.0,2.0,46.0,32.0,27.0,10.0,9.0,0.0,0.0,4.0,2.0,56.0,39.0,25.0,7.0,10.0,0.0,3.0,40.0,1058.0,42.0,1050.0
733,20,Miami Masters,Sony Ericsson Open,20110323,Masters 1000,Outdoor,Hard,1st Round,3,Benneteau J.,Gimeno-Traver D.,81,61.0,615,844.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.2,4.33,1.25,3.75,1.22,4.0,1.25,4.46,1.22,3.75,1.26,4.5,1.23,3.99,2011-403,Miami Masters,Hard,96.0,M,20110323.0,21.0,103898.0,,,Julien Benneteau,R,185.0,FRA,29.2,104593.0,,,Daniel Gimeno Traver,R,185.0,ESP,25.6,6-4 6-3,3.0,R128,78.0,2.0,3.0,68.0,41.0,31.0,11.0,10.0,6.0,8.0,5.0,3.0,52.0,29.0,22.0,6.0,9.0,2.0,6.0,81.0,615.0,61.0,844.0
