,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,UBW,UBL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
30,1,Adelaide,Next Generation Adelaide International,20080601,International,Outdoor,Hard,The Final,3,Llodra M.,Nieminen J.,93.0,27.0,460.0,995.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,3.4,1.33,2.75,1.42,3.0,1.364,3.25,1.408,3.14,1.34,2008-339,Adelaide,Hard,32.0,A,20071231.0,31.0,103566.0,,,Michael Llodra,L,190.0,FRA,27.6,103813.0,3.0,,Jarkko Nieminen,L,185.0,FIN,26.4,6-3 6-4,3.0,F,77.0,6.0,1.0,53.0,34.0,30.0,12.0,10.0,1.0,1.0,3.0,2.0,79.0,53.0,34.0,12.0,9.0,12.0,14.0,93.0,460.0,27.0,995.0
31,2,Chennai,Chennai Open,20071231,International,Outdoor,Hard,1st Round,3,Malisse X.,Muller G.,112.0,117.0,390.0,380.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.5,2.5,1.5,2.45,1.444,2.625,1.571,2.65,1.52,2.45,2008-891,Chennai,Hard,32.0,A,20071231.0,10.0,103598.0,,,Xavier Malisse,R,185.0,BEL,27.4,104180.0,,,Gilles Muller,L,193.0,LUX,24.6,6-4 6-3,3.0,R32,74.0,7.0,2.0,45.0,25.0,24.0,12.0,9.0,0.0,0.0,6.0,1.0,63.0,41.0,28.0,11.0,10.0,4.0,7.0,112.0,390.0,117.0,380.0
32,2,Chennai,Chennai Open,20071231,International,Outdoor,Hard,1st Round,3,Melzer J.,Capdeville P.,60.0,102.0,590.0,428.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.44,2.67,1.444,2.625,1.429,3.13,1.5,2.5,2008-891,Chennai,Hard,32.0,A,20071231.0,9.0,103781.0,6.0,,Jurgen Melzer,L,183.0,AUT,26.6,104154.0,,,Paul Capdeville,R,190.0,CHI,24.7,6-2 6-4,3.0,R32,68.0,6.0,0.0,50.0,30.0,25.0,13.0,9.0,1.0,1.0,3.0,1.0,60.0,36.0,26.0,8.0,9.0,5.0,8.0,60.0,590.0,102.0,428.0
33,2,Chennai,Chennai Open,20071231,International,Outdoor,Hard,1st Round,3,Serra F.,Navarro-Pastor I.,92.0,124.0,461.0,360.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.5,2.45,1.444,2.625,1.465,2.95,1.45,2.68,2008-891,Chennai,Hard,32.0,A,20071231.0,7.0,103722.0,,,Florent Serra,R,180.0,FRA,26.8,103868.0,,,Ivan Navarro,R,183.0,ESP,26.1,6-4 7-6(6),3.0,R32,105.0,3.0,0.0,68.0,45.0,34.0,16.0,11.0,4.0,4.0,9.0,0.0,83.0,45.0,35.0,18.0,11.0,7.0,8.0,92.0,461.0,124.0,360.0
34,2,Chennai,Chennai Open,20071231,International,Outdoor,Hard,1st Round,3,Roger-Vasselin E.,Vardhan V.,97.0,944.0,438.0,10.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,,,,,,,,,,,2008-891,Chennai,Hard,32.0,A,20071231.0,11.0,104273.0,,,Edouard Roger-Vasselin,R,188.0,FRA,24.0,104986.0,,WC,Vishnu Vardhan,R,188.0,IND,20.4,6-1 6-2,3.0,R32,52.0,3.0,3.0,45.0,30.0,24.0,9.0,8.0,0.0,0.0,1.0,3.0,35.0,19.0,12.0,6.0,7.0,1.0,5.0,97.0,438.0,944.0,10.0
35,2,Chennai,Chennai Open,20071231,International,Outdoor,Hard,1st Round,3,Youzhny M.,Vanek J.,19.0,101.0,1570.0,431.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.11,6.0,1.13,5.5,1.125,5.5,1.154,6.88,1.13,5.6,2008-891,Chennai,Hard,32.0,A,20071231.0,12.0,104022.0,4.0,,Mikhail Youzhny,R,183.0,RUS,25.5,103181.0,,,Jiri Vanek,R,185.0,CZE,29.6,6-3 6-2,3.0,R32,73.0,7.0,2.0,70.0,49.0,35.0,11.0,9.0,8.0,9.0,4.0,0.0,46.0,29.0,18.0,5.0,8.0,3.0,7.0,19.0,1570.0,101.0,431.0
36,2,Chennai,Chennai Open,20080101,International,Outdoor,Hard,1st Round,3,Eschauer W.,Salva B.,66.0,326.0,565.0,110.0,7.0,6.0,5.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,1.4,2.75,1.5,2.45,1.444,2.625,1.513,2.8,1.45,2.68,2008-891,Chennai,Hard,32.0,A,20071231.0,4.0,102381.0,7.0,,Werner Eschauer,R,188.0,AUT,33.6,104831.0,,WC,Bartolome Salva Vidal,L,183.0,ESP,21.1,7-6(3) 5-7 6-4,3.0,R32,164.0,4.0,4.0,108.0,63.0,50.0,27.0,17.0,3.0,4.0,2.0,2.0,108.0,66.0,52.0,22.0,17.0,5.0,6.0,66.0,565.0,326.0,110.0
37,2,Chennai,Chennai Open,20080101,International,Outdoor,Hard,1st Round,3,Vliegen K.,Gicquel M.,98.0,70.0,437.0,535.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.2,1.61,1.95,1.8,2.0,1.727,2.19,1.775,2.15,1.67,2008-891,Chennai,Hard,32.0,A,20071231.0,8.0,104019.0,,,Kristof Vliegen,R,193.0,BEL,25.5,102967.0,8.0,,Marc Gicquel,R,188.0,FRA,30.7,7-6(5) 6-4,3.0,R32,98.0,7.0,0.0,69.0,44.0,31.0,16.0,11.0,3.0,5.0,7.0,3.0,69.0,43.0,29.0,14.0,11.0,3.0,6.0,98.0,437.0,70.0,535.0
38,2,Chennai,Chennai Open,20080101,International,Outdoor,Hard,1st Round,3,Haase R.,Baghdatis M.,114.0,16.0,388.0,1600.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,4.5,1.16,3.9,1.25,3.75,1.25,4.75,1.241,3.8,1.25,2008-891,Chennai,Hard,32.0,A,20071231.0,16.0,104898.0,,,Robin Haase,R,190.0,NED,20.7,104571.0,2.0,,Marcos Baghdatis,R,183.0,CYP,22.5,6-3 6-4,3.0,R32,84.0,4.0,4.0,83.0,52.0,39.0,16.0,10.0,7.0,7.0,3.0,2.0,56.0,35.0,26.0,10.0,9.0,1.0,3.0,114.0,388.0,16.0,1600.0
39,2,Chennai,Chennai Open,20080101,International,Outdoor,Hard,1st Round,3,Garcia-Lopez G.,Peya A.,90.0,187.0,462.0,230.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.53,2.37,,,,,1.69,2.35,1.57,2.34,2008-891,Chennai,Hard,32.0,A,20071231.0,3.0,104198.0,,,Guillermo Garcia Lopez,R,188.0,ESP,24.5,103580.0,,Q,Alexander Peya,R,183.0,AUT,27.5,6-4 6-4,3.0,R32,88.0,2.0,3.0,63.0,39.0,20.0,16.0,10.0,1.0,4.0,1.0,7.0,47.0,27.0,16.0,6.0,10.0,0.0,5.0,90.0,462.0,187.0,230.0
40,2,Chennai,Chennai Open,20080101,International,Outdoor,Hard,1st Round,3,Zovko L.,Ascione T.,759.0,94.0,19.0,449.0,6.0,4.0,6.0,0.0,,,,,,,2.0,0.0,Completed,2.62,1.44,,,,,3.7,1.333,3.1,1.35,2008-891,Chennai,Hard,32.0,A,20071231.0,15.0,103735.0,,Q,Lovro Zovko,R,190.0,CRO,26.7,103693.0,,,Thierry Ascione,R,188.0,FRA,26.9,6-4 6-0,3.0,R32,59.0,15.0,4.0,57.0,40.0,29.0,8.0,8.0,8.0,8.0,3.0,4.0,41.0,26.0,13.0,8.0,8.0,2.0,6.0,759.0,19.0,94.0,449.0
41,2,Chennai,Chennai Open,20080101,International,Outdoor,Hard,1st Round,3,Nadal R.,Montcourt M.,2.0,123.0,5735.0,361.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.01,15.0,1.04,9.25,1.02,12.0,1.036,23.0,1.03,12.0,2008-891,Chennai,Hard,32.0,A,20071231.0,1.0,104745.0,1.0,,Rafael Nadal,L,185.0,ESP,21.5,104515.0,,,Mathieu Montcourt,R,183.0,FRA,22.8,6-2 6-4,3.0,R32,96.0,2.0,0.0,59.0,35.0,21.0,14.0,9.0,1.0,4.0,0.0,1.0,60.0,41.0,18.0,7.0,9.0,4.0,10.0,2.0,5735.0,123.0,361.0
42,2,Chennai,Chennai Open,20080101,International,Outdoor,Hard,1st Round,3,Ram R.,Schukin Y.,253.0,122.0,160.0,363.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.53,2.37,,,,,1.641,2.46,,,2008-891,Chennai,Hard,32.0,A,20071231.0,2.0,104330.0,,Q,Rajeev Ram,R,193.0,USA,23.7,103393.0,,,Yuri Schukin,R,188.0,KAZ,28.5,7-6(6) 7-6(2),3.0,R32,113.0,9.0,1.0,89.0,63.0,47.0,14.0,12.0,2.0,3.0,4.0,2.0,81.0,52.0,36.0,19.0,12.0,0.0,1.0,253.0,160.0,122.0,363.0
43,2,Chennai,Chennai Open,20080101,International,Outdoor,Hard,1st Round,3,Mahut N.,Haase R.,45.0,114.0,683.0,388.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2,Chennai,Chennai Open,20080101,International,Outdoor,Hard,1st Round,3,Moya C.,Gabashvili T.,17.0,125.0,1585.0,357.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.05,9.0,1.04,9.25,1.063,8.0,1.061,14.0,1.06,8.7,2008-891,Chennai,Hard,32.0,A,20071231.0,5.0,102845.0,3.0,,Carlos Moya,R,190.0,ESP,31.3,104559.0,,,Teymuraz Gabashvili,R,188.0,RUS,22.6,6-4 6-1,3.0,R32,66.0,5.0,1.0,44.0,31.0,21.0,9.0,8.0,0.0,2.0,4.0,3.0,64.0,36.0,19.0,9.0,9.0,6.0,12.0,17.0,1585.0,125.0,357.0
45,2,Chennai,Chennai Open,20080101,International,Outdoor,Hard,1st Round,3,Cilic M.,Troicki V.,71.0,127.0,533.0,357.0,3.0,6.0,7.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,1.44,2.62,1.45,2.6,1.444,2.625,1.581,2.62,1.52,2.45,2008-891,Chennai,Hard,32.0,A,20071231.0,14.0,105227.0,,,Marin Cilic,R,198.0,CRO,19.2,104678.0,,,Viktor Troicki,R,193.0,SRB,21.8,3-6 7-6(6) 6-1,3.0,R32,134.0,7.0,2.0,93.0,48.0,38.0,24.0,15.0,4.0,7.0,3.0,3.0,97.0,51.0,31.0,28.0,13.0,4.0,7.0,71.0,533.0,127.0,357.0
46,2,Chennai,Chennai Open,20080101,International,Outdoor,Hard,1st Round,3,Kudryavtsev A.,Amritraj P.,255.0,278.0,159.0,137.0,6.0,3.0,4.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.53,2.37,,,,,,,,,2008-891,Chennai,Hard,32.0,A,20071231.0,6.0,104628.0,,Q,Alexander Kudryavtsev,R,183.0,RUS,22.1,104250.0,,WC,Prakash Amritraj,R,188.0,IND,24.2,6-3 4-6 7-6(8),3.0,R32,120.0,6.0,3.0,99.0,49.0,36.0,29.0,15.0,3.0,6.0,3.0,2.0,98.0,65.0,42.0,17.0,16.0,5.0,9.0,255.0,159.0,278.0,137.0
47,2,Chennai,Chennai Open,20080201,International,Outdoor,Hard,2nd Round,3,Youzhny M.,Roger-Vasselin E.,19.0,97.0,1570.0,438.0,7.0,5.0,1.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.12,5.5,1.1,6.25,,,1.137,7.58,1.12,5.85,2008-891,Chennai,Hard,32.0,A,20071231.0,22.0,104022.0,4.0,,Mikhail Youzhny,R,183.0,RUS,25.5,104273.0,,,Edouard Roger-Vasselin,R,188.0,FRA,24.0,7-5 1-6 6-2,3.0,R16,108.0,1.0,3.0,74.0,46.0,30.0,17.0,13.0,4.0,8.0,1.0,3.0,82.0,57.0,35.0,9.0,14.0,2.0,7.0,19.0,1570.0,97.0,438.0
48,2,Chennai,Chennai Open,20080201,International,Outdoor,Hard,2nd Round,3,Serra F.,Vliegen K.,92.0,98.0,461.0,437.0,7.0,5.0,4.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,2.0,1.72,2.05,1.7,1.833,1.833,2.18,1.781,2.1,1.75,2008-891,Chennai,Hard,32.0,A,20071231.0,20.0,103722.0,,,Florent Serra,R,180.0,FRA,26.8,104019.0,,,Kristof Vliegen,R,193.0,BEL,25.5,7-5 4-6 7-6(3),3.0,R16,146.0,3.0,3.0,107.0,60.0,44.0,23.0,17.0,2.0,6.0,13.0,3.0,108.0,67.0,46.0,21.0,17.0,3.0,7.0,92.0,461.0,98.0,437.0
49,2,Chennai,Chennai Open,20080201,International,Outdoor,Hard,2nd Round,3,Malisse X.,Melzer J.,112.0,60.0,390.0,590.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.57,2.25,1.65,2.15,1.571,2.25,1.719,2.29,1.62,2.24,2008-891,Chennai,Hard,32.0,A,20071231.0,21.0,103598.0,,,Xavier Malisse,R,185.0,BEL,27.4,103781.0,6.0,,Jurgen Melzer,L,183.0,AUT,26.6,7-6(3) 6-2,3.0,R16,94.0,8.0,2.0,62.0,32.0,24.0,21.0,10.0,0.0,0.0,1.0,1.0,89.0,62.0,39.0,11.0,10.0,13.0,15.0,112.0,390.0,60.0,590.0
50,2,Chennai,Chennai Open,20080201,International,Outdoor,Hard,2nd Round,3,Moya C.,Kudryavtsev A.,17.0,255.0,1585.0,159.0,6.0,3.0,6.0,7.0,6.0,2.0,,,,,2.0,1.0,Completed,1.05,9.0,1.04,9.25,,,1.061,14.0,1.06,8.7,2008-891,Chennai,Hard,32.0,A,20071231.0,19.0,102845.0,3.0,,Carlos Moya,R,190.0,ESP,31.3,104628.0,,Q,Alexander Kudryavtsev,R,183.0,RUS,22.1,6-3 6-7(4) 6-2,3.0,R16,112.0,4.0,2.0,95.0,52.0,39.0,27.0,14.0,3.0,3.0,1.0,1.0,86.0,35.0,26.0,30.0,15.0,1.0,5.0,17.0,1585.0,255.0,159.0
51,2,Chennai,Chennai Open,20080301,International,Outdoor,Hard,2nd Round,3,Garcia-Lopez G.,Eschauer W.,90.0,66.0,462.0,565.0,4.0,6.0,7.0,5.0,7.0,6.0,,,,,2.0,1.0,Completed,1.4,2.75,1.37,2.92,1.444,2.625,1.38,3.43,1.45,2.68,2008-891,Chennai,Hard,32.0,A,20071231.0,18.0,104198.0,,,Guillermo Garcia Lopez,R,188.0,ESP,24.5,102381.0,7.0,,Werner Eschauer,R,188.0,AUT,33.6,4-6 7-5 7-6(3),3.0,R16,152.0,9.0,5.0,97.0,63.0,52.0,19.0,17.0,2.0,4.0,10.0,2.0,114.0,64.0,48.0,29.0,17.0,5.0,7.0,90.0,462.0,66.0,565.0
52,2,Chennai,Chennai Open,20080301,International,Outdoor,Hard,2nd Round,3,Cilic M.,Mahut N.,71.0,45.0,533.0,683.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.62,1.44,2.15,1.65,2.1,1.667,2.3,1.714,2.1,1.7,2008-891,Chennai,Hard,32.0,A,20071231.0,23.0,105227.0,,,Marin Cilic,R,198.0,CRO,19.2,103917.0,5.0,,Nicolas Mahut,R,190.0,FRA,25.9,6-2 6-4,3.0,R16,77.0,8.0,3.0,53.0,30.0,23.0,12.0,9.0,2.0,3.0,4.0,4.0,74.0,47.0,32.0,8.0,9.0,8.0,12.0,71.0,533.0,45.0,683.0
53,2,Chennai,Chennai Open,20080301,International,Outdoor,Hard,2nd Round,3,Nadal R.,Ram R.,2.0,253.0,5735.0,160.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.005,17.0,1.01,13.5,1.015,13.0,1.025,28.5,1.01,25.0,2008-891,Chennai,Hard,32.0,A,20071231.0,17.0,104745.0,1.0,,Rafael Nadal,L,185.0,ESP,21.5,104330.0,,Q,Rajeev Ram,R,193.0,USA,23.7,6-2 6-1,3.0,R16,66.0,4.0,0.0,45.0,32.0,24.0,11.0,8.0,2.0,2.0,0.0,2.0,43.0,27.0,17.0,4.0,7.0,2.0,6.0,2.0,5735.0,253.0,160.0
54,2,Chennai,Chennai Open,20080301,International,Outdoor,Hard,2nd Round,3,Haase R.,Zovko L.,114.0,759.0,388.0,19.0,6.0,1.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.28,3.5,1.3,3.35,1.286,3.5,1.324,3.79,1.25,3.8,2008-891,Chennai,Hard,32.0,A,20071231.0,24.0,104898.0,,,Robin Haase,R,190.0,NED,20.7,103735.0,,Q,Lovro Zovko,R,190.0,CRO,26.7,6-1 7-5,3.0,R16,79.0,6.0,1.0,54.0,37.0,27.0,13.0,9.0,3.0,3.0,8.0,4.0,84.0,44.0,29.0,16.0,10.0,12.0,16.0,114.0,388.0,759.0,19.0
55,2,Chennai,Chennai Open,20080401,International,Outdoor,Hard,Quarterfinals,3,Moya C.,Serra F.,17.0,92.0,1585.0,461.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.3,3.39,1.35,3.1,1.3,3.4,1.351,3.65,1.33,3.2,2008-891,Chennai,Hard,32.0,A,20071231.0,26.0,102845.0,3.0,,Carlos Moya,R,190.0,ESP,31.3,103722.0,,,Florent Serra,R,180.0,FRA,26.8,6-3 6-4,3.0,QF,75.0,8.0,1.0,53.0,31.0,25.0,15.0,10.0,0.0,0.0,0.0,3.0,75.0,48.0,32.0,12.0,9.0,8.0,10.0,17.0,1585.0,92.0,461.0
56,2,Chennai,Chennai Open,20080401,International,Outdoor,Hard,Quarterfinals,3,Nadal R.,Garcia-Lopez G.,2.0,90.0,5735.0,462.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.01,15.0,1.04,9.25,1.03,10.0,1.04,21.0,1.02,18.0,2008-891,Chennai,Hard,32.0,A,20071231.0,25.0,104745.0,1.0,,Rafael Nadal,L,185.0,ESP,21.5,104198.0,,,Guillermo Garcia Lopez,R,188.0,ESP,24.5,6-3 6-2,3.0,QF,80.0,1.0,0.0,45.0,30.0,24.0,12.0,9.0,0.0,0.0,6.0,5.0,52.0,24.0,18.0,9.0,8.0,3.0,6.0,2.0,5735.0,90.0,462.0
57,2,Chennai,Chennai Open,20080401,International,Outdoor,Hard,Quarterfinals,3,Cilic M.,Haase R.,71.0,114.0,533.0,388.0,4.0,6.0,6.0,2.0,6.0,3.0,,,,,2.0,1.0,Completed,1.61,2.2,1.53,2.4,1.615,2.2,1.637,2.47,1.63,2.22,2008-891,Chennai,Hard,32.0,A,20071231.0,28.0,105227.0,,,Marin Cilic,R,198.0,CRO,19.2,104898.0,,,Robin Haase,R,190.0,NED,20.7,4-6 6-2 6-3,3.0,QF,107.0,6.0,1.0,86.0,48.0,35.0,21.0,14.0,3.0,5.0,5.0,4.0,85.0,51.0,35.0,15.0,13.0,5.0,9.0,71.0,533.0,114.0,388.0
58,2,Chennai,Chennai Open,20080401,International,Outdoor,Hard,Quarterfinals,3,Youzhny M.,Malisse X.,19.0,112.0,1570.0,390.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.72,2.0,1.87,1.87,1.833,1.833,1.87,2.05,1.94,1.82,2008-891,Chennai,Hard,32.0,A,20071231.0,27.0,104022.0,4.0,,Mikhail Youzhny,R,183.0,RUS,25.5,103598.0,,,Xavier Malisse,R,185.0,BEL,27.4,6-4 6-4,3.0,QF,70.0,1.0,2.0,47.0,29.0,27.0,13.0,10.0,0.0,0.0,6.0,1.0,57.0,35.0,25.0,12.0,10.0,2.0,4.0,19.0,1570.0,112.0,390.0
59,2,Chennai,Chennai Open,20080501,International,Outdoor,Hard,Semifinals,3,Youzhny M.,Cilic M.,19.0,71.0,1570.0,533.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.3,3.39,1.33,3.17,1.286,3.5,1.299,4.05,1.3,3.4,2008-891,Chennai,Hard,32.0,A,20071231.0,30.0,104022.0,4.0,,Mikhail Youzhny,R,183.0,RUS,25.5,105227.0,,,Marin Cilic,R,198.0,CRO,19.2,6-2 6-3,3.0,SF,83.0,3.0,0.0,43.0,29.0,24.0,9.0,8.0,1.0,1.0,3.0,2.0,76.0,35.0,21.0,18.0,9.0,4.0,8.0,19.0,1570.0,71.0,533.0
60,2,Chennai,Chennai Open,20080501,International,Outdoor,Hard,Semifinals,3,Nadal R.,Moya C.,2.0,17.0,5735.0,1585.0,6.0,7.0,7.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.14,5.0,1.2,4.35,1.143,5.0,1.247,4.65,1.19,4.5,2008-891,Chennai,Hard,32.0,A,20071231.0,29.0,104745.0,1.0,,Rafael Nadal,L,185.0,ESP,21.5,102845.0,3.0,,Carlos Moya,R,190.0,ESP,31.3,6-7(3) 7-6(8) 7-6(1),3.0,SF,235.0,4.0,1.0,121.0,81.0,58.0,27.0,18.0,2.0,4.0,9.0,4.0,153.0,109.0,74.0,24.0,18.0,15.0,17.0,2.0,5735.0,17.0,1585.0
61,2,Chennai,Chennai Open,20080601,International,Outdoor,Hard,The Final,3,Youzhny M.,Nadal R.,19.0,2.0,1570.0,5735.0,6.0,0.0,6.0,1.0,,,,,,,2.0,0.0,Completed,2.87,1.4,2.92,1.37,2.75,1.4,2.85,1.488,2.7,1.45,2008-891,Chennai,Hard,32.0,A,20071231.0,31.0,104022.0,4.0,,Mikhail Youzhny,R,183.0,RUS,25.5,104745.0,1.0,,Rafael Nadal,L,185.0,ESP,21.5,6-0 6-1,3.0,F,57.0,9.0,0.0,33.0,23.0,21.0,7.0,7.0,0.0,0.0,1.0,1.0,32.0,21.0,10.0,2.0,6.0,1.0,6.0,19.0,1570.0,2.0,5735.0
62,3,Doha,Qatar Exxon Mobil Open,20071231,International,Outdoor,Hard,1st Round,3,Volandri F.,Hartfield D.,40.0,89.0,731.0,466.0,4.0,6.0,6.0,3.0,7.0,6.0,,,,,2.0,1.0,Completed,1.8,1.9,1.87,1.87,,,1.952,1.952,1.82,1.94,2008-451,Doha,Hard,32.0,A,20071231.0,10.0,103835.0,,,Filippo Volandri,R,183.0,ITA,26.3,103701.0,,,Diego Hartfield,R,185.0,ARG,26.9,4-6 6-3 7-6(3),3.0,R32,166.0,4.0,7.0,121.0,86.0,55.0,15.0,16.0,12.0,16.0,3.0,5.0,112.0,70.0,45.0,16.0,15.0,6.0,10.0,40.0,731.0,89.0,466.0
63,3,Doha,Qatar Exxon Mobil Open,20071231,International,Outdoor,Hard,1st Round,3,Johansson T.,Andreev I.,62.0,33.0,583.0,890.0,6.0,1.0,6.0,0.0,,,,,,,2.0,0.0,Completed,2.0,1.72,2.1,1.7,2.0,1.727,2.32,1.704,2.08,1.71,2008-451,Doha,Hard,32.0,A,20071231.0,8.0,102563.0,,,Thomas Johansson,R,180.0,SWE,32.7,104214.0,7.0,,Igor Andreev,R,185.0,RUS,24.4,6-1 6-0,3.0,R32,47.0,3.0,1.0,35.0,24.0,21.0,7.0,7.0,0.0,0.0,0.0,1.0,36.0,23.0,8.0,5.0,6.0,3.0,8.0,62.0,583.0,33.0,890.0
64,3,Doha,Qatar Exxon Mobil Open,20071231,International,Outdoor,Hard,1st Round,3,Kohlschreiber P.,Hernandez O.,32.0,58.0,905.0,602.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.1,6.5,1.11,5.84,1.111,6.0,1.161,6.61,1.11,6.4,2008-451,Doha,Hard,32.0,A,20071231.0,9.0,104259.0,6.0,,Philipp Kohlschreiber,R,178.0,GER,24.2,103169.0,,,Oscar Hernandez,R,180.0,ESP,29.7,6-3 6-1,3.0,R32,78.0,5.0,4.0,54.0,34.0,26.0,9.0,8.0,2.0,3.0,3.0,5.0,59.0,26.0,15.0,11.0,8.0,8.0,13.0,32.0,905.0,58.0,602.0
65,3,Doha,Qatar Exxon Mobil Open,20071231,International,Outdoor,Hard,1st Round,3,Berrer M.,Haji A.,57.0,,608.0,,6.0,1.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.04,10.0,,,,,1.047,17.25,1.02,18.0,2008-451,Doha,Hard,32.0,A,20071231.0,7.0,103582.0,,,Michael Berrer,L,193.0,GER,27.4,108993.0,,WC,Abdulla Hajji,R,,QAT,17.0,6-1 6-1,3.0,R32,35.0,6.0,0.0,28.0,20.0,20.0,8.0,7.0,0.0,0.0,0.0,4.0,40.0,26.0,15.0,1.0,7.0,2.0,7.0,57.0,608.0,,
66,3,Doha,Qatar Exxon Mobil Open,20071231,International,Outdoor,Hard,1st Round,3,Lee H.T.,Mirnyi M.,51.0,152.0,642.0,280.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.57,2.25,1.48,2.53,1.571,2.25,1.524,2.78,1.52,2.45,2008-451,Doha,Hard,32.0,A,20071231.0,15.0,102703.0,,,Hyung Taik Lee,R,180.0,KOR,31.9,103018.0,,WC,Max Mirnyi,R,196.0,BLR,30.4,6-3 6-2,3.0,R32,57.0,1.0,1.0,50.0,36.0,25.0,10.0,9.0,1.0,2.0,1.0,0.0,40.0,26.0,14.0,7.0,8.0,0.0,4.0,51.0,642.0,152.0,280.0
67,3,Doha,Qatar Exxon Mobil Open,20071231,International,Outdoor,Hard,1st Round,3,Santoro F.,Seppi A.,37.0,50.0,807.0,659.0,6.0,4.0,1.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.72,2.0,1.78,1.97,1.727,2.0,1.735,2.26,1.76,2.02,2008-451,Doha,Hard,32.0,A,20071231.0,2.0,102148.0,,,Fabrice Santoro,R,178.0,FRA,35.0,104312.0,,,Andreas Seppi,R,190.0,ITA,23.8,6-4 1-6 6-2,3.0,R32,118.0,1.0,1.0,86.0,47.0,32.0,19.0,12.0,8.0,11.0,2.0,6.0,79.0,46.0,35.0,11.0,13.0,4.0,8.0,37.0,807.0,50.0,659.0
68,3,Doha,Qatar Exxon Mobil Open,20071231,International,Outdoor,Hard,1st Round,3,Ljubicic I.,Koubek S.,18.0,47.0,1580.0,661.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.53,2.37,1.58,2.28,1.5,2.5,1.599,2.57,1.6,2.25,2008-451,Doha,Hard,32.0,A,20071231.0,12.0,103344.0,4.0,,Ivan Ljubicic,R,193.0,CRO,28.7,102905.0,,,Stefan Koubek,L,175.0,AUT,30.9,6-4 6-4,3.0,R32,73.0,10.0,0.0,56.0,44.0,33.0,7.0,10.0,0.0,1.0,2.0,3.0,61.0,36.0,25.0,9.0,10.0,2.0,5.0,18.0,1580.0,47.0,661.0
