,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
397,10,Costa Do Sauipe,Brasil Open,20100214,ATP250,Outdoor,Clay,The Final,3,Ferrero J.C.,Kubot L.,22.0,56.0,1555.0,759.0,6.0,1.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.35,3.1,1.364,3.0,1.403,3.26,1.364,3.0,,,,,2010-533,Costa Do Sauipe,Clay,32.0,A,20100208.0,31.0,103507.0,1.0,,Juan Carlos Ferrero,R,183.0,ESP,29.9,103997.0,,,Lukasz Kubot,R,190.0,POL,27.7,6-1 6-0,3.0,F,61.0,1.0,1.0,37.0,30.0,20.0,4.0,6.0,1.0,2.0,1.0,4.0,43.0,19.0,6.0,5.0,7.0,3.0,10.0,22.0,1555.0,56.0,759.0
398,11,Rotterdam,ABN AMRO World Tennis Tournament,20100802,ATP500,Indoor,Hard,1st Round,3,Seppi A.,Bohli S.,46.0,142.0,900.0,356.0,6.0,1.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.53,2.4,1.533,2.375,1.515,2.78,1.5,2.5,,,,,2010-407,Rotterdam,Hard,32.0,A,20100208.0,14.0,104312.0,,,Andreas Seppi,R,190.0,ITA,25.9,104219.0,,Q,Stephane Bohli,R,185.0,SUI,26.5,6-1 7-5,3.0,R32,88.0,4.0,4.0,49.0,28.0,20.0,12.0,9.0,2.0,4.0,5.0,3.0,76.0,42.0,26.0,9.0,10.0,11.0,17.0,46.0,900.0,142.0,356.0
399,11,Rotterdam,ABN AMRO World Tennis Tournament,20100802,ATP500,Indoor,Hard,1st Round,3,Mayer F.,Tipsarevic J.,63.0,37.0,739.0,1060.0,6.0,3.0,6.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,3.0,1.36,2.53,1.42,2.625,1.444,3.1,1.435,2.625,1.444,,,,,2010-407,Rotterdam,Hard,32.0,A,20100208.0,3.0,104252.0,,,Florian Mayer,R,190.0,GER,26.3,104386.0,,,Janko Tipsarevic,R,180.0,SRB,25.6,6-3 6-7(6) 7-6(6),3.0,R32,178.0,12.0,6.0,140.0,83.0,66.0,28.0,17.0,9.0,10.0,9.0,5.0,108.0,65.0,54.0,20.0,16.0,2.0,4.0,63.0,739.0,37.0,1060.0
400,11,Rotterdam,ABN AMRO World Tennis Tournament,20100802,ATP500,Indoor,Hard,1st Round,3,Soderling R.,Serra F.,8.0,60.0,3375.0,745.0,4.0,6.0,6.0,4.0,6.0,1.0,,,,,2.0,1.0,Completed,1.16,4.5,1.2,4.25,1.2,4.33,1.25,4.55,1.2,4.0,,,,,2010-407,Rotterdam,Hard,32.0,A,20100208.0,12.0,104417.0,3.0,,Robin Soderling,R,193.0,SWE,25.4,103722.0,,,Florent Serra,R,180.0,FRA,28.9,4-6 6-4 6-1,3.0,R32,107.0,26.0,3.0,87.0,57.0,45.0,14.0,14.0,1.0,2.0,6.0,1.0,100.0,56.0,37.0,20.0,13.0,4.0,7.0,8.0,3375.0,60.0,745.0
401,11,Rotterdam,ABN AMRO World Tennis Tournament,20100802,ATP500,Indoor,Hard,1st Round,3,Robredo T.,Haase R.,15.0,361.0,2005.0,105.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.33,3.25,1.32,3.22,1.364,3.0,1.417,3.19,1.286,3.25,,,,,2010-407,Rotterdam,Hard,32.0,A,20100208.0,4.0,103990.0,5.0,,Tommy Robredo,R,180.0,ESP,27.7,104898.0,,WC,Robin Haase,R,190.0,NED,22.8,7-6(4) 6-4,3.0,R32,91.0,1.0,1.0,65.0,40.0,30.0,15.0,11.0,1.0,2.0,6.0,2.0,74.0,51.0,37.0,9.0,11.0,5.0,7.0,15.0,2005.0,361.0,105.0
402,11,Rotterdam,ABN AMRO World Tennis Tournament,20100802,ATP500,Indoor,Hard,1st Round,3,Sijsling I.,Zverev M.,245.0,92.0,191.0,549.0,6.0,7.0,6.0,3.0,7.0,5.0,,,,,2.0,1.0,Completed,2.0,1.72,2.04,1.73,2.2,1.62,2.23,1.74,,,,,,,2010-407,Rotterdam,Hard,32.0,A,20100208.0,11.0,104997.0,,Q,Igor Sijsling,R,190.0,NED,22.4,104999.0,,,Mischa Zverev,L,190.0,GER,22.4,6-7(2) 6-3 7-5,3.0,R32,113.0,7.0,1.0,105.0,76.0,57.0,13.0,17.0,2.0,4.0,7.0,2.0,96.0,56.0,45.0,18.0,16.0,2.0,6.0,245.0,191.0,92.0,549.0
403,11,Rotterdam,ABN AMRO World Tennis Tournament,20100902,ATP500,Indoor,Hard,1st Round,3,Chiudinelli M.,Llodra M.,54.0,70.0,781.0,662.0,6.0,1.0,6.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,2.25,1.57,2.35,1.6,2.0,1.727,2.32,1.699,2.0,1.727,,,,,2010-407,Rotterdam,Hard,32.0,A,20100208.0,2.0,103843.0,,,Marco Chiudinelli,R,185.0,SUI,28.4,103566.0,,,Michael Llodra,L,190.0,FRA,29.7,6-1 6-7(5) 7-6(6),3.0,R32,156.0,5.0,6.0,108.0,61.0,42.0,29.0,15.0,4.0,6.0,16.0,5.0,111.0,70.0,50.0,20.0,16.0,6.0,11.0,54.0,781.0,70.0,662.0
404,11,Rotterdam,ABN AMRO World Tennis Tournament,20100902,ATP500,Indoor,Hard,1st Round,3,Ilhan M.,Garcia-Lopez G.,138.0,47.0,380.0,894.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.25,1.57,2.3,1.6,2.1,1.67,2.33,1.694,2.2,1.615,,,,,2010-407,Rotterdam,Hard,32.0,A,20100208.0,7.0,104947.0,,Q,Marsel Ilhan,R,190.0,TUR,22.6,104198.0,,,Guillermo Garcia Lopez,R,188.0,ESP,26.6,6-1 6-4,3.0,R32,59.0,3.0,0.0,44.0,29.0,21.0,13.0,9.0,0.0,1.0,4.0,1.0,44.0,25.0,15.0,9.0,8.0,3.0,7.0,138.0,380.0,47.0,894.0
405,11,Rotterdam,ABN AMRO World Tennis Tournament,20100902,ATP500,Indoor,Hard,1st Round,3,Benneteau J.,Ljubicic I.,38.0,24.0,1004.0,1450.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.37,1.53,2.35,1.55,2.1,1.667,2.45,1.637,2.2,1.615,,,,,2010-407,Rotterdam,Hard,32.0,A,20100208.0,9.0,103898.0,,,Julien Benneteau,R,185.0,FRA,28.1,103344.0,7.0,,Ivan Ljubicic,R,193.0,CRO,30.8,6-3 6-3,3.0,R32,100.0,6.0,1.0,72.0,44.0,33.0,15.0,9.0,4.0,4.0,11.0,3.0,74.0,47.0,33.0,9.0,9.0,8.0,11.0,38.0,1004.0,24.0,1450.0
406,11,Rotterdam,ABN AMRO World Tennis Tournament,20100902,ATP500,Indoor,Hard,1st Round,3,De Bakker T.,Hajek J.,82.0,83.0,596.0,591.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.33,3.25,,,1.444,2.625,1.42,3.17,1.571,2.25,,,,,2010-407,Rotterdam,Hard,32.0,A,20100208.0,6.0,105217.0,,WC,Thiemo De Bakker,R,193.0,NED,21.3,104225.0,,LL,Jan Hajek,R,180.0,CZE,26.5,7-6(5) 6-3,3.0,R32,94.0,9.0,3.0,64.0,32.0,25.0,19.0,10.0,3.0,5.0,1.0,2.0,75.0,49.0,27.0,15.0,11.0,5.0,9.0,82.0,596.0,83.0,591.0
407,11,Rotterdam,ABN AMRO World Tennis Tournament,20100902,ATP500,Indoor,Hard,1st Round,3,Djokovic N.,Stakhovsky S.,2.0,69.0,8310.0,663.0,6.0,2.0,4.0,1.0,,,,,,,1.0,0.0,Retired,1.05,9.0,1.07,7.19,1.05,8.5,1.071,11.5,1.04,9.0,,,,,2010-407,Rotterdam,Hard,32.0,A,20100208.0,1.0,104925.0,1.0,,Novak Djokovic,R,188.0,SRB,22.7,104660.0,,,Sergiy Stakhovsky,R,193.0,UKR,24.0,6-2 4-1 RET,3.0,R32,54.0,2.0,1.0,31.0,17.0,15.0,10.0,6.0,1.0,1.0,3.0,0.0,52.0,35.0,20.0,6.0,7.0,7.0,11.0,2.0,8310.0,69.0,663.0
408,11,Rotterdam,ABN AMRO World Tennis Tournament,20100902,ATP500,Indoor,Hard,1st Round,3,Youzhny M.,Golubev A.,20.0,106.0,1770.0,507.0,1.0,6.0,7.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.4,2.75,1.43,2.8,1.364,3.0,1.476,2.92,1.333,3.0,,,,,2010-407,Rotterdam,Hard,32.0,A,20100208.0,8.0,104022.0,6.0,,Mikhail Youzhny,R,183.0,RUS,27.6,104979.0,,Q,Andrey Golubev,R,185.0,KAZ,22.5,1-6 7-6(0) 7-6(5),3.0,R32,139.0,3.0,2.0,96.0,61.0,44.0,24.0,15.0,3.0,5.0,7.0,6.0,101.0,46.0,40.0,31.0,16.0,3.0,3.0,20.0,1770.0,106.0,507.0
409,11,Rotterdam,ABN AMRO World Tennis Tournament,20101002,ATP500,Indoor,Hard,1st Round,3,Berrer M.,Clement A.,62.0,61.0,743.0,744.0,7.0,6.0,4.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.66,2.1,1.65,2.15,1.727,2.0,1.775,2.19,1.571,2.25,,,,,2010-407,Rotterdam,Hard,32.0,A,20100208.0,10.0,103582.0,,,Michael Berrer,L,193.0,GER,29.6,103096.0,,,Arnaud Clement,R,173.0,FRA,32.1,7-6(16) 4-6 6-4,3.0,R32,159.0,16.0,4.0,108.0,64.0,55.0,18.0,16.0,3.0,6.0,7.0,3.0,106.0,69.0,52.0,21.0,16.0,3.0,6.0,62.0,743.0,61.0,744.0
410,11,Rotterdam,ABN AMRO World Tennis Tournament,20101002,ATP500,Indoor,Hard,1st Round,3,Monfils G.,Rochus O.,13.0,55.0,2520.0,772.0,4.0,6.0,6.0,1.0,6.0,2.0,,,,,2.0,1.0,Completed,1.22,4.0,1.25,3.7,1.25,3.75,1.288,4.11,1.222,3.75,,,,,2010-407,Rotterdam,Hard,32.0,A,20100208.0,5.0,104792.0,4.0,,Gael Monfils,R,193.0,FRA,23.4,103694.0,,,Olivier Rochus,R,168.0,BEL,29.0,4-6 6-1 6-2,3.0,R32,103.0,19.0,10.0,78.0,47.0,35.0,14.0,13.0,5.0,8.0,0.0,3.0,89.0,60.0,34.0,12.0,12.0,12.0,18.0,13.0,2520.0,55.0,772.0
411,11,Rotterdam,ABN AMRO World Tennis Tournament,20101002,ATP500,Indoor,Hard,1st Round,3,Melzer J.,Troicki V.,32.0,34.0,1225.0,1175.0,6.0,3.0,3.0,0.0,,,,,,,1.0,0.0,Retired,1.72,2.0,1.7,2.1,1.727,2.0,1.741,2.25,1.667,2.1,,,,,2010-407,Rotterdam,Hard,32.0,A,20100208.0,13.0,103781.0,,,Jurgen Melzer,L,183.0,AUT,28.7,104678.0,8.0,,Viktor Troicki,R,193.0,SRB,23.9,6-3 3-0 RET,3.0,R32,66.0,2.0,0.0,50.0,30.0,22.0,9.0,6.0,5.0,6.0,4.0,6.0,36.0,19.0,13.0,3.0,6.0,0.0,4.0,32.0,1225.0,34.0,1175.0
412,11,Rotterdam,ABN AMRO World Tennis Tournament,20101002,ATP500,Indoor,Hard,1st Round,3,Davydenko N.,Lopez F.,6.0,33.0,5290.0,1195.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.2,4.33,1.21,4.06,1.222,4.0,1.222,4.97,1.222,3.75,,,,,2010-407,Rotterdam,Hard,32.0,A,20100208.0,16.0,103786.0,2.0,,Nikolay Davydenko,R,178.0,RUS,28.6,103852.0,,,Feliciano Lopez,L,188.0,ESP,28.3,6-4 6-2,3.0,R32,75.0,1.0,0.0,56.0,33.0,25.0,15.0,9.0,2.0,2.0,8.0,5.0,61.0,41.0,28.0,9.0,9.0,4.0,7.0,6.0,5290.0,33.0,1195.0
413,11,Rotterdam,ABN AMRO World Tennis Tournament,20101002,ATP500,Indoor,Hard,1st Round,3,Baghdatis M.,Blake J.,36.0,52.0,1080.0,800.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.9,1.8,1.87,1.87,1.909,1.8,1.962,1.962,2.0,1.727,,,,,2010-407,Rotterdam,Hard,32.0,A,20100208.0,15.0,104571.0,,,Marcos Baghdatis,R,183.0,CYP,24.6,103484.0,,,James Blake,R,185.0,USA,30.1,6-4 6-2,3.0,R32,67.0,3.0,2.0,50.0,24.0,20.0,17.0,9.0,0.0,0.0,2.0,4.0,58.0,31.0,18.0,13.0,9.0,3.0,6.0,36.0,1080.0,52.0,800.0
414,11,Rotterdam,ABN AMRO World Tennis Tournament,20101002,ATP500,Indoor,Hard,2nd Round,3,Soderling R.,Sijsling I.,8.0,245.0,3375.0,191.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.05,9.0,1.05,8.5,1.06,8.0,1.056,13.4,1.05,8.0,,,,,2010-407,Rotterdam,Hard,32.0,A,20100208.0,22.0,104417.0,3.0,,Robin Soderling,R,193.0,SWE,25.4,104997.0,,Q,Igor Sijsling,R,190.0,NED,22.4,7-6(6) 6-2,3.0,R16,79.0,11.0,2.0,65.0,46.0,37.0,12.0,10.0,1.0,1.0,3.0,2.0,66.0,36.0,27.0,16.0,10.0,4.0,6.0,8.0,3375.0,245.0,191.0
415,11,Rotterdam,ABN AMRO World Tennis Tournament,20101002,ATP500,Indoor,Hard,2nd Round,3,Mayer F.,Robredo T.,63.0,15.0,739.0,2005.0,6.0,4.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,2.5,1.5,2.45,1.5,2.5,1.5,2.51,1.61,2.5,1.5,,,,,2010-407,Rotterdam,Hard,32.0,A,20100208.0,18.0,104252.0,,,Florian Mayer,R,190.0,GER,26.3,103990.0,5.0,,Tommy Robredo,R,180.0,ESP,27.7,6-4 3-6 6-3,3.0,R16,119.0,5.0,2.0,97.0,61.0,47.0,17.0,14.0,4.0,5.0,6.0,0.0,82.0,51.0,39.0,16.0,14.0,5.0,7.0,63.0,739.0,15.0,2005.0
416,11,Rotterdam,ABN AMRO World Tennis Tournament,20101102,ATP500,Indoor,Hard,2nd Round,3,Youzhny M.,Ilhan M.,20.0,138.0,1770.0,380.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.16,4.5,1.19,4.4,1.222,4.0,1.246,4.6,1.2,4.0,,,,,2010-407,Rotterdam,Hard,32.0,A,20100208.0,20.0,104022.0,6.0,,Mikhail Youzhny,R,183.0,RUS,27.6,104947.0,,Q,Marsel Ilhan,R,190.0,TUR,22.6,6-4 6-4,3.0,R16,92.0,6.0,3.0,62.0,36.0,27.0,17.0,10.0,3.0,3.0,4.0,1.0,63.0,31.0,21.0,20.0,10.0,5.0,7.0,20.0,1770.0,138.0,380.0
417,11,Rotterdam,ABN AMRO World Tennis Tournament,20101102,ATP500,Indoor,Hard,2nd Round,3,Monfils G.,De Bakker T.,13.0,82.0,2520.0,596.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.2,4.33,1.17,4.65,1.25,3.75,1.289,4.1,1.2,4.0,,,,,2010-407,Rotterdam,Hard,32.0,A,20100208.0,19.0,104792.0,4.0,,Gael Monfils,R,193.0,FRA,23.4,105217.0,,WC,Thiemo De Bakker,R,193.0,NED,21.3,6-3 6-2,3.0,R16,76.0,6.0,3.0,55.0,35.0,29.0,12.0,9.0,3.0,3.0,2.0,1.0,58.0,39.0,24.0,8.0,8.0,10.0,13.0,13.0,2520.0,82.0,596.0
418,11,Rotterdam,ABN AMRO World Tennis Tournament,20101102,ATP500,Indoor,Hard,2nd Round,3,Benneteau J.,Berrer M.,38.0,62.0,1004.0,743.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.5,2.5,1.55,2.4,1.667,2.1,1.667,2.38,1.533,2.375,,,,,2010-407,Rotterdam,Hard,32.0,A,20100208.0,21.0,103898.0,,,Julien Benneteau,R,185.0,FRA,28.1,103582.0,,,Michael Berrer,L,193.0,GER,29.6,6-4 6-4,3.0,R16,101.0,3.0,1.0,58.0,42.0,34.0,8.0,10.0,5.0,6.0,5.0,5.0,83.0,50.0,36.0,10.0,10.0,10.0,13.0,38.0,1004.0,62.0,743.0
419,11,Rotterdam,ABN AMRO World Tennis Tournament,20101102,ATP500,Indoor,Hard,2nd Round,3,Djokovic N.,Chiudinelli M.,2.0,54.0,8310.0,781.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.05,9.0,1.05,8.5,1.063,8.0,1.063,12.5,1.05,8.0,,,,,2010-407,Rotterdam,Hard,32.0,A,20100208.0,17.0,104925.0,1.0,,Novak Djokovic,R,188.0,SRB,22.7,103843.0,,,Marco Chiudinelli,R,185.0,SUI,28.4,6-4 6-2,3.0,R16,91.0,2.0,3.0,46.0,28.0,24.0,12.0,9.0,0.0,0.0,4.0,0.0,82.0,46.0,28.0,16.0,9.0,11.0,14.0,2.0,8310.0,54.0,781.0
420,11,Rotterdam,ABN AMRO World Tennis Tournament,20101102,ATP500,Indoor,Hard,2nd Round,3,Davydenko N.,Baghdatis M.,6.0,36.0,5290.0,1080.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.3,3.4,1.32,3.2,1.333,3.25,1.397,3.29,1.286,3.25,,,,,2010-407,Rotterdam,Hard,32.0,A,20100208.0,24.0,103786.0,2.0,,Nikolay Davydenko,R,178.0,RUS,28.6,104571.0,,,Marcos Baghdatis,R,183.0,CYP,24.6,6-3 6-2,3.0,R16,77.0,1.0,1.0,47.0,24.0,20.0,11.0,8.0,0.0,1.0,1.0,1.0,51.0,24.0,12.0,12.0,9.0,2.0,7.0,6.0,5290.0,36.0,1080.0
421,11,Rotterdam,ABN AMRO World Tennis Tournament,20101102,ATP500,Indoor,Hard,2nd Round,3,Melzer J.,Seppi A.,32.0,46.0,1225.0,900.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.53,2.37,1.55,2.35,1.533,2.375,1.699,2.32,1.571,2.25,,,,,2010-407,Rotterdam,Hard,32.0,A,20100208.0,23.0,103781.0,,,Jurgen Melzer,L,183.0,AUT,28.7,104312.0,,,Andreas Seppi,R,190.0,ITA,25.9,6-2 6-2,3.0,R16,82.0,5.0,0.0,55.0,35.0,25.0,10.0,8.0,3.0,4.0,2.0,1.0,60.0,34.0,18.0,9.0,8.0,4.0,9.0,32.0,1225.0,46.0,900.0
422,11,Rotterdam,ABN AMRO World Tennis Tournament,20101202,ATP500,Indoor,Hard,Quarterfinals,3,Djokovic N.,Mayer F.,2.0,63.0,8310.0,739.0,,,,,,,,,,,,,Walkover,1.06,8.0,,,1.04,9.0,,,1.05,9.0,,,,,2010-407,Rotterdam,Hard,32.0,A,20100208.0,25.0,104925.0,1.0,,Novak Djokovic,R,188.0,SRB,22.7,104252.0,,,Florian Mayer,R,190.0,GER,26.3,W/O,3.0,QF,,,,,,,,,,,,,,,,,,,,2.0,8310.0,63.0,739.0
423,11,Rotterdam,ABN AMRO World Tennis Tournament,20101202,ATP500,Indoor,Hard,Quarterfinals,3,Soderling R.,Benneteau J.,8.0,38.0,3375.0,1004.0,6.0,0.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.28,3.5,1.32,3.2,1.28,3.5,1.33,3.73,1.333,3.2,,,,,2010-407,Rotterdam,Hard,32.0,A,20100208.0,27.0,104417.0,3.0,,Robin Soderling,R,193.0,SWE,25.4,103898.0,,,Julien Benneteau,R,185.0,FRA,28.1,6-0 6-1,3.0,QF,64.0,6.0,1.0,40.0,25.0,22.0,7.0,7.0,1.0,1.0,1.0,1.0,32.0,21.0,9.0,1.0,6.0,0.0,5.0,8.0,3375.0,38.0,1004.0
424,11,Rotterdam,ABN AMRO World Tennis Tournament,20101202,ATP500,Indoor,Hard,Quarterfinals,3,Davydenko N.,Melzer J.,6.0,32.0,5290.0,1225.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.07,7.5,1.13,5.5,1.125,5.5,1.125,7.64,1.1,6.0,,,,,2010-407,Rotterdam,Hard,32.0,A,20100208.0,28.0,103786.0,2.0,,Nikolay Davydenko,R,178.0,RUS,28.6,103781.0,,,Jurgen Melzer,L,183.0,AUT,28.7,6-3 6-2,3.0,QF,75.0,6.0,1.0,45.0,33.0,27.0,7.0,9.0,1.0,2.0,1.0,1.0,63.0,39.0,23.0,9.0,8.0,3.0,7.0,6.0,5290.0,32.0,1225.0
425,11,Rotterdam,ABN AMRO World Tennis Tournament,20101202,ATP500,Indoor,Hard,Quarterfinals,3,Youzhny M.,Monfils G.,20.0,13.0,1770.0,2520.0,5.0,7.0,6.0,2.0,6.0,3.0,,,,,2.0,1.0,Completed,2.25,1.57,2.05,1.75,2.1,1.667,2.26,1.73,2.1,1.727,,,,,2010-407,Rotterdam,Hard,32.0,A,20100208.0,26.0,104022.0,6.0,,Mikhail Youzhny,R,183.0,RUS,27.6,104792.0,4.0,,Gael Monfils,R,193.0,FRA,23.4,5-7 6-2 6-3,3.0,QF,175.0,3.0,4.0,114.0,65.0,38.0,27.0,15.0,11.0,15.0,11.0,8.0,115.0,63.0,42.0,20.0,14.0,16.0,22.0,20.0,1770.0,13.0,2520.0
426,11,Rotterdam,ABN AMRO World Tennis Tournament,20100213,ATP500,Indoor,Hard,Semifinals,3,Soderling R.,Davydenko N.,8.0,6.0,3375.0,5290.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.37,1.53,2.4,1.53,2.25,1.57,2.33,1.694,2.375,1.571,,,,,2010-407,Rotterdam,Hard,32.0,A,20100208.0,30.0,104417.0,3.0,,Robin Soderling,R,193.0,SWE,25.4,103786.0,2.0,,Nikolay Davydenko,R,178.0,RUS,28.6,7-6(3) 6-4,3.0,SF,103.0,5.0,3.0,68.0,38.0,33.0,16.0,11.0,3.0,4.0,4.0,4.0,75.0,35.0,24.0,21.0,11.0,7.0,9.0,8.0,3375.0,6.0,5290.0
427,11,Rotterdam,ABN AMRO World Tennis Tournament,20100213,ATP500,Indoor,Hard,Semifinals,3,Youzhny M.,Djokovic N.,20.0,2.0,1770.0,8310.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,5.0,1.14,4.67,1.17,5.0,1.143,5.22,1.207,4.5,1.182,,,,,2010-407,Rotterdam,Hard,32.0,A,20100208.0,29.0,104022.0,6.0,,Mikhail Youzhny,R,183.0,RUS,27.6,104925.0,1.0,,Novak Djokovic,R,188.0,SRB,22.7,7-6(5) 7-6(6),3.0,SF,137.0,4.0,3.0,89.0,54.0,40.0,19.0,12.0,3.0,5.0,4.0,2.0,77.0,44.0,35.0,17.0,12.0,1.0,3.0,20.0,1770.0,2.0,8310.0
428,11,Rotterdam,ABN AMRO World Tennis Tournament,20100214,ATP500,Indoor,Hard,The Final,3,Soderling R.,Youzhny M.,8.0,20.0,3375.0,1770.0,6.0,4.0,2.0,0.0,,,,,,,1.0,0.0,Retired,1.36,3.2,1.3,3.35,1.36,3.0,1.362,3.5,1.364,3.0,,,,,2010-407,Rotterdam,Hard,32.0,A,20100208.0,31.0,104417.0,3.0,,Robin Soderling,R,193.0,SWE,25.4,104022.0,6.0,,Mikhail Youzhny,R,183.0,RUS,27.6,6-4 2-0 RET,3.0,F,54.0,4.0,2.0,34.0,18.0,13.0,7.0,6.0,1.0,3.0,1.0,1.0,32.0,22.0,11.0,3.0,6.0,1.0,5.0,8.0,3375.0,20.0,1770.0
429,12,San Jose,SAP Open,20100802,ATP250,Indoor,Hard,1st Round,3,Sela D.,Giraldo S.,45.0,100.0,901.0,532.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.53,2.37,1.65,2.15,1.615,2.2,1.645,2.43,1.667,2.1,,,,,2010-424,San Jose,Hard,32.0,A,20100208.0,10.0,104534.0,,,Dudi Sela,R,175.0,ISR,24.8,105053.0,,,Santiago Giraldo,R,188.0,COL,22.2,7-6(2) 7-6(4),3.0,R32,117.0,5.0,3.0,82.0,54.0,43.0,17.0,12.0,1.0,2.0,4.0,0.0,83.0,51.0,35.0,20.0,12.0,1.0,2.0,45.0,901.0,100.0,532.0
430,12,San Jose,SAP Open,20100802,ATP250,Indoor,Hard,1st Round,3,Nieminen J.,Poerschke L.,129.0,332.0,433.0,123.0,3.0,6.0,6.0,3.0,6.0,2.0,,,,,2.0,1.0,Completed,1.14,5.0,1.17,4.67,1.2,4.333,1.206,5.26,1.222,3.75,,,,,2010-424,San Jose,Hard,32.0,A,20100208.0,3.0,103813.0,,,Jarkko Nieminen,L,185.0,FIN,28.5,104385.0,,WC,Lars Poerschke,R,,GER,25.6,3-6 6-3 6-2,3.0,R32,100.0,5.0,3.0,75.0,58.0,43.0,11.0,13.0,5.0,6.0,5.0,3.0,86.0,51.0,39.0,14.0,13.0,10.0,13.0,129.0,433.0,332.0,123.0
431,12,San Jose,SAP Open,20100802,ATP250,Indoor,Hard,1st Round,3,Mayer L.,Gulbis E.,76.0,98.0,627.0,539.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.37,1.53,2.3,1.6,2.1,1.667,2.4,1.658,2.2,1.615,,,,,2010-424,San Jose,Hard,32.0,A,20100208.0,2.0,104919.0,,,Leonardo Mayer,R,188.0,ARG,22.7,105208.0,,,Ernests Gulbis,R,190.0,LAT,21.4,7-5 6-4,3.0,R32,91.0,10.0,1.0,76.0,53.0,39.0,15.0,11.0,6.0,6.0,8.0,3.0,73.0,52.0,36.0,11.0,11.0,3.0,5.0,76.0,627.0,98.0,539.0
432,12,San Jose,SAP Open,20100802,ATP250,Indoor,Hard,1st Round,3,Istomin D.,Harrison R.,96.0,326.0,540.0,126.0,6.0,2.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.42,2.75,1.444,2.625,1.44,3.12,,,,,,,2010-424,San Jose,Hard,32.0,A,20100208.0,11.0,104797.0,,,Denis Istomin,R,188.0,UZB,23.4,105992.0,,WC,Ryan Harrison,R,183.0,USA,17.7,6-2 7-5,3.0,R32,74.0,6.0,1.0,51.0,29.0,23.0,15.0,10.0,0.0,1.0,6.0,2.0,74.0,47.0,31.0,10.0,10.0,9.0,13.0,96.0,540.0,326.0,126.0
433,12,San Jose,SAP Open,20100902,ATP250,Indoor,Hard,1st Round,3,Dent T.,Bogomolov A.,77.0,263.0,623.0,171.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.4,2.75,,,1.444,2.625,1.446,3.05,1.5,2.5,,,,,2010-424,San Jose,Hard,32.0,A,20100208.0,7.0,103758.0,,,Taylor Dent,R,188.0,USA,28.7,104166.0,,Q,Alex Bogomolov Jr,R,178.0,RUS,26.7,6-4 7-6(2),3.0,R32,92.0,12.0,1.0,76.0,44.0,31.0,20.0,11.0,4.0,5.0,0.0,2.0,69.0,47.0,32.0,13.0,11.0,1.0,3.0,77.0,623.0,263.0,171.0
