,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
605,18,Dubai,Dubai Tennis Championships,20130227,ATP500,Outdoor,Hard,2nd Round,3,Federer R.,Granollers M.,2.0,34.0,9855.0,1125.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.04,13.0,1.03,10.0,1.03,10.0,1.04,16.0,1.05,10.0,1.05,16.0,1.03,11.64,2013-495,Dubai,Hard,32.0,A,20130225.0,24.0,103819.0,2.0,,Roger Federer,R,185.0,SUI,31.5,104719.0,,,Marcel Granollers,R,190.0,ESP,26.8,6-3 6-4,3.0,R16,71.0,2.0,1.0,63.0,38.0,32.0,13.0,10.0,3.0,3.0,3.0,3.0,53.0,30.0,24.0,10.0,9.0,4.0,6.0,2.0,9855.0,34.0,1125.0
606,18,Dubai,Dubai Tennis Championships,20130227,ATP500,Outdoor,Hard,2nd Round,3,Djokovic N.,Bautista R.,1.0,55.0,12960.0,788.0,6.0,1.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.01,26.0,1.01,15.0,1.01,17.0,1.01,29.16,1.01,15.0,1.04,46.0,1.01,20.09,2013-495,Dubai,Hard,32.0,A,20130225.0,17.0,104925.0,1.0,,Novak Djokovic,R,188.0,SRB,25.7,105138.0,,,Roberto Bautista Agut,R,183.0,ESP,24.8,6-1 7-6(4),3.0,R16,91.0,6.0,2.0,52.0,34.0,26.0,11.0,9.0,2.0,3.0,3.0,4.0,84.0,50.0,28.0,14.0,10.0,6.0,10.0,1.0,12960.0,55.0,788.0
607,18,Dubai,Dubai Tennis Championships,20130228,ATP500,Outdoor,Hard,Quarterfinals,3,Del Potro J.M.,Brands D.,7.0,97.0,4410.0,542.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.12,6.0,1.14,5.1,1.14,5.0,1.16,6.27,1.14,5.5,1.18,6.75,1.13,5.69,2013-495,Dubai,Hard,32.0,A,20130225.0,26.0,105223.0,4.0,,Juan Martin del Potro,R,198.0,ARG,24.4,104978.0,,Q,Daniel Brands,R,196.0,GER,25.6,6-4 6-2,3.0,QF,63.0,8.0,0.0,47.0,32.0,26.0,11.0,9.0,0.0,0.0,7.0,4.0,50.0,31.0,22.0,7.0,9.0,0.0,3.0,7.0,4410.0,97.0,542.0
608,18,Dubai,Dubai Tennis Championships,20130228,ATP500,Outdoor,Hard,Quarterfinals,3,Berdych T.,Tursunov D.,6.0,92.0,4545.0,562.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.06,10.0,1.07,7.0,1.06,8.0,1.08,11.0,1.08,7.0,1.1,11.0,1.07,8.5,2013-495,Dubai,Hard,32.0,A,20130225.0,27.0,104607.0,3.0,,Tomas Berdych,R,196.0,CZE,27.4,104098.0,,WC,Dmitry Tursunov,R,185.0,RUS,30.2,6-3 6-2,3.0,QF,64.0,9.0,1.0,48.0,26.0,21.0,17.0,9.0,0.0,0.0,1.0,1.0,50.0,29.0,16.0,11.0,8.0,3.0,6.0,6.0,4545.0,92.0,562.0
609,18,Dubai,Dubai Tennis Championships,20130228,ATP500,Outdoor,Hard,Quarterfinals,3,Djokovic N.,Seppi A.,1.0,20.0,12960.0,1730.0,6.0,0.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.02,17.0,1.03,10.0,1.04,9.0,1.03,19.0,1.04,10.0,1.05,24.0,1.03,13.43,2013-495,Dubai,Hard,32.0,A,20130225.0,25.0,104925.0,1.0,,Novak Djokovic,R,188.0,SRB,25.7,104312.0,7.0,,Andreas Seppi,R,190.0,ITA,29.0,6-0 6-3,3.0,QF,65.0,6.0,4.0,52.0,28.0,25.0,11.0,8.0,1.0,1.0,1.0,2.0,48.0,24.0,12.0,10.0,7.0,4.0,8.0,1.0,12960.0,20.0,1730.0
610,18,Dubai,Dubai Tennis Championships,20130228,ATP500,Outdoor,Hard,Quarterfinals,3,Federer R.,Davydenko N.,2.0,46.0,9855.0,915.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.1,7.0,1.1,6.25,1.11,6.0,1.13,7.65,1.11,6.0,1.14,8.0,1.1,6.67,2013-495,Dubai,Hard,32.0,A,20130225.0,28.0,103819.0,2.0,,Roger Federer,R,185.0,SUI,31.5,103786.0,,,Nikolay Davydenko,R,178.0,RUS,31.7,6-2 6-2,3.0,QF,54.0,5.0,0.0,42.0,32.0,27.0,7.0,8.0,0.0,0.0,0.0,1.0,50.0,39.0,23.0,4.0,8.0,3.0,7.0,2.0,9855.0,46.0,915.0
611,18,Dubai,Dubai Tennis Championships,20130103,ATP500,Outdoor,Hard,Semifinals,3,Djokovic N.,Del Potro J.M.,1.0,7.0,12960.0,4410.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.1,7.0,1.11,5.75,1.12,5.5,1.14,7.14,1.14,5.5,1.15,7.2,1.12,6.07,2013-495,Dubai,Hard,32.0,A,20130225.0,29.0,104925.0,1.0,,Novak Djokovic,R,188.0,SRB,25.7,105223.0,4.0,,Juan Martin del Potro,R,198.0,ARG,24.4,6-3 7-6(4),3.0,SF,105.0,7.0,0.0,63.0,40.0,33.0,12.0,11.0,2.0,4.0,7.0,0.0,78.0,51.0,33.0,14.0,10.0,3.0,6.0,1.0,12960.0,7.0,4410.0
612,18,Dubai,Dubai Tennis Championships,20130103,ATP500,Outdoor,Hard,Semifinals,3,Berdych T.,Federer R.,6.0,2.0,4545.0,9855.0,3.0,6.0,7.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,3.0,1.4,3.05,1.35,3.25,1.36,2.92,1.48,3.25,1.33,3.4,1.48,3.0,1.38,2013-495,Dubai,Hard,32.0,A,20130225.0,30.0,104607.0,3.0,,Tomas Berdych,R,196.0,CZE,27.4,103819.0,2.0,,Roger Federer,R,185.0,SUI,31.5,3-6 7-6(8) 6-4,3.0,SF,139.0,8.0,2.0,105.0,61.0,45.0,26.0,15.0,7.0,9.0,13.0,5.0,118.0,69.0,50.0,26.0,16.0,9.0,11.0,6.0,4545.0,2.0,9855.0
613,18,Dubai,Dubai Tennis Championships,20130203,ATP500,Outdoor,Hard,The Final,3,Djokovic N.,Berdych T.,1.0,6.0,12960.0,4545.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.11,6.5,1.14,5.2,1.11,6.0,1.15,6.54,1.13,6.5,1.15,8.7,1.12,6.17,2013-495,Dubai,Hard,32.0,A,20130225.0,31.0,104925.0,1.0,,Novak Djokovic,R,188.0,SRB,25.7,104607.0,3.0,,Tomas Berdych,R,196.0,CZE,27.4,7-5 6-3,3.0,F,94.0,8.0,2.0,67.0,47.0,38.0,8.0,11.0,4.0,5.0,5.0,3.0,68.0,41.0,29.0,11.0,10.0,1.0,4.0,1.0,12960.0,6.0,4545.0
614,19,Indian Wells Masters,BNP Paribas Open,20130703,Masters 1000,Outdoor,Hard,1st Round,3,Paire B.,Kubot L.,40.0,94.0,994.0,580.0,5.0,7.0,7.0,5.0,6.0,2.0,,,,,2.0,1.0,Completed,1.4,2.75,1.45,2.65,1.44,2.62,1.51,2.75,1.44,2.75,1.54,2.8,1.46,2.64,2013-404,Indian Wells Masters,Hard,96.0,M,20130307.0,22.0,105332.0,,,Benoit Paire,R,196.0,FRA,23.8,103997.0,,,Lukasz Kubot,R,190.0,POL,30.8,5-7 7-5 6-2,3.0,R128,129.0,7.0,5.0,106.0,51.0,33.0,26.0,16.0,5.0,11.0,3.0,7.0,96.0,63.0,36.0,13.0,16.0,4.0,12.0,40.0,994.0,94.0,580.0
615,19,Indian Wells Masters,BNP Paribas Open,20130703,Masters 1000,Outdoor,Hard,1st Round,3,Goffin D.,Troicki V.,54.0,44.0,803.0,925.0,4.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,2.37,1.53,2.5,1.5,2.38,1.53,2.32,1.68,2.63,1.5,2.63,1.68,2.38,1.56,2013-404,Indian Wells Masters,Hard,96.0,M,20130307.0,18.0,105676.0,,,David Goffin,R,180.0,BEL,22.2,104678.0,,,Viktor Troicki,R,193.0,SRB,27.0,4-6 6-3 6-4,3.0,R128,118.0,1.0,6.0,93.0,49.0,33.0,28.0,15.0,7.0,9.0,10.0,4.0,91.0,53.0,42.0,15.0,14.0,4.0,7.0,54.0,803.0,44.0,925.0
616,19,Indian Wells Masters,BNP Paribas Open,20130703,Masters 1000,Outdoor,Hard,1st Round,3,Tomic B.,Bellucci T.,45.0,38.0,895.0,1032.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.3,3.4,1.33,3.15,1.3,3.4,1.38,3.39,1.33,3.25,1.38,3.6,1.33,3.25,2013-404,Indian Wells Masters,Hard,96.0,M,20130307.0,20.0,106071.0,,,Bernard Tomic,R,193.0,AUS,20.3,105064.0,,,Thomaz Bellucci,L,188.0,BRA,25.1,6-4 6-3,3.0,R128,68.0,5.0,0.0,50.0,35.0,28.0,13.0,10.0,2.0,2.0,3.0,2.0,51.0,33.0,23.0,10.0,9.0,0.0,2.0,45.0,895.0,38.0,1032.0
617,19,Indian Wells Masters,BNP Paribas Open,20130703,Masters 1000,Outdoor,Hard,1st Round,3,Lorenzi P.,Muller G.,49.0,65.0,827.0,739.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.5,1.5,2.3,1.57,2.38,1.53,2.53,1.59,2.38,1.57,2.6,1.61,2.4,1.55,2013-404,Indian Wells Masters,Hard,96.0,M,20130307.0,21.0,103893.0,,,Paolo Lorenzi,R,183.0,ITA,31.2,104180.0,,,Gilles Muller,L,193.0,LUX,29.8,7-5 6-4,3.0,R128,96.0,1.0,2.0,66.0,39.0,29.0,16.0,11.0,3.0,4.0,12.0,1.0,73.0,47.0,34.0,9.0,11.0,4.0,7.0,49.0,827.0,65.0,739.0
618,19,Indian Wells Masters,BNP Paribas Open,20130703,Masters 1000,Outdoor,Hard,1st Round,3,Nieminen J.,Sijsling I.,57.0,72.0,790.0,664.0,4.0,6.0,6.0,3.0,6.0,3.0,,,,,2.0,1.0,Completed,1.44,2.62,1.5,2.5,1.44,2.62,1.47,2.91,1.44,2.75,1.53,2.91,1.46,2.65,2013-404,Indian Wells Masters,Hard,96.0,M,20130307.0,23.0,103813.0,,,Jarkko Nieminen,L,185.0,FIN,31.6,104997.0,,,Igor Sijsling,R,190.0,NED,25.5,4-6 6-3 6-3,3.0,R128,101.0,8.0,3.0,93.0,57.0,40.0,14.0,14.0,4.0,8.0,4.0,4.0,76.0,39.0,27.0,13.0,14.0,7.0,13.0,57.0,790.0,72.0,664.0
619,19,Indian Wells Masters,BNP Paribas Open,20130703,Masters 1000,Outdoor,Hard,1st Round,3,Mayer L.,Malisse X.,64.0,50.0,747.0,826.0,6.0,2.0,3.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,2.37,1.53,2.3,1.57,2.25,1.57,2.53,1.59,2.38,1.57,2.56,1.63,2.37,1.57,2013-404,Indian Wells Masters,Hard,96.0,M,20130307.0,26.0,104919.0,,,Leonardo Mayer,R,188.0,ARG,25.8,103598.0,,,Xavier Malisse,R,185.0,BEL,32.6,6-2 3-6 6-4,3.0,R128,111.0,6.0,6.0,84.0,53.0,35.0,16.0,13.0,5.0,8.0,5.0,2.0,78.0,43.0,33.0,12.0,14.0,4.0,9.0,64.0,747.0,50.0,826.0
620,19,Indian Wells Masters,BNP Paribas Open,20130703,Masters 1000,Outdoor,Hard,1st Round,3,Nalbandian D.,Granollers M.,93.0,33.0,585.0,1125.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.38,2.87,1.45,2.65,1.44,2.62,1.38,3.35,1.44,2.75,1.46,3.35,1.42,2.82,2013-404,Indian Wells Masters,Hard,96.0,M,20130307.0,19.0,103900.0,,,David Nalbandian,R,180.0,ARG,31.1,104719.0,,,Marcel Granollers,R,190.0,ESP,26.8,6-4 6-2,3.0,R128,106.0,4.0,4.0,86.0,50.0,37.0,15.0,9.0,7.0,8.0,3.0,4.0,73.0,39.0,25.0,13.0,9.0,5.0,9.0,93.0,585.0,33.0,1125.0
621,19,Indian Wells Masters,BNP Paribas Open,20130703,Masters 1000,Outdoor,Hard,1st Round,3,Anderson K.,Hanescu V.,37.0,55.0,1055.0,803.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.16,5.0,1.22,4.0,1.22,4.0,1.2,5.23,1.2,4.5,1.22,6.1,1.19,4.59,2013-404,Indian Wells Masters,Hard,96.0,M,20130307.0,24.0,104731.0,,,Kevin Anderson,R,203.0,RSA,26.7,103812.0,,,Victor Hanescu,R,198.0,ROU,31.6,7-6(6) 6-3,3.0,R128,89.0,7.0,1.0,66.0,44.0,34.0,16.0,11.0,0.0,1.0,4.0,1.0,68.0,53.0,36.0,6.0,10.0,2.0,4.0,37.0,1055.0,55.0,803.0
622,19,Indian Wells Masters,BNP Paribas Open,20130703,Masters 1000,Outdoor,Hard,1st Round,3,Zverev M.,Melzer J.,144.0,48.0,376.0,835.0,3.0,6.0,6.0,3.0,7.0,6.0,,,,,2.0,1.0,Completed,1.9,1.8,2.02,1.74,1.91,1.8,1.88,2.02,2.1,1.73,2.1,2.02,1.96,1.8,2013-404,Indian Wells Masters,Hard,96.0,M,20130307.0,17.0,104999.0,,Q,Mischa Zverev,L,190.0,GER,25.5,103781.0,,,Jurgen Melzer,L,183.0,AUT,31.7,3-6 6-3 7-6(3),3.0,R128,140.0,3.0,0.0,119.0,90.0,63.0,11.0,15.0,11.0,14.0,2.0,1.0,101.0,70.0,47.0,18.0,15.0,8.0,11.0,144.0,376.0,48.0,835.0
623,19,Indian Wells Masters,BNP Paribas Open,20130703,Masters 1000,Outdoor,Hard,1st Round,3,Brands D.,Baghdatis M.,74.0,35.0,652.0,1115.0,6.0,0.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.62,1.44,2.6,1.46,2.62,1.44,2.82,1.49,2.75,1.44,2.95,1.53,2.63,1.47,2013-404,Indian Wells Masters,Hard,96.0,M,20130307.0,27.0,104978.0,,Q,Daniel Brands,R,196.0,GER,25.6,104571.0,,,Marcos Baghdatis,R,183.0,CYP,27.7,6-0 7-6(3),3.0,R128,88.0,7.0,4.0,65.0,43.0,34.0,11.0,9.0,1.0,1.0,5.0,1.0,65.0,43.0,28.0,9.0,9.0,1.0,4.0,74.0,652.0,35.0,1115.0
624,19,Indian Wells Masters,BNP Paribas Open,20130803,Masters 1000,Outdoor,Hard,1st Round,3,Odesnik W.,Bautista R.,131.0,51.0,405.0,821.0,7.0,5.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.5,1.5,2.25,1.6,2.25,1.57,2.81,1.49,2.5,1.53,2.81,1.61,2.45,1.53,2013-404,Indian Wells Masters,Hard,96.0,M,20130307.0,30.0,104639.0,,Q,Wayne Odesnik,L,180.0,USA,27.2,105138.0,,,Roberto Bautista Agut,R,183.0,ESP,24.8,7-5 7-5,3.0,R128,91.0,4.0,1.0,59.0,38.0,26.0,15.0,12.0,0.0,2.0,2.0,1.0,67.0,47.0,32.0,9.0,12.0,4.0,8.0,131.0,405.0,51.0,821.0
625,19,Indian Wells Masters,BNP Paribas Open,20130803,Masters 1000,Outdoor,Hard,1st Round,3,Istomin D.,Pospisil V.,43.0,128.0,930.0,429.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.36,3.0,1.36,3.0,1.36,3.0,1.41,3.16,1.36,3.0,1.41,3.25,1.37,3.0,2013-404,Indian Wells Masters,Hard,96.0,M,20130307.0,32.0,104797.0,,,Denis Istomin,R,188.0,UZB,26.4,105577.0,,Q,Vasek Pospisil,R,193.0,CAN,22.6,7-6(5) 6-3,3.0,R128,97.0,3.0,1.0,71.0,47.0,27.0,16.0,10.0,4.0,6.0,1.0,3.0,73.0,37.0,22.0,19.0,11.0,4.0,8.0,43.0,930.0,128.0,429.0
626,19,Indian Wells Masters,BNP Paribas Open,20130803,Masters 1000,Outdoor,Hard,1st Round,3,Hewitt L.,Rosol L.,98.0,62.0,540.0,749.0,6.0,4.0,3.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,1.5,2.5,1.53,2.4,1.53,2.38,1.54,2.66,1.53,2.5,1.57,2.68,1.52,2.48,2013-404,Indian Wells Masters,Hard,96.0,M,20130307.0,29.0,103720.0,,,Lleyton Hewitt,R,180.0,AUS,32.0,104586.0,,,Lukas Rosol,R,196.0,CZE,27.6,6-4 3-6 6-1,3.0,R128,95.0,3.0,6.0,86.0,48.0,33.0,21.0,13.0,3.0,5.0,5.0,4.0,77.0,46.0,27.0,16.0,13.0,8.0,12.0,98.0,540.0,62.0,749.0
627,19,Indian Wells Masters,BNP Paribas Open,20130803,Masters 1000,Outdoor,Hard,1st Round,3,Dodig I.,Pella G.,60.0,103.0,768.0,508.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.53,2.4,1.5,2.5,1.49,2.85,1.5,2.63,1.53,2.85,1.47,2.63,2013-404,Indian Wells Masters,Hard,96.0,M,20130307.0,31.0,104471.0,,,Ivan Dodig,R,183.0,CRO,28.1,105550.0,,Q,Guido Pella,L,185.0,ARG,22.7,6-1 6-2,3.0,R128,45.0,3.0,1.0,38.0,27.0,23.0,7.0,8.0,1.0,2.0,1.0,3.0,43.0,23.0,11.0,6.0,7.0,3.0,8.0,60.0,768.0,103.0,508.0
628,19,Indian Wells Masters,BNP Paribas Open,20130803,Masters 1000,Outdoor,Hard,1st Round,3,Gulbis E.,Lopez F.,67.0,34.0,705.0,1125.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.61,2.2,1.68,2.1,1.62,2.2,1.65,2.4,1.62,2.25,1.73,2.4,1.63,2.25,2013-404,Indian Wells Masters,Hard,96.0,M,20130307.0,28.0,105208.0,,Q,Ernests Gulbis,R,190.0,LAT,24.5,103852.0,,,Feliciano Lopez,L,188.0,ESP,31.4,6-3 6-2,3.0,R128,73.0,8.0,3.0,53.0,30.0,25.0,12.0,9.0,4.0,5.0,1.0,2.0,53.0,29.0,17.0,10.0,8.0,3.0,7.0,67.0,705.0,34.0,1125.0
629,19,Indian Wells Masters,BNP Paribas Open,20130803,Masters 1000,Outdoor,Hard,1st Round,3,Harrison R.,Soeda G.,73.0,71.0,659.0,671.0,6.0,0.0,4.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.44,2.62,1.53,2.4,1.53,2.38,1.5,2.8,1.53,2.5,1.62,2.88,1.49,2.6,2013-404,Indian Wells Masters,Hard,96.0,M,20130307.0,25.0,105992.0,,,Ryan Harrison,R,183.0,USA,20.8,104424.0,,,Go Soeda,R,178.0,JPN,28.4,6-0 4-6 6-3,3.0,R128,107.0,3.0,2.0,79.0,46.0,34.0,22.0,13.0,2.0,3.0,1.0,6.0,87.0,46.0,31.0,16.0,12.0,2.0,6.0,73.0,659.0,71.0,671.0
630,19,Indian Wells Masters,BNP Paribas Open,20130803,Masters 1000,Outdoor,Hard,1st Round,3,Andujar P.,Johnson S.,46.0,134.0,855.0,397.0,2.0,6.0,6.0,1.0,6.0,4.0,,,,,2.0,1.0,Completed,3.0,1.36,3.0,1.36,3.0,1.36,3.39,1.38,3.0,1.36,3.39,1.41,3.02,1.37,2013-404,Indian Wells Masters,Hard,96.0,M,20130307.0,14.0,104665.0,,,Pablo Andujar,R,180.0,ESP,27.1,105449.0,,WC,Steve Johnson,R,188.0,USA,23.1,2-6 6-1 6-4,3.0,R128,103.0,2.0,9.0,75.0,39.0,27.0,22.0,12.0,4.0,6.0,7.0,9.0,84.0,46.0,29.0,19.0,13.0,3.0,7.0,46.0,855.0,134.0,397.0
631,19,Indian Wells Masters,BNP Paribas Open,20130803,Masters 1000,Outdoor,Hard,1st Round,3,Ebden M.,Kuznetsov An.,113.0,68.0,474.0,687.0,6.0,3.0,4.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.57,2.25,1.6,2.25,1.62,2.2,1.68,2.32,1.62,2.25,1.71,2.46,1.62,2.25,2013-404,Indian Wells Masters,Hard,96.0,M,20130307.0,2.0,105051.0,,Q,Matthew Ebden,R,188.0,AUS,25.2,105723.0,,,Andrey Kuznetsov,R,185.0,RUS,22.0,6-3 4-6 6-4,3.0,R128,113.0,4.0,6.0,97.0,56.0,43.0,20.0,15.0,7.0,10.0,5.0,7.0,90.0,51.0,36.0,18.0,14.0,8.0,12.0,113.0,474.0,68.0,687.0
632,19,Indian Wells Masters,BNP Paribas Open,20130803,Masters 1000,Outdoor,Hard,1st Round,3,Matosevic M.,Robredo T.,53.0,69.0,813.0,680.0,7.0,5.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.83,1.83,1.85,1.9,1.83,1.83,1.93,1.98,1.83,1.91,1.95,2.1,1.88,1.87,2013-404,Indian Wells Masters,Hard,96.0,M,20130307.0,4.0,104594.0,,,Marinko Matosevic,R,194.0,AUS,27.5,103990.0,,WC,Tommy Robredo,R,180.0,ESP,30.8,7-5 6-2,3.0,R128,87.0,0.0,1.0,61.0,38.0,24.0,14.0,10.0,3.0,5.0,2.0,3.0,63.0,34.0,20.0,14.0,10.0,4.0,9.0,53.0,813.0,69.0,680.0
633,19,Indian Wells Masters,BNP Paribas Open,20130803,Masters 1000,Outdoor,Hard,1st Round,3,Petzschner P.,Tursunov D.,119.0,76.0,448.0,652.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.5,1.5,2.4,1.53,2.38,1.53,2.43,1.63,2.38,1.57,2.6,1.63,2.38,1.56,2013-404,Indian Wells Masters,Hard,96.0,M,20130307.0,12.0,104332.0,,Q,Philipp Petzschner,R,185.0,GER,28.9,104098.0,,Q,Dmitry Tursunov,R,185.0,RUS,30.2,6-4 6-4,3.0,R128,98.0,5.0,2.0,61.0,30.0,20.0,20.0,10.0,3.0,4.0,3.0,5.0,79.0,39.0,25.0,21.0,10.0,9.0,12.0,119.0,448.0,76.0,652.0
634,19,Indian Wells Masters,BNP Paribas Open,20130803,Masters 1000,Outdoor,Hard,1st Round,3,Ramos A.,Zeballos H.,58.0,39.0,785.0,1025.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.1,1.66,1.95,1.8,2.0,1.73,2.53,1.6,2.1,1.73,2.58,1.8,2.1,1.71,2013-404,Indian Wells Masters,Hard,96.0,M,20130307.0,5.0,105077.0,,,Albert Ramos,L,188.0,ESP,25.1,104547.0,,,Horacio Zeballos,L,188.0,ARG,27.8,6-3 6-3,3.0,R128,74.0,4.0,0.0,54.0,35.0,26.0,13.0,9.0,2.0,2.0,1.0,6.0,59.0,32.0,21.0,12.0,9.0,6.0,9.0,58.0,785.0,39.0,1025.0
635,19,Indian Wells Masters,BNP Paribas Open,20130803,Masters 1000,Outdoor,Hard,1st Round,3,Berlocq C.,Giraldo S.,85.0,82.0,615.0,628.0,6.0,0.0,2.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,2.25,1.57,2.08,1.7,2.2,1.62,2.36,1.67,2.2,1.67,2.36,1.7,2.22,1.64,2013-404,Indian Wells Masters,Hard,96.0,M,20130307.0,11.0,104122.0,,,Carlos Berlocq,R,183.0,ARG,30.0,105053.0,,,Santiago Giraldo,R,188.0,COL,25.2,6-0 2-6 7-5,3.0,R128,124.0,2.0,2.0,87.0,47.0,33.0,21.0,13.0,7.0,10.0,1.0,3.0,87.0,47.0,29.0,17.0,13.0,6.0,11.0,85.0,615.0,82.0,628.0
636,19,Indian Wells Masters,BNP Paribas Open,20130803,Masters 1000,Outdoor,Hard,1st Round,3,Donskoy E.,Ito T.,83.0,84.0,626.0,623.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.36,3.0,1.4,2.8,1.4,2.75,1.38,3.35,1.4,2.88,1.44,3.35,1.38,2.96,2013-404,Indian Wells Masters,Hard,96.0,M,20130307.0,9.0,105539.0,,,Evgeny Donskoy,R,185.0,RUS,22.8,105147.0,,,Tatsuma Ito,R,180.0,JPN,24.7,6-2 6-1,3.0,R128,68.0,6.0,1.0,48.0,29.0,21.0,14.0,8.0,6.0,6.0,0.0,4.0,59.0,27.0,15.0,13.0,7.0,7.0,11.0,83.0,626.0,84.0,623.0
637,19,Indian Wells Masters,BNP Paribas Open,20130803,Masters 1000,Outdoor,Hard,1st Round,3,Karlovic I.,Sock J.,143.0,125.0,381.0,432.0,3.0,6.0,7.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.53,2.37,1.7,2.1,1.67,2.1,1.64,2.42,1.67,2.2,1.7,2.42,1.64,2.23,2013-404,Indian Wells Masters,Hard,96.0,M,20130307.0,3.0,103333.0,,Q,Ivo Karlovic,R,208.0,CRO,34.0,106058.0,,WC,Jack Sock,R,185.0,USA,20.4,3-6 7-6(8) 6-2,3.0,R128,113.0,12.0,6.0,81.0,43.0,38.0,23.0,14.0,1.0,2.0,6.0,2.0,94.0,49.0,37.0,33.0,15.0,3.0,5.0,143.0,381.0,125.0,432.0
638,19,Indian Wells Masters,BNP Paribas Open,20130803,Masters 1000,Outdoor,Hard,1st Round,3,Davydenko N.,Mathieu P.H.,42.0,66.0,970.0,728.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.28,3.5,1.32,3.2,1.33,3.25,1.31,3.81,1.29,3.5,1.34,3.81,1.3,3.41,2013-404,Indian Wells Masters,Hard,96.0,M,20130307.0,16.0,103786.0,,,Nikolay Davydenko,R,178.0,RUS,31.7,103908.0,,,Paul Henri Mathieu,R,185.0,FRA,31.1,7-6(1) 6-2,3.0,R128,90.0,5.0,1.0,68.0,48.0,37.0,11.0,10.0,3.0,4.0,0.0,4.0,78.0,43.0,24.0,19.0,10.0,7.0,10.0,42.0,970.0,66.0,728.0
639,19,Indian Wells Masters,BNP Paribas Open,20130803,Masters 1000,Outdoor,Hard,1st Round,3,Phau B.,Falla A.,121.0,59.0,447.0,776.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,3.0,1.36,2.75,1.4,2.62,1.44,3.07,1.43,2.88,1.4,3.35,1.44,2.92,1.39,2013-404,Indian Wells Masters,Hard,96.0,M,20130307.0,15.0,103451.0,,,Bjorn Phau,R,175.0,GER,33.4,104268.0,,,Alejandro Falla,L,185.0,COL,29.3,7-6(1) 6-2,3.0,R128,75.0,1.0,3.0,57.0,30.0,20.0,14.0,10.0,0.0,3.0,0.0,2.0,61.0,31.0,16.0,13.0,10.0,1.0,6.0,121.0,447.0,59.0,776.0
