,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,PSW,PSL,UBW,UBL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
1675,37,Bastad,Catella Swedish Open,20071207,International,Outdoor,Clay,2nd Round,3,Soderling R.,Verdasco F.,26.0,42.0,1035.0,730.0,6.0,3.0,5.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,1.53,2.37,1.6,2.3,1.57,2.31,1.645,2.45,1.54,2.4,2007-316,Bastad,Clay,32.0,A,20070709.0,20.0,104417.0,6.0,,Robin Soderling,R,193.0,SWE,22.8,104269.0,,,Fernando Verdasco,L,188.0,ESP,23.6,6-3 5-7 7-6(4),3.0,R16,145.0,11.0,6.0,117.0,71.0,53.0,18.0,17.0,5.0,9.0,5.0,3.0,105.0,71.0,44.0,19.0,16.0,4.0,8.0,26.0,1035.0,42.0,730.0
1676,37,Bastad,Catella Swedish Open,20070713,International,Outdoor,Clay,Quarterfinals,3,Almagro N.,Horna L.,37.0,82.0,810.0,493.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.36,3.0,1.4,2.85,1.4,2.85,1.441,3.07,1.4,2.85,2007-316,Bastad,Clay,32.0,A,20070709.0,25.0,104597.0,,,Nicolas Almagro,R,183.0,ESP,21.8,103632.0,,,Luis Horna,R,180.0,PER,26.8,7-5 6-4,3.0,QF,93.0,5.0,1.0,64.0,44.0,35.0,11.0,11.0,1.0,2.0,2.0,1.0,74.0,45.0,22.0,21.0,11.0,3.0,6.0,37.0,810.0,82.0,493.0
1677,37,Bastad,Catella Swedish Open,20070713,International,Outdoor,Clay,Quarterfinals,3,Moya C.,Soderling R.,20.0,26.0,1260.0,1035.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.57,2.25,1.6,2.3,1.61,2.23,1.645,2.45,1.6,2.28,2007-316,Bastad,Clay,32.0,A,20070709.0,26.0,102845.0,4.0,,Carlos Moya,R,190.0,ESP,30.8,104417.0,6.0,,Robin Soderling,R,193.0,SWE,22.8,6-2 6-4,3.0,QF,69.0,9.0,2.0,60.0,32.0,25.0,16.0,9.0,5.0,5.0,2.0,3.0,45.0,26.0,18.0,9.0,9.0,0.0,3.0,20.0,1260.0,26.0,1035.0
1678,37,Bastad,Catella Swedish Open,20070713,International,Outdoor,Clay,Quarterfinals,3,Ferrer D.,Simon G.,15.0,53.0,1610.0,655.0,6.0,1.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.22,4.0,1.22,4.1,1.25,3.75,1.26,4.55,1.28,3.55,2007-316,Bastad,Clay,32.0,A,20070709.0,28.0,103970.0,2.0,,David Ferrer,R,175.0,ESP,25.2,104468.0,,,Gilles Simon,R,183.0,FRA,22.5,6-1 6-0,3.0,QF,72.0,0.0,0.0,48.0,32.0,24.0,7.0,6.0,4.0,4.0,1.0,2.0,52.0,27.0,10.0,9.0,7.0,8.0,14.0,15.0,1610.0,53.0,655.0
1679,37,Bastad,Catella Swedish Open,20070713,International,Outdoor,Clay,Quarterfinals,3,Volandri F.,Rochus O.,27.0,62.0,1015.0,585.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.45,2.7,1.45,2.6,1.538,2.76,1.42,2.78,2007-316,Bastad,Clay,32.0,A,20070709.0,27.0,103835.0,5.0,,Filippo Volandri,R,183.0,ITA,25.8,103694.0,,,Olivier Rochus,R,168.0,BEL,26.4,6-1 6-2,3.0,QF,71.0,1.0,0.0,55.0,42.0,28.0,8.0,7.0,3.0,3.0,0.0,3.0,51.0,29.0,14.0,9.0,8.0,4.0,9.0,27.0,1015.0,62.0,585.0
1680,37,Bastad,Catella Swedish Open,20070714,International,Outdoor,Clay,Semifinals,3,Almagro N.,Moya C.,37.0,20.0,810.0,1260.0,6.0,3.0,1.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,2.37,1.53,2.3,1.6,2.51,1.49,2.52,1.617,2.28,1.6,2007-316,Bastad,Clay,32.0,A,20070709.0,29.0,104597.0,,,Nicolas Almagro,R,183.0,ESP,21.8,102845.0,4.0,,Carlos Moya,R,190.0,ESP,30.8,6-3 1-6 6-2,3.0,SF,100.0,2.0,1.0,75.0,47.0,31.0,12.0,12.0,8.0,12.0,6.0,9.0,82.0,45.0,28.0,16.0,12.0,8.0,13.0,37.0,810.0,20.0,1260.0
1681,37,Bastad,Catella Swedish Open,20070714,International,Outdoor,Clay,Semifinals,3,Ferrer D.,Volandri F.,15.0,27.0,1610.0,1015.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.39,2.75,1.35,3.1,1.4,2.85,1.333,3.7,1.37,3.0,2007-316,Bastad,Clay,32.0,A,20070709.0,30.0,103970.0,2.0,,David Ferrer,R,175.0,ESP,25.2,103835.0,5.0,,Filippo Volandri,R,183.0,ITA,25.8,6-2 6-1,3.0,SF,65.0,0.0,0.0,44.0,32.0,20.0,6.0,7.0,4.0,6.0,0.0,1.0,56.0,36.0,14.0,7.0,8.0,5.0,12.0,15.0,1610.0,27.0,1015.0
1682,37,Bastad,Catella Swedish Open,20070715,International,Outdoor,Clay,The Final,3,Ferrer D.,Almagro N.,15.0,37.0,1610.0,810.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.33,3.2,1.35,3.1,1.358,3.59,1.32,3.3,2007-316,Bastad,Clay,32.0,A,20070709.0,31.0,103970.0,2.0,,David Ferrer,R,175.0,ESP,25.2,104597.0,,,Nicolas Almagro,R,183.0,ESP,21.8,6-1 6-2,3.0,F,69.0,1.0,0.0,48.0,31.0,23.0,11.0,7.0,4.0,4.0,1.0,2.0,63.0,31.0,21.0,8.0,8.0,8.0,13.0,15.0,1610.0,37.0,810.0
1683,38,Gstaad,Allianz Suisse Open,20070907,International,Outdoor,Clay,1st Round,3,Vliegen K.,Gaudio G.,75.0,103.0,519.0,400.0,6.0,4.0,6.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,1.66,2.1,1.57,2.35,1.58,2.28,1.606,2.55,1.65,2.18,2007-314,Gstaad,Clay,32.0,A,20070709.0,11.0,104019.0,,,Kristof Vliegen,R,193.0,BEL,25.0,103292.0,,,Gaston Gaudio,R,175.0,ARG,28.5,6-4 6-7(3) 6-4,3.0,R32,143.0,12.0,2.0,115.0,66.0,47.0,26.0,16.0,4.0,6.0,3.0,7.0,104.0,67.0,47.0,17.0,16.0,8.0,12.0,75.0,519.0,103.0,400.0
1684,38,Gstaad,Allianz Suisse Open,20070907,International,Outdoor,Clay,1st Round,3,Kohlschreiber P.,Hernych J.,34.0,113.0,880.0,364.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.25,3.75,1.25,3.85,1.18,4.45,1.277,4.31,1.2,4.3,2007-314,Gstaad,Clay,32.0,A,20070709.0,5.0,104259.0,4.0,,Philipp Kohlschreiber,R,178.0,GER,23.7,103401.0,,,Jan Hernych,R,190.0,CZE,28.0,7-6(0) 7-6(3),3.0,R32,104.0,4.0,3.0,74.0,38.0,30.0,22.0,12.0,3.0,5.0,2.0,2.0,79.0,46.0,36.0,14.0,12.0,5.0,7.0,34.0,880.0,113.0,364.0
1685,38,Gstaad,Allianz Suisse Open,20071007,International,Outdoor,Clay,1st Round,3,Lopez F.,Kratochvil M.,61.0,1511.0,586.0,1.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.16,4.5,,,1.15,4.65,1.185,5.9,1.17,4.8,2007-314,Gstaad,Clay,32.0,A,20070709.0,3.0,103852.0,,,Feliciano Lopez,L,188.0,ESP,25.7,103356.0,,WC,Michel Kratochvil,R,185.0,SUI,28.2,6-2 6-3,3.0,R32,80.0,10.0,4.0,58.0,24.0,21.0,19.0,8.0,4.0,4.0,0.0,3.0,59.0,26.0,17.0,14.0,9.0,5.0,9.0,61.0,586.0,1511.0,1.0
1686,38,Gstaad,Allianz Suisse Open,20071007,International,Outdoor,Clay,1st Round,3,Starace P.,Hajek J.,46.0,146.0,716.0,293.0,7.0,6.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.28,3.5,1.25,3.85,1.32,3.22,1.325,3.78,1.27,3.6,2007-314,Gstaad,Clay,32.0,A,20070709.0,9.0,103808.0,8.0,,Potito Starace,R,188.0,ITA,25.9,104225.0,,,Jan Hajek,R,180.0,CZE,23.9,7-6(4) 6-1,3.0,R32,72.0,3.0,2.0,55.0,39.0,32.0,11.0,10.0,1.0,2.0,3.0,2.0,66.0,39.0,25.0,11.0,9.0,6.0,9.0,46.0,716.0,146.0,293.0
1687,38,Gstaad,Allianz Suisse Open,20071007,International,Outdoor,Clay,1st Round,3,Mathieu P.H.,Roitman S.,28.0,76.0,970.0,518.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.16,4.5,1.18,4.65,1.2,4.25,1.248,4.64,1.2,4.3,2007-314,Gstaad,Clay,32.0,A,20070709.0,4.0,103908.0,5.0,,Paul Henri Mathieu,R,185.0,FRA,25.4,103373.0,,,Sergio Roitman,R,185.0,ARG,28.1,7-6(4) 6-4,3.0,R32,106.0,5.0,3.0,78.0,39.0,31.0,20.0,11.0,3.0,4.0,3.0,1.0,83.0,54.0,37.0,12.0,11.0,8.0,10.0,28.0,970.0,76.0,518.0
1688,38,Gstaad,Allianz Suisse Open,20071007,International,Outdoor,Clay,1st Round,3,Gicquel M.,Hartfield D.,41.0,88.0,746.0,477.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.61,2.2,1.62,2.25,1.65,2.15,1.694,2.34,1.62,2.24,2007-314,Gstaad,Clay,32.0,A,20070709.0,8.0,102967.0,6.0,,Marc Gicquel,R,188.0,FRA,30.2,103701.0,,,Diego Hartfield,R,185.0,ARG,26.4,6-3 7-6(5),3.0,R32,89.0,3.0,5.0,72.0,41.0,33.0,18.0,11.0,2.0,2.0,4.0,2.0,67.0,45.0,29.0,14.0,10.0,1.0,2.0,41.0,746.0,88.0,477.0
1689,38,Gstaad,Allianz Suisse Open,20071007,International,Outdoor,Clay,1st Round,3,Eschauer W.,Lammer M.,64.0,225.0,573.0,176.0,6.0,2.0,4.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.39,2.75,,,1.4,2.85,1.417,3.2,1.37,3.0,2007-314,Gstaad,Clay,32.0,A,20070709.0,7.0,102381.0,,,Werner Eschauer,R,188.0,AUT,33.2,103967.0,,WC,Michael Lammer,R,185.0,SUI,25.2,6-2 4-6 6-2,3.0,R32,113.0,5.0,4.0,89.0,59.0,40.0,14.0,13.0,8.0,10.0,1.0,3.0,71.0,48.0,30.0,9.0,13.0,4.0,9.0,64.0,573.0,225.0,176.0
1690,38,Gstaad,Allianz Suisse Open,20071007,International,Outdoor,Clay,1st Round,3,Stepanek R.,Cilic M.,127.0,101.0,330.0,422.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.53,2.37,1.5,2.5,1.45,2.6,1.641,2.46,1.45,2.65,2007-314,Gstaad,Clay,32.0,A,20070709.0,6.0,103285.0,,Q,Radek Stepanek,R,185.0,CZE,28.6,105227.0,,Q,Marin Cilic,R,198.0,CRO,18.7,7-5 6-3,3.0,R32,128.0,6.0,1.0,53.0,33.0,28.0,13.0,10.0,0.0,0.0,6.0,4.0,78.0,37.0,25.0,20.0,11.0,6.0,9.0,127.0,330.0,101.0,422.0
1691,38,Gstaad,Allianz Suisse Open,20071107,International,Outdoor,Clay,1st Round,3,Gasquet R.,Ramirez-Hidalgo R.,7.0,93.0,2220.0,455.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.33,3.0,1.28,3.55,1.35,3.1,1.376,3.46,1.3,3.4,2007-314,Gstaad,Clay,32.0,A,20070709.0,12.0,104755.0,3.0,,Richard Gasquet,R,185.0,FRA,21.0,103105.0,,,Ruben Ramirez Hidalgo,R,183.0,ESP,29.5,6-3 6-4,3.0,R32,77.0,9.0,2.0,78.0,52.0,34.0,10.0,10.0,7.0,10.0,2.0,3.0,55.0,31.0,17.0,10.0,9.0,4.0,9.0,7.0,2220.0,93.0,455.0
1692,38,Gstaad,Allianz Suisse Open,20071107,International,Outdoor,Clay,1st Round,3,Vanek J.,Serra F.,120.0,84.0,344.0,490.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,2.5,1.5,2.7,1.45,2.46,1.51,2.94,1.467,2.46,1.52,2007-314,Gstaad,Clay,32.0,A,20070709.0,2.0,103181.0,,Q,Jiri Vanek,R,185.0,CZE,29.2,103722.0,,,Florent Serra,R,180.0,FRA,26.3,6-4 6-1,3.0,R32,61.0,7.0,2.0,44.0,28.0,22.0,9.0,8.0,0.0,1.0,4.0,3.0,59.0,33.0,17.0,12.0,9.0,9.0,14.0,120.0,344.0,84.0,490.0
1693,38,Gstaad,Allianz Suisse Open,20071107,International,Outdoor,Clay,1st Round,3,Seppi A.,Salva B.,111.0,340.0,372.0,104.0,6.0,4.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.36,3.0,1.35,3.1,1.3,3.35,1.408,3.25,1.3,3.4,2007-314,Gstaad,Clay,32.0,A,20070709.0,15.0,104312.0,,,Andreas Seppi,R,190.0,ITA,23.3,104831.0,,Q,Bartolome Salva Vidal,L,183.0,ESP,20.6,6-4 6-0,3.0,R32,70.0,3.0,3.0,56.0,28.0,19.0,16.0,8.0,6.0,7.0,1.0,4.0,53.0,33.0,14.0,9.0,8.0,2.0,7.0,111.0,372.0,340.0,104.0
1694,38,Gstaad,Allianz Suisse Open,20071107,International,Outdoor,Clay,1st Round,3,Koubek S.,Youzhny M.,65.0,14.0,568.0,1875.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,4.5,1.16,5.0,1.16,4.45,1.18,5.16,1.219,4.3,1.2,2007-314,Gstaad,Clay,32.0,A,20070709.0,16.0,102905.0,,,Stefan Koubek,L,175.0,AUT,30.5,104022.0,2.0,,Mikhail Youzhny,R,183.0,RUS,25.0,6-4 6-3,3.0,R32,70.0,4.0,1.0,69.0,37.0,29.0,18.0,10.0,9.0,9.0,5.0,4.0,52.0,21.0,17.0,17.0,9.0,4.0,6.0,65.0,568.0,14.0,1875.0
1695,38,Gstaad,Allianz Suisse Open,20071107,International,Outdoor,Clay,1st Round,3,Andreev I.,Montanes A.,59.0,47.0,595.0,712.0,3.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.22,4.0,1.28,3.55,1.25,3.75,1.27,4.4,1.3,3.4,2007-314,Gstaad,Clay,32.0,A,20070709.0,10.0,104214.0,,WC,Igor Andreev,R,185.0,RUS,23.9,103656.0,,,Albert Montanes,R,175.0,ESP,26.6,3-6 6-3 6-4,3.0,R32,111.0,3.0,2.0,74.0,55.0,43.0,13.0,14.0,3.0,4.0,4.0,5.0,100.0,49.0,35.0,28.0,14.0,9.0,11.0,59.0,595.0,47.0,712.0
1696,38,Gstaad,Allianz Suisse Open,20071107,International,Outdoor,Clay,1st Round,3,Monfils G.,Davydenko N.,57.0,5.0,607.0,3185.0,3.0,6.0,6.0,4.0,7.0,5.0,,,,,2.0,1.0,Completed,3.4,1.3,3.2,1.33,2.92,1.37,3.54,1.365,3.2,1.33,2007-314,Gstaad,Clay,32.0,A,20070709.0,1.0,104792.0,,,Gael Monfils,R,193.0,FRA,20.8,103786.0,1.0,,Nikolay Davydenko,R,178.0,RUS,26.0,3-6 6-4 7-5,3.0,R32,118.0,12.0,8.0,110.0,59.0,45.0,24.0,16.0,16.0,19.0,1.0,3.0,93.0,66.0,45.0,16.0,15.0,6.0,9.0,57.0,607.0,5.0,3185.0
1697,38,Gstaad,Allianz Suisse Open,20071107,International,Outdoor,Clay,1st Round,3,Vassallo-Arguello M.,Wawrinka S.,97.0,50.0,440.0,695.0,7.0,5.0,1.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,2.75,1.4,2.8,1.42,2.6,1.45,3.15,1.426,2.65,1.45,2007-314,Gstaad,Clay,32.0,A,20070709.0,13.0,103506.0,,,Martin Vassallo Arguello,R,183.0,ARG,27.4,104527.0,7.0,,Stan Wawrinka,R,183.0,SUI,22.2,7-5 1-6 6-4,3.0,R32,129.0,0.0,6.0,82.0,55.0,31.0,16.0,14.0,7.0,12.0,8.0,12.0,98.0,40.0,28.0,28.0,15.0,8.0,13.0,97.0,440.0,50.0,695.0
1698,38,Gstaad,Allianz Suisse Open,20071107,International,Outdoor,Clay,1st Round,3,Lapentti N.,Acasuso J.,58.0,49.0,602.0,705.0,7.0,5.0,6.0,1.0,,,,,,,2.0,0.0,Completed,3.0,1.36,3.0,1.37,3.22,1.32,3.3,1.4,3.0,1.37,2007-314,Gstaad,Clay,32.0,A,20070709.0,14.0,102839.0,,,Nicolas Lapentti,R,188.0,ECU,30.9,104076.0,,,Jose Acasuso,R,190.0,ARG,24.7,7-5 6-1,3.0,R32,92.0,5.0,3.0,70.0,36.0,28.0,19.0,9.0,7.0,7.0,2.0,1.0,64.0,32.0,18.0,17.0,10.0,1.0,5.0,58.0,602.0,49.0,705.0
1699,38,Gstaad,Allianz Suisse Open,20071107,International,Outdoor,Clay,2nd Round,3,Stepanek R.,Kohlschreiber P.,127.0,34.0,330.0,880.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.1,1.66,2.0,1.77,2.1,1.7,2.0,1.909,,,2007-314,Gstaad,Clay,32.0,A,20070709.0,19.0,103285.0,,Q,Radek Stepanek,R,185.0,CZE,28.6,104259.0,4.0,,Philipp Kohlschreiber,R,178.0,GER,23.7,7-5 6-3,3.0,R16,85.0,10.0,0.0,63.0,40.0,31.0,16.0,11.0,1.0,1.0,5.0,5.0,82.0,54.0,37.0,11.0,10.0,5.0,7.0,127.0,330.0,34.0,880.0
1700,38,Gstaad,Allianz Suisse Open,20071107,International,Outdoor,Clay,2nd Round,3,Gicquel M.,Eschauer W.,41.0,64.0,746.0,573.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.55,2.4,1.5,2.45,1.51,2.81,1.4,2.85,2007-314,Gstaad,Clay,32.0,A,20070709.0,20.0,102967.0,6.0,,Marc Gicquel,R,188.0,FRA,30.2,102381.0,,,Werner Eschauer,R,188.0,AUT,33.2,6-2 7-6(4),3.0,R16,80.0,11.0,2.0,62.0,32.0,29.0,15.0,10.0,0.0,0.0,6.0,3.0,67.0,44.0,31.0,8.0,10.0,1.0,3.0,41.0,746.0,64.0,573.0
1701,38,Gstaad,Allianz Suisse Open,20071207,International,Outdoor,Clay,2nd Round,3,Seppi A.,Koubek S.,111.0,65.0,372.0,568.0,1.0,6.0,7.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.83,1.83,1.77,2.0,1.87,1.87,1.781,2.18,,,2007-314,Gstaad,Clay,32.0,A,20070709.0,24.0,104312.0,,,Andreas Seppi,R,190.0,ITA,23.3,102905.0,,,Stefan Koubek,L,175.0,AUT,30.5,1-6 7-6(4) 7-6(6),3.0,R16,139.0,4.0,6.0,110.0,62.0,49.0,20.0,15.0,7.0,11.0,6.0,5.0,106.0,55.0,42.0,28.0,16.0,3.0,5.0,111.0,372.0,65.0,568.0
1702,38,Gstaad,Allianz Suisse Open,20071207,International,Outdoor,Clay,2nd Round,3,Vassallo-Arguello M.,Lapentti N.,97.0,58.0,440.0,602.0,6.0,4.0,3.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,2.1,1.66,2.3,1.6,2.3,1.6,2.38,1.676,2.25,1.6,2007-314,Gstaad,Clay,32.0,A,20070709.0,23.0,103506.0,,,Martin Vassallo Arguello,R,183.0,ARG,27.4,102839.0,,,Nicolas Lapentti,R,188.0,ECU,30.9,6-4 3-6 6-4,3.0,R16,144.0,3.0,5.0,78.0,52.0,36.0,15.0,14.0,3.0,6.0,1.0,2.0,98.0,56.0,39.0,21.0,15.0,9.0,13.0,97.0,440.0,58.0,602.0
1703,38,Gstaad,Allianz Suisse Open,20071207,International,Outdoor,Clay,2nd Round,3,Mathieu P.H.,Lopez F.,28.0,61.0,970.0,586.0,4.0,6.0,6.0,4.0,7.0,6.0,,,,,2.0,1.0,Completed,1.28,3.5,1.3,3.4,1.3,3.35,1.352,3.64,1.35,3.1,2007-314,Gstaad,Clay,32.0,A,20070709.0,18.0,103908.0,5.0,,Paul Henri Mathieu,R,185.0,FRA,25.4,103852.0,,,Feliciano Lopez,L,188.0,ESP,25.7,4-6 6-4 7-6(4),3.0,R16,132.0,9.0,0.0,101.0,51.0,40.0,29.0,16.0,8.0,10.0,11.0,5.0,90.0,43.0,37.0,26.0,16.0,2.0,4.0,28.0,970.0,61.0,586.0
1704,38,Gstaad,Allianz Suisse Open,20071207,International,Outdoor,Clay,2nd Round,3,Andreev I.,Starace P.,59.0,46.0,595.0,716.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.42,2.75,1.45,2.6,1.51,2.81,1.42,2.76,2007-314,Gstaad,Clay,32.0,A,20070709.0,21.0,104214.0,,WC,Igor Andreev,R,185.0,RUS,23.9,103808.0,8.0,,Potito Starace,R,188.0,ITA,25.9,6-3 7-5,3.0,R16,73.0,10.0,4.0,63.0,43.0,36.0,9.0,11.0,0.0,1.0,5.0,2.0,66.0,41.0,32.0,8.0,10.0,3.0,6.0,59.0,595.0,46.0,716.0
1705,38,Gstaad,Allianz Suisse Open,20071207,International,Outdoor,Clay,2nd Round,3,Monfils G.,Vanek J.,57.0,120.0,607.0,344.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.1,6.5,1.16,5.0,1.12,5.6,1.156,6.8,1.15,5.05,2007-314,Gstaad,Clay,32.0,A,20070709.0,17.0,104792.0,,,Gael Monfils,R,193.0,FRA,20.8,103181.0,,Q,Jiri Vanek,R,185.0,CZE,29.2,6-1 6-4,3.0,R16,51.0,15.0,4.0,44.0,26.0,25.0,11.0,9.0,0.0,0.0,1.0,1.0,53.0,34.0,20.0,9.0,8.0,1.0,4.0,57.0,607.0,120.0,344.0
1706,38,Gstaad,Allianz Suisse Open,20071207,International,Outdoor,Clay,2nd Round,3,Gasquet R.,Vliegen K.,7.0,75.0,2220.0,519.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.5,2.5,1.6,2.3,1.6,2.3,1.562,2.68,1.52,2.45,2007-314,Gstaad,Clay,32.0,A,20070709.0,22.0,104755.0,3.0,,Richard Gasquet,R,185.0,FRA,21.0,104019.0,,,Kristof Vliegen,R,193.0,BEL,25.0,6-3 6-4,3.0,R16,59.0,6.0,1.0,52.0,29.0,24.0,15.0,10.0,0.0,1.0,3.0,2.0,49.0,26.0,17.0,14.0,9.0,2.0,5.0,7.0,2220.0,75.0,519.0
1707,38,Gstaad,Allianz Suisse Open,20070713,International,Outdoor,Clay,Quarterfinals,3,Seppi A.,Vassallo-Arguello M.,111.0,97.0,372.0,440.0,6.0,4.0,6.0,0.0,,,,,,,2.0,0.0,Completed,2.1,1.66,2.3,1.6,2.2,1.63,2.45,1.645,2.18,1.65,2007-314,Gstaad,Clay,32.0,A,20070709.0,28.0,104312.0,,,Andreas Seppi,R,190.0,ITA,23.3,103506.0,,,Martin Vassallo Arguello,R,183.0,ARG,27.4,6-4 6-0,3.0,QF,70.0,1.0,2.0,41.0,21.0,17.0,12.0,8.0,1.0,2.0,3.0,2.0,44.0,29.0,13.0,6.0,8.0,2.0,7.0,111.0,372.0,97.0,440.0
1708,38,Gstaad,Allianz Suisse Open,20070713,International,Outdoor,Clay,Quarterfinals,3,Stepanek R.,Gicquel M.,127.0,41.0,330.0,746.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.4,2.85,1.5,2.45,1.463,2.96,1.45,2.67,2007-314,Gstaad,Clay,32.0,A,20070709.0,26.0,103285.0,,Q,Radek Stepanek,R,185.0,CZE,28.6,102967.0,6.0,,Marc Gicquel,R,188.0,FRA,30.2,6-3 6-3,3.0,QF,70.0,11.0,4.0,53.0,29.0,26.0,15.0,9.0,4.0,4.0,3.0,1.0,68.0,42.0,27.0,11.0,9.0,9.0,12.0,127.0,330.0,41.0,746.0
1709,38,Gstaad,Allianz Suisse Open,20070713,International,Outdoor,Clay,Quarterfinals,3,Andreev I.,Gasquet R.,59.0,7.0,595.0,2220.0,7.0,5.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.25,1.57,2.3,1.6,2.15,1.65,2.39,1.671,2.18,1.65,2007-314,Gstaad,Clay,32.0,A,20070709.0,27.0,104214.0,,WC,Igor Andreev,R,185.0,RUS,23.9,104755.0,3.0,,Richard Gasquet,R,185.0,FRA,21.0,7-5 6-2,3.0,QF,76.0,3.0,0.0,49.0,30.0,27.0,13.0,10.0,0.0,0.0,4.0,4.0,67.0,40.0,26.0,14.0,10.0,6.0,9.0,59.0,595.0,7.0,2220.0
1710,38,Gstaad,Allianz Suisse Open,20070713,International,Outdoor,Clay,Quarterfinals,3,Mathieu P.H.,Monfils G.,28.0,57.0,970.0,607.0,6.0,1.0,4.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.83,1.83,1.88,1.88,2.0,1.75,1.971,1.935,1.88,1.88,2007-314,Gstaad,Clay,32.0,A,20070709.0,25.0,103908.0,5.0,,Paul Henri Mathieu,R,185.0,FRA,25.4,104792.0,,,Gael Monfils,R,193.0,FRA,20.8,6-1 4-6 6-3,3.0,QF,99.0,4.0,2.0,69.0,37.0,28.0,22.0,13.0,0.0,1.0,20.0,9.0,80.0,47.0,34.0,13.0,13.0,2.0,6.0,28.0,970.0,57.0,607.0
1711,38,Gstaad,Allianz Suisse Open,20070714,International,Outdoor,Clay,Semifinals,3,Seppi A.,Andreev I.,111.0,59.0,372.0,595.0,6.0,4.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,5.0,1.14,5.4,1.14,5.19,1.14,7.15,1.148,5.2,1.15,2007-314,Gstaad,Clay,32.0,A,20070709.0,30.0,104312.0,,,Andreas Seppi,R,190.0,ITA,23.3,104214.0,,WC,Igor Andreev,R,185.0,RUS,23.9,6-4 3-6 7-6(5),3.0,SF,127.0,5.0,3.0,95.0,67.0,52.0,15.0,15.0,2.0,3.0,8.0,2.0,100.0,68.0,49.0,21.0,16.0,2.0,3.0,111.0,372.0,59.0,595.0
1712,38,Gstaad,Allianz Suisse Open,20070714,International,Outdoor,Clay,Semifinals,3,Mathieu P.H.,Stepanek R.,28.0,127.0,970.0,330.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.57,2.25,1.62,2.25,1.6,2.3,1.549,2.72,1.55,2.4,2007-314,Gstaad,Clay,32.0,A,20070709.0,29.0,103908.0,5.0,,Paul Henri Mathieu,R,185.0,FRA,25.4,103285.0,,Q,Radek Stepanek,R,185.0,CZE,28.6,6-3 6-4,3.0,SF,72.0,4.0,2.0,54.0,35.0,29.0,13.0,10.0,0.0,0.0,4.0,3.0,53.0,28.0,21.0,14.0,9.0,2.0,4.0,28.0,970.0,127.0,330.0
