,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
1120,28,Rome Masters,Rome TMS,20020605,Masters,Outdoor,Clay,2nd Round,3,Costa A.,Galimberti G.,21,170,6.0,2.0,6.0,2.0,,,,,,,2,0,Completed,,,1.18,4.35,1.17,3.8,1.2,3.3,,,2002-416,Rome Masters,Clay,64.0,M,20020506.0,47.0,102610.0,,,Albert Costa,R,180.0,ESP,26.8,102851.0,,WC,Giorgio Galimberti,R,180.0,ITA,25.6,6-2 6-2,3.0,R32,72.0,1.0,0.0,43.0,23.0,20.0,13.0,8.0,0.0,0.0,1.0,1.0,53.0,28.0,15.0,13.0,8.0,3.0,7.0,21.0,1365.0,170.0,228.0
1121,28,Rome Masters,Rome TMS,20020605,Masters,Outdoor,Clay,2nd Round,3,Enqvist T.,Hipfl M.,24,83,6.0,4.0,7.0,6.0,,,,,,,2,0,Completed,,,2.05,1.7,1.95,1.7,1.8,1.7,,,2002-416,Rome Masters,Clay,64.0,M,20020506.0,34.0,102358.0,,,Thomas Enqvist,R,190.0,SWE,28.1,103182.0,,Q,Markus Hipfl,R,178.0,AUT,24.0,6-4 7-6(7),3.0,R32,106.0,4.0,5.0,67.0,27.0,21.0,24.0,11.0,0.0,2.0,5.0,2.0,83.0,63.0,39.0,10.0,11.0,3.0,6.0,24.0,1300.0,83.0,473.0
1122,28,Rome Masters,Rome TMS,20020605,Masters,Outdoor,Clay,2nd Round,3,Ferreira W.,Kafelnikov Y.,44,4,6.0,4.0,4.0,6.0,6.0,2.0,,,,,2,1,Completed,,,2.25,1.58,1.95,1.7,1.85,1.65,,,2002-416,Rome Masters,Clay,64.0,M,20020506.0,37.0,101965.0,,,Wayne Ferreira,R,185.0,RSA,30.6,102338.0,4.0,,Yevgeny Kafelnikov,R,190.0,RUS,28.2,6-4 4-6 6-2,3.0,R32,125.0,5.0,3.0,78.0,33.0,20.0,28.0,14.0,0.0,4.0,5.0,4.0,109.0,66.0,44.0,16.0,14.0,9.0,15.0,44.0,820.0,4.0,2675.0
1123,28,Rome Masters,Rome TMS,20020605,Masters,Outdoor,Clay,2nd Round,3,Gonzalez F.,Galvani S.,55,117,6.0,2.0,4.0,6.0,6.0,4.0,,,,,2,1,Completed,,,,,,,,,,,2002-416,Rome Masters,Clay,64.0,M,20020506.0,41.0,103602.0,,Q,Fernando Gonzalez,R,183.0,CHI,21.7,102999.0,,WC,Stefano Galvani,R,178.0,ITA,24.9,6-2 4-6 6-4,3.0,R32,113.0,7.0,5.0,81.0,53.0,41.0,15.0,14.0,4.0,6.0,2.0,6.0,103.0,63.0,38.0,20.0,14.0,9.0,13.0,55.0,729.0,117.0,336.0
1124,28,Rome Masters,Rome TMS,20020605,Masters,Outdoor,Clay,2nd Round,3,Grosjean S.,Nalbandian D.,10,32,5.0,7.0,6.0,4.0,7.0,5.0,,,,,2,1,Completed,,,1.58,2.25,1.62,2.05,1.5,2.1,,,2002-416,Rome Masters,Clay,64.0,M,20020506.0,35.0,103206.0,10.0,,Sebastien Grosjean,R,175.0,FRA,23.9,103900.0,,,David Nalbandian,R,180.0,ARG,20.3,5-7 6-4 7-5,3.0,R32,142.0,2.0,0.0,89.0,56.0,39.0,20.0,17.0,4.0,8.0,2.0,3.0,102.0,70.0,50.0,11.0,17.0,1.0,6.0,10.0,2260.0,32.0,1046.0
1125,28,Rome Masters,Rome TMS,20020605,Masters,Outdoor,Clay,2nd Round,3,Haas T.,Chela J.I.,7,26,7.0,5.0,6.0,1.0,,,,,,,2,0,Completed,,,1.62,2.2,1.6,2.1,1.6,1.9,,,2002-416,Rome Masters,Clay,64.0,M,20020506.0,36.0,103163.0,7.0,,Tommy Haas,R,188.0,GER,24.0,103428.0,,,Juan Ignacio Chela,R,190.0,ARG,22.6,7-5 6-1,3.0,R32,71.0,6.0,3.0,68.0,40.0,31.0,16.0,10.0,6.0,6.0,1.0,4.0,43.0,23.0,13.0,13.0,9.0,0.0,3.0,7.0,2525.0,26.0,1200.0
1126,28,Rome Masters,Rome TMS,20020605,Masters,Outdoor,Clay,2nd Round,3,Ljubicic I.,Ferrero J.C.,36,3,7.0,5.0,6.0,2.0,,,,,,,2,0,Completed,,,5.0,1.14,4.25,1.15,3.8,1.15,,,2002-416,Rome Masters,Clay,64.0,M,20020506.0,44.0,103344.0,,,Ivan Ljubicic,R,193.0,CRO,23.1,103507.0,3.0,,Juan Carlos Ferrero,R,183.0,ESP,22.2,7-5 6-2,3.0,R32,77.0,6.0,0.0,60.0,40.0,30.0,10.0,10.0,5.0,7.0,1.0,1.0,59.0,42.0,25.0,6.0,10.0,2.0,7.0,36.0,954.0,3.0,2765.0
1127,28,Rome Masters,Rome TMS,20020605,Masters,Outdoor,Clay,2nd Round,3,Malisse X.,Safin M.,37,6,6.0,3.0,6.0,4.0,,,,,,,2,0,Completed,,,3.85,1.22,3.5,1.22,3.3,1.2,,,2002-416,Rome Masters,Clay,64.0,M,20020506.0,40.0,103598.0,,,Xavier Malisse,R,185.0,BEL,21.7,103498.0,6.0,,Marat Safin,R,193.0,RUS,22.2,6-3 6-4,3.0,R32,100.0,1.0,0.0,81.0,46.0,33.0,20.0,10.0,9.0,10.0,2.0,3.0,67.0,43.0,30.0,7.0,9.0,6.0,9.0,37.0,905.0,6.0,2620.0
1128,28,Rome Masters,Rome TMS,20020605,Masters,Outdoor,Clay,2nd Round,3,Montanes A.,Kuerten G.,61,2,6.0,4.0,3.0,6.0,6.0,1.0,,,,,2,1,Completed,,,3.65,1.25,3.7,1.2,3.3,1.2,,,2002-416,Rome Masters,Clay,64.0,M,20020506.0,48.0,103656.0,,,Albert Montanes,R,175.0,ESP,21.4,102856.0,2.0,,Gustavo Kuerten,R,190.0,BRA,25.6,6-4 3-6 6-1,3.0,R32,103.0,3.0,4.0,89.0,56.0,39.0,20.0,13.0,5.0,6.0,4.0,1.0,71.0,41.0,32.0,15.0,13.0,3.0,6.0,61.0,667.0,2.0,2810.0
1129,28,Rome Masters,Rome TMS,20020605,Masters,Outdoor,Clay,2nd Round,3,Moya C.,Hewitt L.,25,1,6.0,3.0,6.0,2.0,,,,,,,2,0,Completed,,,2.35,1.55,2.05,1.6,2.0,1.55,,,2002-416,Rome Masters,Clay,64.0,M,20020506.0,33.0,102845.0,,,Carlos Moya,R,190.0,ESP,25.6,103720.0,1.0,,Lleyton Hewitt,R,180.0,AUS,21.1,6-3 6-2,3.0,R32,74.0,1.0,0.0,44.0,25.0,22.0,11.0,9.0,1.0,2.0,4.0,4.0,63.0,40.0,24.0,9.0,8.0,4.0,8.0,25.0,1295.0,1.0,4635.0
1130,28,Rome Masters,Rome TMS,20020605,Masters,Outdoor,Clay,2nd Round,3,Novak J.,Philippoussis M.,15,144,6.0,4.0,6.0,2.0,,,,,,,2,0,Completed,,,1.58,2.25,1.63,2.0,1.55,2.0,,,2002-416,Rome Masters,Clay,64.0,M,20020506.0,43.0,102562.0,14.0,,Jiri Novak,R,190.0,CZE,27.1,102882.0,,,Mark Philippoussis,R,196.0,AUS,25.4,6-4 6-1,3.0,R32,65.0,2.0,0.0,49.0,23.0,19.0,19.0,9.0,1.0,1.0,7.0,4.0,55.0,36.0,24.0,8.0,9.0,4.0,7.0,15.0,1691.0,144.0,275.0
1131,28,Rome Masters,Rome TMS,20020605,Masters,Outdoor,Clay,2nd Round,3,Robredo T.,Mantilla F.,39,45,7.0,6.0,7.0,5.0,,,,,,,2,0,Completed,,,2.25,1.58,2.3,1.5,2.2,1.45,,,2002-416,Rome Masters,Clay,64.0,M,20020506.0,39.0,103990.0,,,Tommy Robredo,R,180.0,ESP,20.0,102456.0,,,Felix Mantilla,R,180.0,ESP,27.6,7-6(2) 7-5,3.0,R32,124.0,1.0,2.0,82.0,60.0,36.0,10.0,12.0,2.0,7.0,0.0,2.0,75.0,47.0,24.0,13.0,12.0,5.0,11.0,39.0,885.0,45.0,815.0
1132,28,Rome Masters,Rome TMS,20020605,Masters,Outdoor,Clay,2nd Round,3,Roddick A.,Pavel A.,14,29,1.0,6.0,6.0,4.0,6.0,3.0,,,,,2,1,Completed,,,1.38,2.85,1.45,2.35,1.4,2.3,,,2002-416,Rome Masters,Clay,64.0,M,20020506.0,38.0,104053.0,13.0,,Andy Roddick,R,188.0,USA,19.6,102318.0,,,Andrei Pavel,R,183.0,ROU,28.2,1-6 6-4 6-3,3.0,R32,99.0,8.0,1.0,82.0,45.0,31.0,23.0,13.0,3.0,6.0,6.0,0.0,69.0,53.0,35.0,11.0,13.0,1.0,4.0,14.0,1745.0,29.0,1165.0
1133,28,Rome Masters,Rome TMS,20020605,Masters,Outdoor,Clay,3rd Round,3,Agassi A.,Calleri A.,9,57,7.0,6.0,7.0,5.0,,,,,,,2,0,Completed,,,1.22,3.85,1.25,3.3,1.2,3.3,,,2002-416,Rome Masters,Clay,64.0,M,20020506.0,55.0,101736.0,9.0,,Andre Agassi,R,180.0,USA,32.0,102860.0,,,Agustin Calleri,R,183.0,ARG,25.6,7-6(4) 7-5,3.0,R16,122.0,1.0,4.0,84.0,45.0,33.0,24.0,12.0,4.0,5.0,4.0,1.0,84.0,50.0,34.0,19.0,12.0,3.0,5.0,9.0,2265.0,57.0,713.0
1134,28,Rome Masters,Rome TMS,20020605,Masters,Outdoor,Clay,3rd Round,3,Blake J.,Gonzalez F.,40,55,4.0,6.0,6.0,3.0,6.0,3.0,,,,,2,1,Completed,,,2.25,1.58,2.3,1.5,2.0,1.55,,,2002-416,Rome Masters,Clay,64.0,M,20020506.0,53.0,103484.0,,,James Blake,R,185.0,USA,22.3,103602.0,,Q,Fernando Gonzalez,R,183.0,CHI,21.7,4-6 6-3 6-3,3.0,R16,106.0,1.0,2.0,84.0,53.0,40.0,18.0,14.0,5.0,6.0,5.0,7.0,86.0,52.0,40.0,15.0,14.0,5.0,8.0,40.0,872.0,55.0,729.0
1135,28,Rome Masters,Rome TMS,20020605,Masters,Outdoor,Clay,3rd Round,3,Costa A.,Montanes A.,21,61,7.0,6.0,6.0,3.0,,,,,,,2,0,Completed,,,1.4,2.75,1.4,2.6,1.4,2.3,,,2002-416,Rome Masters,Clay,64.0,M,20020506.0,56.0,102610.0,,,Albert Costa,R,180.0,ESP,26.8,103656.0,,,Albert Montanes,R,175.0,ESP,21.4,7-6(5) 6-3,3.0,R16,125.0,2.0,1.0,61.0,35.0,24.0,17.0,10.0,0.0,1.0,4.0,4.0,73.0,45.0,31.0,12.0,11.0,5.0,8.0,21.0,1365.0,61.0,667.0
1136,28,Rome Masters,Rome TMS,20020605,Masters,Outdoor,Clay,3rd Round,3,Haas T.,Grosjean S.,7,10,6.0,3.0,6.0,4.0,,,,,,,2,0,Completed,,,2.1,1.67,1.9,1.75,1.8,1.7,,,2002-416,Rome Masters,Clay,64.0,M,20020506.0,50.0,103163.0,7.0,,Tommy Haas,R,188.0,GER,24.0,103206.0,10.0,,Sebastien Grosjean,R,175.0,FRA,23.9,6-3 6-4,3.0,R16,82.0,3.0,3.0,67.0,40.0,26.0,18.0,10.0,3.0,4.0,2.0,0.0,51.0,25.0,17.0,14.0,9.0,0.0,3.0,7.0,2525.0,10.0,2260.0
1137,28,Rome Masters,Rome TMS,20020605,Masters,Outdoor,Clay,3rd Round,3,Moya C.,Enqvist T.,25,24,6.0,2.0,6.0,1.0,,,,,,,2,0,Completed,,,1.26,3.5,1.2,3.7,1.25,3.0,,,2002-416,Rome Masters,Clay,64.0,M,20020506.0,49.0,102845.0,,,Carlos Moya,R,190.0,ESP,25.6,102358.0,,,Thomas Enqvist,R,190.0,SWE,28.1,6-2 6-1,3.0,R16,,,,,,,,,,,,,,,,,,,,25.0,1295.0,24.0,1300.0
1138,28,Rome Masters,Rome TMS,20020605,Masters,Outdoor,Clay,3rd Round,3,Novak J.,Ljubicic I.,15,36,6.0,4.0,6.0,1.0,,,,,,,2,0,Completed,,,1.5,2.45,1.55,2.15,1.45,2.2,,,2002-416,Rome Masters,Clay,64.0,M,20020506.0,54.0,102562.0,14.0,,Jiri Novak,R,190.0,CZE,27.1,103344.0,,,Ivan Ljubicic,R,193.0,CRO,23.1,6-4 6-1,3.0,R16,72.0,6.0,0.0,45.0,32.0,23.0,8.0,8.0,1.0,2.0,1.0,0.0,53.0,33.0,16.0,8.0,9.0,4.0,9.0,15.0,1691.0,36.0,954.0
1139,28,Rome Masters,Rome TMS,20020605,Masters,Outdoor,Clay,3rd Round,3,Robredo T.,Malisse X.,39,37,6.0,2.0,6.0,4.0,,,,,,,2,0,Completed,,,1.8,1.95,1.85,1.75,1.7,1.8,,,2002-416,Rome Masters,Clay,64.0,M,20020506.0,52.0,103990.0,,,Tommy Robredo,R,180.0,ESP,20.0,103598.0,,,Xavier Malisse,R,185.0,BEL,21.7,6-2 6-4,3.0,R16,71.0,1.0,0.0,60.0,45.0,29.0,9.0,9.0,3.0,5.0,4.0,1.0,68.0,42.0,22.0,10.0,9.0,3.0,8.0,39.0,885.0,37.0,905.0
1140,28,Rome Masters,Rome TMS,20020605,Masters,Outdoor,Clay,3rd Round,3,Roddick A.,Ferreira W.,14,44,3.0,6.0,6.0,4.0,6.0,2.0,,,,,2,1,Completed,,,1.25,3.6,1.33,2.85,1.25,3.0,,,2002-416,Rome Masters,Clay,64.0,M,20020506.0,51.0,104053.0,13.0,,Andy Roddick,R,188.0,USA,19.6,101965.0,,,Wayne Ferreira,R,185.0,RSA,30.6,3-6 6-4 6-2,3.0,R16,107.0,11.0,3.0,86.0,53.0,41.0,14.0,13.0,4.0,6.0,8.0,3.0,94.0,49.0,36.0,19.0,14.0,2.0,6.0,14.0,1745.0,44.0,820.0
1141,28,Rome Masters,Rome TMS,20020605,Masters,Outdoor,Clay,Quarterfinals,3,Agassi A.,Costa A.,9,21,6.0,2.0,6.0,2.0,,,,,,,2,0,Completed,,,1.35,3.0,1.3,2.95,1.3,2.7,,,2002-416,Rome Masters,Clay,64.0,M,20020506.0,60.0,101736.0,9.0,,Andre Agassi,R,180.0,USA,32.0,102610.0,,,Albert Costa,R,180.0,ESP,26.8,6-2 6-2,3.0,QF,69.0,3.0,0.0,42.0,28.0,21.0,11.0,8.0,0.0,0.0,1.0,1.0,52.0,41.0,20.0,5.0,8.0,5.0,9.0,9.0,2265.0,21.0,1365.0
1142,28,Rome Masters,Rome TMS,20020605,Masters,Outdoor,Clay,Quarterfinals,3,Haas T.,Moya C.,7,25,6.0,3.0,6.0,4.0,,,,,,,2,0,Completed,,,2.4,1.52,2.3,1.48,2.2,1.45,,,2002-416,Rome Masters,Clay,64.0,M,20020506.0,57.0,103163.0,7.0,,Tommy Haas,R,188.0,GER,24.0,102845.0,,,Carlos Moya,R,190.0,ESP,25.6,6-3 6-4,3.0,QF,76.0,4.0,2.0,63.0,34.0,29.0,16.0,10.0,3.0,3.0,4.0,5.0,53.0,35.0,28.0,7.0,9.0,5.0,7.0,7.0,2525.0,25.0,1295.0
1143,28,Rome Masters,Rome TMS,20020605,Masters,Outdoor,Clay,Quarterfinals,3,Novak J.,Blake J.,15,40,3.0,6.0,7.0,6.0,6.0,4.0,,,,,2,1,Completed,,,1.36,2.85,1.33,2.8,1.3,2.7,,,2002-416,Rome Masters,Clay,64.0,M,20020506.0,59.0,102562.0,14.0,,Jiri Novak,R,190.0,CZE,27.1,103484.0,,,James Blake,R,185.0,USA,22.3,3-6 7-6(7) 6-4,3.0,QF,120.0,3.0,2.0,101.0,71.0,47.0,19.0,15.0,6.0,9.0,2.0,3.0,100.0,71.0,49.0,13.0,16.0,3.0,6.0,15.0,1691.0,40.0,872.0
1144,28,Rome Masters,Rome TMS,20020605,Masters,Outdoor,Clay,Quarterfinals,3,Roddick A.,Robredo T.,14,39,6.0,4.0,7.0,6.0,,,,,,,2,0,Completed,,,1.4,2.75,1.4,2.6,1.4,2.3,,,2002-416,Rome Masters,Clay,64.0,M,20020506.0,58.0,104053.0,13.0,,Andy Roddick,R,188.0,USA,19.6,103990.0,,,Tommy Robredo,R,180.0,ESP,20.0,6-4 7-6(2),3.0,QF,87.0,4.0,1.0,68.0,41.0,30.0,16.0,11.0,4.0,6.0,1.0,3.0,77.0,49.0,34.0,8.0,11.0,4.0,7.0,14.0,1745.0,39.0,885.0
1145,28,Rome Masters,Rome TMS,20020605,Masters,Outdoor,Clay,Semifinals,3,Agassi A.,Novak J.,9,15,7.0,5.0,6.0,4.0,,,,,,,2,0,Completed,,,1.22,4.1,1.19,3.7,1.2,3.3,,,2002-416,Rome Masters,Clay,64.0,M,20020506.0,62.0,101736.0,9.0,,Andre Agassi,R,180.0,USA,32.0,102562.0,14.0,,Jiri Novak,R,190.0,CZE,27.1,7-5 6-4,3.0,SF,90.0,4.0,1.0,70.0,45.0,32.0,18.0,11.0,4.0,4.0,5.0,1.0,70.0,44.0,30.0,12.0,11.0,4.0,6.0,9.0,2265.0,15.0,1691.0
1146,28,Rome Masters,Rome TMS,20020605,Masters,Outdoor,Clay,Semifinals,3,Haas T.,Roddick A.,7,14,6.0,1.0,7.0,5.0,,,,,,,2,0,Completed,,,1.75,2.0,1.78,1.85,1.65,1.85,,,2002-416,Rome Masters,Clay,64.0,M,20020506.0,61.0,103163.0,7.0,,Tommy Haas,R,188.0,GER,24.0,104053.0,13.0,,Andy Roddick,R,188.0,USA,19.6,6-1 7-5,3.0,SF,75.0,10.0,2.0,57.0,33.0,27.0,16.0,10.0,2.0,2.0,4.0,2.0,65.0,42.0,27.0,10.0,9.0,6.0,9.0,7.0,2525.0,14.0,1745.0
1147,28,Rome Masters,Rome TMS,20020605,Masters,Outdoor,Clay,The Final,5,Agassi A.,Haas T.,9,7,6.0,3.0,6.0,3.0,6.0,0.0,,,,,3,0,Completed,,,1.5,2.5,1.52,2.25,1.45,2.2,,,2002-416,Rome Masters,Clay,64.0,M,20020506.0,63.0,101736.0,9.0,,Andre Agassi,R,180.0,USA,32.0,103163.0,7.0,,Tommy Haas,R,188.0,GER,24.0,6-3 6-3 6-0,5.0,F,116.0,3.0,1.0,81.0,49.0,37.0,17.0,12.0,5.0,6.0,4.0,7.0,85.0,38.0,22.0,19.0,12.0,7.0,14.0,9.0,2265.0,7.0,2525.0
1148,29,Hamburg Masters,Hamburg TMS,20020513,Masters,Outdoor,Clay,1st Round,3,Boutter J.,Montanes A.,60,54,7.0,6.0,6.0,4.0,,,,,,,2,0,Completed,,,,,,,,,,,2002-414,Hamburg Masters,Clay,64.0,M,20020513.0,23.0,102369.0,,Q,Julien Boutter,R,190.0,FRA,28.1,103656.0,,,Albert Montanes,R,175.0,ESP,21.4,7-6(2) 6-4,3.0,R64,74.0,10.0,4.0,66.0,26.0,23.0,27.0,11.0,3.0,3.0,0.0,0.0,59.0,47.0,35.0,8.0,11.0,2.0,3.0,60.0,665.0,54.0,728.0
1149,29,Hamburg Masters,Hamburg TMS,20020513,Masters,Outdoor,Clay,1st Round,3,Canas G.,Malisse X.,16,37,7.0,5.0,1.0,6.0,6.0,0.0,,,,,2,1,Completed,,,,,,,,,,,2002-414,Hamburg Masters,Clay,64.0,M,20020513.0,29.0,103084.0,15.0,,Guillermo Canas,R,185.0,ARG,24.4,103598.0,,,Xavier Malisse,R,185.0,BEL,21.8,7-5 1-6 6-0,3.0,R64,109.0,0.0,1.0,80.0,48.0,30.0,18.0,12.0,6.0,9.0,2.0,4.0,83.0,50.0,31.0,13.0,13.0,4.0,9.0,16.0,1645.0,37.0,965.0
1150,29,Hamburg Masters,Hamburg TMS,20020513,Masters,Outdoor,Clay,1st Round,3,Chela J.I.,Philippoussis M.,25,132,6.0,4.0,6.0,4.0,,,,,,,2,0,Completed,,,1.4,2.75,1.42,2.55,1.45,2.2,,,2002-414,Hamburg Masters,Clay,64.0,M,20020513.0,6.0,103428.0,,,Juan Ignacio Chela,R,190.0,ARG,22.7,102882.0,,,Mark Philippoussis,R,196.0,AUS,25.5,6-4 6-4,3.0,R64,84.0,4.0,3.0,67.0,40.0,31.0,12.0,10.0,6.0,7.0,3.0,4.0,57.0,34.0,26.0,8.0,10.0,1.0,4.0,25.0,1219.0,132.0,310.0
1151,29,Hamburg Masters,Hamburg TMS,20020513,Masters,Outdoor,Clay,1st Round,3,Corretja A.,Kafelnikov Y.,21,4,6.0,1.0,6.0,2.0,,,,,,,2,0,Completed,,,,,,,,,,,2002-414,Hamburg Masters,Clay,64.0,M,20020513.0,24.0,102374.0,,,Alex Corretja,R,180.0,ESP,28.0,102338.0,4.0,,Yevgeny Kafelnikov,R,190.0,RUS,28.2,6-1 6-2,3.0,R64,65.0,8.0,1.0,53.0,31.0,25.0,13.0,8.0,2.0,2.0,2.0,3.0,45.0,26.0,13.0,7.0,7.0,1.0,5.0,21.0,1395.0,4.0,2675.0
1152,29,Hamburg Masters,Hamburg TMS,20020513,Masters,Outdoor,Clay,1st Round,3,Costa A.,Ferrero J.C.,19,9,2.0,6.0,6.0,3.0,6.0,4.0,,,,,2,1,Completed,,,3.0,1.35,2.9,1.32,2.5,1.35,,,2002-414,Hamburg Masters,Clay,64.0,M,20020513.0,9.0,102610.0,,,Albert Costa,R,180.0,ESP,26.8,103507.0,3.0,,Juan Carlos Ferrero,R,183.0,ESP,22.2,2-6 6-3 6-4,3.0,R64,129.0,3.0,4.0,80.0,45.0,30.0,14.0,13.0,2.0,7.0,3.0,3.0,85.0,52.0,28.0,14.0,14.0,1.0,7.0,19.0,1485.0,9.0,2300.0
1153,29,Hamburg Masters,Hamburg TMS,20020513,Masters,Outdoor,Clay,1st Round,3,El Aynaoui Y.,Santoro F.,18,23,7.0,6.0,6.0,3.0,,,,,,,2,0,Completed,,,,,,,,,,,2002-414,Hamburg Masters,Clay,64.0,M,20020513.0,12.0,101962.0,16.0,,Younes El Aynaoui,R,193.0,MAR,30.6,102148.0,,,Fabrice Santoro,R,178.0,FRA,29.4,7-6(3) 6-3,3.0,R64,80.0,6.0,3.0,63.0,39.0,33.0,11.0,11.0,1.0,3.0,1.0,3.0,71.0,48.0,30.0,10.0,10.0,1.0,4.0,18.0,1545.0,23.0,1330.0
1154,29,Hamburg Masters,Hamburg TMS,20020513,Masters,Outdoor,Clay,1st Round,3,Federer R.,Lapentti N.,14,29,6.0,1.0,6.0,4.0,,,,,,,2,0,Completed,,,1.82,1.9,1.71,1.87,1.65,1.85,,,2002-414,Hamburg Masters,Clay,64.0,M,20020513.0,28.0,103819.0,11.0,,Roger Federer,R,185.0,SUI,20.7,102839.0,,,Nicolas Lapentti,R,188.0,ECU,25.7,6-1 6-4,3.0,R64,81.0,5.0,1.0,71.0,50.0,28.0,13.0,8.0,14.0,16.0,2.0,4.0,63.0,35.0,20.0,7.0,9.0,4.0,10.0,14.0,1885.0,29.0,1160.0
1155,29,Hamburg Masters,Hamburg TMS,20020513,Masters,Outdoor,Clay,1st Round,3,Ferreira W.,Rochus O.,50,69,4.0,6.0,7.0,6.0,6.0,4.0,,,,,2,1,Completed,,,,,,,,,,,2002-414,Hamburg Masters,Clay,64.0,M,20020513.0,11.0,101965.0,,,Wayne Ferreira,R,185.0,RSA,30.6,103694.0,,Q,Olivier Rochus,R,168.0,BEL,21.3,4-6 7-6(0) 6-4,3.0,R64,112.0,16.0,2.0,105.0,56.0,41.0,27.0,16.0,4.0,6.0,3.0,3.0,99.0,67.0,42.0,23.0,16.0,1.0,3.0,50.0,770.0,69.0,571.0
1156,29,Hamburg Masters,Hamburg TMS,20020513,Masters,Outdoor,Clay,1st Round,3,Gonzalez F.,Vinck C.,44,229,7.0,5.0,6.0,4.0,,,,,,,2,0,Completed,,,,,,,,,,,2002-414,Hamburg Masters,Clay,64.0,M,20020513.0,30.0,103602.0,,,Fernando Gonzalez,R,183.0,CHI,21.7,102652.0,,WC,Christian Vinck,L,183.0,GER,26.6,7-5 6-4,3.0,R64,85.0,6.0,5.0,73.0,41.0,31.0,18.0,11.0,3.0,4.0,0.0,1.0,65.0,37.0,22.0,15.0,11.0,3.0,6.0,44.0,814.0,229.0,152.0
1157,29,Hamburg Masters,Hamburg TMS,20020513,Masters,Outdoor,Clay,1st Round,3,Grosjean S.,Gambill J.M.,10,45,6.0,2.0,6.0,2.0,,,,,,,2,0,Completed,,,1.26,3.5,1.25,3.35,1.3,2.7,,,2002-414,Hamburg Masters,Clay,64.0,M,20020513.0,13.0,103206.0,10.0,,Sebastien Grosjean,R,175.0,FRA,23.9,102998.0,,,Jan Michael Gambill,R,190.0,USA,24.9,6-2 6-2,3.0,R64,79.0,1.0,1.0,57.0,39.0,25.0,11.0,8.0,4.0,5.0,1.0,3.0,47.0,26.0,14.0,8.0,8.0,1.0,6.0,10.0,2260.0,45.0,800.0
1158,29,Hamburg Masters,Hamburg TMS,20020513,Masters,Outdoor,Clay,1st Round,3,Haas T.,Burgsmuller L.,2,78,6.0,1.0,6.0,1.0,,,,,,,2,0,Completed,,,1.16,4.75,1.1,4.75,1.1,4.5,,,2002-414,Hamburg Masters,Clay,64.0,M,20020513.0,16.0,103163.0,7.0,,Tommy Haas,R,188.0,GER,24.1,102694.0,,WC,Lars Burgsmuller,R,183.0,GER,26.4,6-1 6-1,3.0,R64,71.0,2.0,2.0,39.0,28.0,23.0,5.0,7.0,2.0,3.0,0.0,4.0,76.0,38.0,20.0,12.0,7.0,11.0,17.0,2.0,2840.0,78.0,504.0
1159,29,Hamburg Masters,Hamburg TMS,20020513,Masters,Outdoor,Clay,1st Round,3,Henman T.,Escude N.,6,27,6.0,4.0,6.0,2.0,,,,,,,2,0,Completed,,,,,,,,,,,2002-414,Hamburg Masters,Clay,64.0,M,20020513.0,25.0,102450.0,5.0,,Tim Henman,R,185.0,GBR,27.6,102765.0,,,Nicolas Escude,R,185.0,FRA,26.1,6-4 6-2,3.0,R64,75.0,2.0,0.0,48.0,29.0,23.0,13.0,9.0,1.0,2.0,3.0,4.0,56.0,30.0,19.0,12.0,9.0,1.0,5.0,6.0,2615.0,27.0,1180.0
1160,29,Hamburg Masters,Hamburg TMS,20020513,Masters,Outdoor,Clay,1st Round,3,Hewitt L.,Kohlschreiber P.,1,426,7.0,5.0,6.0,4.0,,,,,,,2,0,Completed,,,1.04,8.25,1.04,7.25,1.03,5.5,,,2002-414,Hamburg Masters,Clay,64.0,M,20020513.0,1.0,103720.0,1.0,,Lleyton Hewitt,R,180.0,AUS,21.2,104259.0,,WC,Philipp Kohlschreiber,R,178.0,GER,18.5,7-5 6-4,3.0,R64,105.0,1.0,2.0,70.0,47.0,30.0,13.0,11.0,2.0,4.0,5.0,1.0,76.0,37.0,24.0,18.0,11.0,5.0,9.0,1.0,4595.0,426.0,63.0
