,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
519,15,Memphis,Regions Morgan Keegan Championships,20120224,ATP500,Indoor,Hard,2nd Round,3,Becker B.,Malisse X.,284.0,75.0,155,680.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.9,1.8,2.05,1.7,2.0,1.73,1.9,2.01,2.0,1.73,2.33,2.03,1.97,1.8,2012-402,Memphis,Hard,32.0,A,20120220.0,24.0,103794.0,,,Benjamin Becker,R,178.0,GER,30.6,103598.0,,,Xavier Malisse,R,185.0,BEL,31.5,7-6(4) 6-4,3.0,R16,95.0,11.0,5.0,71.0,36.0,27.0,19.0,11.0,0.0,2.0,6.0,2.0,91.0,55.0,39.0,13.0,11.0,9.0,12.0,284.0,155.0,75.0,680.0
520,15,Memphis,Regions Morgan Keegan Championships,20120224,ATP500,Indoor,Hard,2nd Round,3,Isner J.,Young D.,13.0,41.0,2025,1000.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.16,4.75,1.14,5.0,1.15,6.41,1.14,5.5,1.17,6.5,1.13,5.58,2012-402,Memphis,Hard,32.0,A,20120220.0,17.0,104545.0,1.0,,John Isner,R,206.0,USA,26.8,105385.0,,,Donald Young,L,183.0,USA,22.5,7-6(3) 6-4,3.0,R16,103.0,22.0,3.0,84.0,65.0,47.0,10.0,11.0,4.0,5.0,0.0,1.0,74.0,49.0,34.0,12.0,11.0,4.0,6.0,13.0,2025.0,41.0,1000.0
521,15,Memphis,Regions Morgan Keegan Championships,20120224,ATP500,Indoor,Hard,2nd Round,3,Raonic M.,Stakhovsky S.,35.0,68.0,1090,710.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.13,5.5,1.12,5.5,1.16,6.3,1.07,5.0,1.18,6.3,1.14,5.39,2012-402,Memphis,Hard,32.0,A,20120220.0,22.0,105683.0,4.0,,Milos Raonic,R,196.0,CAN,21.1,104660.0,,,Sergiy Stakhovsky,R,193.0,UKR,26.1,6-4 6-4,3.0,R16,73.0,11.0,2.0,57.0,32.0,30.0,13.0,10.0,2.0,2.0,3.0,2.0,59.0,41.0,26.0,11.0,10.0,4.0,6.0,35.0,1090.0,68.0,710.0
522,15,Memphis,Regions Morgan Keegan Championships,20120224,ATP500,Indoor,Hard,Quarterfinals,3,Stepanek R.,Querrey S.,28.0,99.0,1195,550.0,7.0,6.0,6.0,0.0,,,,,,,2.0,0.0,Completed,2.25,1.57,2.15,1.65,2.1,1.73,2.41,1.65,2.1,1.73,2.53,1.73,2.22,1.64,2012-402,Memphis,Hard,32.0,A,20120220.0,26.0,103285.0,3.0,,Radek Stepanek,R,185.0,CZE,33.2,105023.0,,WC,Sam Querrey,R,198.0,USA,24.3,7-6(5) 6-0,3.0,QF,80.0,1.0,3.0,53.0,31.0,24.0,15.0,9.0,0.0,1.0,8.0,5.0,72.0,32.0,21.0,16.0,9.0,1.0,5.0,28.0,1195.0,99.0,550.0
523,15,Memphis,Regions Morgan Keegan Championships,20120224,ATP500,Indoor,Hard,Quarterfinals,3,Melzer J.,Isner J.,38.0,13.0,1052,2025.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.75,1.4,2.75,1.4,3.0,1.4,3.13,1.43,2.75,1.44,3.13,1.45,2.81,1.41,2012-402,Memphis,Hard,32.0,A,20120220.0,25.0,103781.0,,,Jurgen Melzer,L,183.0,AUT,30.7,104545.0,1.0,,John Isner,R,206.0,USA,26.8,6-3 7-6(6),3.0,QF,81.0,7.0,1.0,67.0,41.0,33.0,17.0,10.0,2.0,2.0,11.0,2.0,70.0,54.0,36.0,9.0,11.0,2.0,4.0,38.0,1052.0,13.0,2025.0
524,15,Memphis,Regions Morgan Keegan Championships,20120225,ATP500,Indoor,Hard,Quarterfinals,3,Raonic M.,Rochus O.,35.0,51.0,1090,867.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.11,6.5,1.12,5.7,1.12,6.0,1.11,8.36,1.13,6.0,1.13,8.36,1.11,6.29,2012-402,Memphis,Hard,32.0,A,20120220.0,27.0,105683.0,4.0,,Milos Raonic,R,196.0,CAN,21.1,103694.0,,,Olivier Rochus,R,168.0,BEL,31.0,6-3 7-6(3),3.0,QF,83.0,26.0,2.0,64.0,43.0,32.0,14.0,11.0,1.0,2.0,3.0,2.0,61.0,35.0,25.0,14.0,10.0,1.0,3.0,35.0,1090.0,51.0,867.0
525,15,Memphis,Regions Morgan Keegan Championships,20120225,ATP500,Indoor,Hard,Quarterfinals,3,Becker B.,Kubot L.,284.0,54.0,155,832.0,7.0,5.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.0,1.72,1.9,1.8,2.0,1.8,2.38,1.67,1.83,1.83,2.38,1.83,2.03,1.75,2012-402,Memphis,Hard,32.0,A,20120220.0,28.0,103794.0,,,Benjamin Becker,R,178.0,GER,30.6,103997.0,,,Lukasz Kubot,R,190.0,POL,29.7,7-5 7-6(5),3.0,QF,127.0,5.0,2.0,83.0,49.0,35.0,20.0,12.0,5.0,7.0,3.0,5.0,84.0,46.0,28.0,23.0,12.0,8.0,11.0,284.0,155.0,54.0,832.0
526,15,Memphis,Regions Morgan Keegan Championships,20120225,ATP500,Indoor,Hard,Semifinals,3,Melzer J.,Stepanek R.,38.0,28.0,1052,1195.0,6.0,4.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.5,2.5,1.55,2.35,1.53,2.5,1.63,2.45,1.57,2.38,1.63,2.65,1.54,2.42,2012-402,Memphis,Hard,32.0,A,20120220.0,29.0,103781.0,,,Jurgen Melzer,L,183.0,AUT,30.7,103285.0,3.0,,Radek Stepanek,R,185.0,CZE,33.2,6-4 3-6 6-3,3.0,SF,122.0,8.0,3.0,83.0,52.0,40.0,16.0,14.0,6.0,8.0,8.0,6.0,97.0,59.0,43.0,18.0,14.0,7.0,10.0,38.0,1052.0,28.0,1195.0
527,15,Memphis,Regions Morgan Keegan Championships,20120225,ATP500,Indoor,Hard,Semifinals,3,Raonic M.,Becker B.,35.0,284.0,1090,155.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.1,7.0,1.11,6.0,1.11,6.0,1.17,6.16,1.14,5.5,1.17,7.0,1.12,6.01,2012-402,Memphis,Hard,32.0,A,20120220.0,30.0,105683.0,4.0,,Milos Raonic,R,196.0,CAN,21.1,103794.0,,,Benjamin Becker,R,178.0,GER,30.6,6-4 6-4,3.0,SF,75.0,14.0,2.0,50.0,31.0,29.0,11.0,10.0,0.0,0.0,4.0,4.0,54.0,28.0,21.0,13.0,10.0,0.0,2.0,35.0,1090.0,284.0,155.0
528,15,Memphis,Regions Morgan Keegan Championships,20120226,ATP500,Indoor,Hard,The Final,3,Melzer J.,Raonic M.,38.0,35.0,1052,1090.0,7.0,5.0,7.0,6.0,,,,,,,2.0,0.0,Completed,3.4,1.33,3.0,1.35,3.25,1.36,3.23,1.41,3.0,1.36,3.4,1.41,3.18,1.34,2012-402,Memphis,Hard,32.0,A,20120220.0,31.0,103781.0,,,Jurgen Melzer,L,183.0,AUT,30.7,105683.0,4.0,,Milos Raonic,R,196.0,CAN,21.1,7-5 7-6(4),3.0,F,98.0,9.0,2.0,80.0,50.0,38.0,19.0,12.0,4.0,5.0,22.0,3.0,73.0,46.0,40.0,12.0,12.0,1.0,3.0,38.0,1052.0,35.0,1090.0
529,16,Acapulco,Abierto Mexicano,20120227,ATP500,Outdoor,Clay,1st Round,3,Andujar P.,Mayer L.,50.0,73.0,910,672.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.9,1.8,1.95,1.8,2.0,1.73,2.13,1.79,2.0,1.73,2.23,1.95,2.0,1.77,2012-807,Acapulco,Clay,32.0,A,20120227.0,3.0,104665.0,,,Pablo Andujar,R,180.0,ESP,26.0,104919.0,,,Leonardo Mayer,R,188.0,ARG,24.7,7-6(5) 6-3,3.0,R32,118.0,0.0,6.0,59.0,37.0,31.0,12.0,10.0,0.0,1.0,5.0,4.0,88.0,48.0,30.0,20.0,11.0,7.0,10.0,50.0,910.0,73.0,672.0
530,16,Acapulco,Abierto Mexicano,20120227,ATP500,Outdoor,Clay,1st Round,3,Starace P.,Giannessi A.,71.0,138.0,690,395.0,6.0,2.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.25,3.75,1.3,3.3,1.29,3.5,1.24,4.52,1.25,3.5,1.3,4.52,1.27,3.68,2012-807,Acapulco,Clay,32.0,A,20120227.0,6.0,103808.0,,,Potito Starace,R,188.0,ITA,30.6,105561.0,,Q,Alessandro Giannessi,L,183.0,ITA,21.7,6-2 7-5,3.0,R32,95.0,1.0,0.0,53.0,37.0,24.0,10.0,10.0,0.0,2.0,0.0,4.0,69.0,44.0,24.0,11.0,10.0,4.0,9.0,71.0,690.0,138.0,395.0
531,16,Acapulco,Abierto Mexicano,20120227,ATP500,Outdoor,Clay,1st Round,3,Mayer F.,Bagnis F.,18.0,154.0,1540,338.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.5,2.5,1.5,2.45,1.53,2.38,1.39,3.22,1.53,2.38,1.56,3.22,1.49,2.55,2012-807,Acapulco,Clay,32.0,A,20120227.0,4.0,104252.0,5.0,,Florian Mayer,R,190.0,GER,28.3,105487.0,,Q,Facundo Bagnis,L,183.0,ARG,21.9,6-2 6-4,3.0,R32,73.0,7.0,0.0,59.0,35.0,27.0,15.0,9.0,5.0,5.0,4.0,1.0,50.0,32.0,25.0,7.0,9.0,1.0,4.0,18.0,1540.0,154.0,338.0
532,16,Acapulco,Abierto Mexicano,20120227,ATP500,Outdoor,Clay,1st Round,3,Granollers M.,Bellucci T.,28.0,49.0,1315,930.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.72,2.0,1.8,1.95,1.83,1.83,1.74,2.2,1.83,1.83,1.9,2.2,1.81,1.94,2012-807,Acapulco,Clay,32.0,A,20120227.0,8.0,104719.0,7.0,,Marcel Granollers,R,190.0,ESP,25.8,105064.0,,,Thomaz Bellucci,L,188.0,BRA,24.1,6-4 6-2,3.0,R32,90.0,3.0,1.0,55.0,33.0,23.0,13.0,9.0,0.0,1.0,1.0,0.0,50.0,30.0,17.0,10.0,9.0,1.0,5.0,28.0,1315.0,49.0,930.0
533,16,Acapulco,Abierto Mexicano,20120228,ATP500,Outdoor,Clay,1st Round,3,Chela J.I.,Ramirez C.,33.0,536.0,1165,53.0,6.0,0.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.07,9.0,1.08,7.0,1.06,8.0,1.05,12.39,1.07,7.0,1.08,14.05,1.06,8.93,2012-807,Acapulco,Clay,32.0,A,20120227.0,14.0,103428.0,,,Juan Ignacio Chela,R,190.0,ARG,32.4,105471.0,,WC,Cesar Ramirez,R,180.0,MEX,22.0,6-0 6-2,3.0,R32,70.0,3.0,0.0,38.0,28.0,21.0,7.0,7.0,0.0,0.0,1.0,1.0,47.0,36.0,20.0,0.0,7.0,1.0,6.0,33.0,1165.0,536.0,53.0
534,16,Acapulco,Abierto Mexicano,20120228,ATP500,Outdoor,Clay,1st Round,3,Paire B.,Cabal J.S.,99.0,257.0,556,177.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.33,3.25,1.4,2.8,1.36,3.0,1.33,3.58,1.36,2.88,1.4,3.74,1.34,3.25,2012-807,Acapulco,Clay,32.0,A,20120227.0,15.0,105332.0,,,Benoit Paire,R,196.0,FRA,22.8,108701.0,,Q,Juan Sebastian Cabal,R,185.0,COL,25.8,7-6(3) 7-6(6),3.0,R32,98.0,10.0,8.0,89.0,46.0,39.0,17.0,12.0,5.0,9.0,1.0,3.0,74.0,51.0,29.0,12.0,12.0,1.0,5.0,99.0,556.0,257.0,177.0
535,16,Acapulco,Abierto Mexicano,20120228,ATP500,Outdoor,Clay,1st Round,3,Berlocq C.,Simon G.,43.0,13.0,991,2005.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.72,2.0,1.75,2.0,1.73,2.0,2.02,1.87,1.67,2.1,2.02,2.1,1.78,1.97,2012-807,Acapulco,Clay,32.0,A,20120227.0,5.0,104122.0,,,Carlos Berlocq,R,183.0,ARG,29.0,104468.0,3.0,,Gilles Simon,R,183.0,FRA,27.1,7-6(5) 6-3,3.0,R32,151.0,1.0,1.0,88.0,64.0,41.0,10.0,11.0,7.0,11.0,9.0,2.0,72.0,47.0,30.0,9.0,10.0,6.0,11.0,43.0,991.0,13.0,2005.0
536,16,Acapulco,Abierto Mexicano,20120228,ATP500,Outdoor,Clay,1st Round,3,Kubot L.,Garza D.,54.0,328.0,832,133.0,6.0,1.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.07,9.0,1.08,7.0,1.06,8.0,1.04,14.79,1.08,6.5,1.08,15.47,1.05,9.41,2012-807,Acapulco,Clay,32.0,A,20120227.0,2.0,103997.0,,,Lukasz Kubot,R,190.0,POL,29.7,104535.0,,WC,Daniel Garza,R,,MEX,26.8,6-1 6-3,3.0,R32,70.0,1.0,3.0,59.0,37.0,27.0,11.0,8.0,2.0,3.0,3.0,7.0,43.0,22.0,13.0,5.0,8.0,3.0,8.0,54.0,832.0,328.0,133.0
537,16,Acapulco,Abierto Mexicano,20120228,ATP500,Outdoor,Clay,1st Round,3,Ramos A.,Monaco J.,58.0,23.0,782,1460.0,7.0,6.0,5.0,3.0,,,,,,,1.0,0.0,Retired,3.5,1.28,3.3,1.3,3.4,1.3,3.66,1.32,3.25,1.29,3.8,1.37,3.3,1.32,2012-807,Acapulco,Clay,32.0,A,20120227.0,9.0,105077.0,,,Albert Ramos,L,188.0,ESP,24.1,104338.0,6.0,,Juan Monaco,R,185.0,ARG,27.9,7-6(2) 5-3 RET,3.0,R32,131.0,1.0,3.0,77.0,45.0,27.0,16.0,10.0,8.0,12.0,2.0,6.0,83.0,55.0,31.0,9.0,10.0,5.0,10.0,58.0,782.0,23.0,1460.0
538,16,Acapulco,Abierto Mexicano,20120228,ATP500,Outdoor,Clay,1st Round,3,Chardy J.,Machado R.,64.0,79.0,744,649.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.45,2.65,1.44,2.62,1.49,2.8,1.44,2.63,1.54,2.8,1.46,2.63,2012-807,Acapulco,Clay,32.0,A,20120227.0,11.0,104871.0,,,Jeremy Chardy,R,188.0,FRA,25.0,104349.0,,,Rui Machado,R,178.0,POR,27.8,7-6(4) 6-3,3.0,R32,120.0,4.0,6.0,86.0,43.0,31.0,20.0,10.0,6.0,8.0,2.0,8.0,76.0,51.0,33.0,9.0,11.0,4.0,8.0,64.0,744.0,79.0,649.0
539,16,Acapulco,Abierto Mexicano,20120228,ATP500,Outdoor,Clay,1st Round,3,Wawrinka S.,Ferrero J.C.,29.0,47.0,1300,960.0,2.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.4,2.75,1.45,2.65,1.44,2.62,1.48,2.84,1.4,2.75,1.51,2.9,1.43,2.72,2012-807,Acapulco,Clay,32.0,A,20120227.0,10.0,104527.0,,,Stan Wawrinka,R,183.0,SUI,26.9,103507.0,,,Juan Carlos Ferrero,R,183.0,ESP,32.0,2-6 6-3 6-4,3.0,R32,137.0,10.0,3.0,94.0,62.0,42.0,14.0,14.0,7.0,11.0,3.0,0.0,84.0,54.0,33.0,17.0,13.0,9.0,13.0,29.0,1300.0,47.0,960.0
540,16,Acapulco,Abierto Mexicano,20120228,ATP500,Outdoor,Clay,1st Round,3,Giraldo S.,Nalbandian D.,80.0,70.0,645,700.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,3.5,1.28,3.3,1.3,3.5,1.29,3.82,1.3,3.5,1.25,3.82,1.34,3.39,1.3,2012-807,Acapulco,Clay,32.0,A,20120227.0,7.0,105053.0,,,Santiago Giraldo,R,188.0,COL,24.2,103900.0,,,David Nalbandian,R,180.0,ARG,30.1,6-2 6-2,3.0,R32,80.0,7.0,0.0,56.0,41.0,30.0,7.0,8.0,3.0,4.0,1.0,0.0,62.0,30.0,16.0,13.0,8.0,5.0,10.0,80.0,645.0,70.0,700.0
541,16,Acapulco,Abierto Mexicano,20120228,ATP500,Outdoor,Clay,1st Round,3,Verdasco F.,Volandri F.,27.0,56.0,1320,798.0,6.0,0.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.45,2.65,1.4,2.75,1.44,3.0,1.36,2.88,1.47,3.01,1.42,2.78,2012-807,Acapulco,Clay,32.0,A,20120227.0,13.0,104269.0,8.0,,Fernando Verdasco,L,188.0,ESP,28.2,103835.0,,,Filippo Volandri,R,183.0,ITA,30.4,6-0 6-2,3.0,R32,57.0,1.0,4.0,39.0,29.0,22.0,5.0,7.0,3.0,4.0,0.0,2.0,49.0,39.0,15.0,3.0,7.0,5.0,11.0,27.0,1320.0,56.0,798.0
542,16,Acapulco,Abierto Mexicano,20120229,ATP500,Outdoor,Clay,1st Round,3,Nishikori K.,Montanes A.,17.0,52.0,1665,860.0,6.0,2.0,4.0,1.0,,,,,,,1.0,0.0,Retired,1.38,2.87,1.4,2.8,1.4,2.75,1.41,3.11,1.44,2.63,1.45,3.16,1.41,2.84,2012-807,Acapulco,Clay,32.0,A,20120227.0,12.0,105453.0,4.0,,Kei Nishikori,R,178.0,JPN,22.1,103656.0,,,Albert Montanes,R,175.0,ESP,31.2,6-2 4-1 RET,3.0,R32,53.0,1.0,2.0,34.0,18.0,12.0,10.0,6.0,1.0,2.0,0.0,5.0,41.0,22.0,9.0,7.0,7.0,2.0,7.0,17.0,1665.0,52.0,860.0
543,16,Acapulco,Abierto Mexicano,20120229,ATP500,Outdoor,Clay,1st Round,3,Ferrer D.,Gonzalez S.,6.0,,4345,,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.01,26.0,1.02,12.0,1.02,13.0,1.01,51.0,1.02,11.0,1.02,54.12,1.01,20.35,2012-807,Acapulco,Clay,32.0,A,20120227.0,1.0,103970.0,1.0,,David Ferrer,R,175.0,ESP,29.9,104136.0,,WC,Santiago Gonzalez,R,190.0,MEX,29.0,6-1 6-2,3.0,R32,65.0,2.0,0.0,58.0,39.0,25.0,14.0,8.0,5.0,5.0,0.0,1.0,51.0,28.0,10.0,13.0,7.0,3.0,7.0,6.0,4345.0,,
544,16,Acapulco,Abierto Mexicano,20120229,ATP500,Outdoor,Clay,1st Round,3,Almagro N.,Riba P.,12.0,92.0,2070,612.0,6.0,2.0,3.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.08,8.0,1.08,7.0,1.11,6.0,1.08,9.43,1.1,6.0,1.12,10.0,1.09,6.99,2012-807,Acapulco,Clay,32.0,A,20120227.0,16.0,104597.0,2.0,,Nicolas Almagro,R,183.0,ESP,26.5,105137.0,,Q,Pere Riba,R,183.0,ESP,23.8,6-2 3-6 6-2,3.0,R32,91.0,6.0,2.0,63.0,42.0,30.0,17.0,12.0,2.0,3.0,4.0,6.0,71.0,36.0,25.0,18.0,13.0,3.0,7.0,12.0,2070.0,92.0,612.0
545,16,Acapulco,Abierto Mexicano,20120229,ATP500,Outdoor,Clay,2nd Round,3,Giraldo S.,Granollers M.,80.0,28.0,645,1315.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.0,1.72,2.0,1.75,1.91,1.8,2.04,1.87,1.91,1.8,2.1,1.87,1.98,1.78,2012-807,Acapulco,Clay,32.0,A,20120227.0,20.0,105053.0,,,Santiago Giraldo,R,188.0,COL,24.2,104719.0,7.0,,Marcel Granollers,R,190.0,ESP,25.8,6-4 6-3,3.0,R16,95.0,4.0,1.0,64.0,42.0,27.0,13.0,10.0,6.0,8.0,5.0,2.0,54.0,33.0,22.0,8.0,9.0,1.0,5.0,80.0,645.0,28.0,1315.0
546,16,Acapulco,Abierto Mexicano,20120229,ATP500,Outdoor,Clay,2nd Round,3,Berlocq C.,Starace P.,43.0,71.0,991,690.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.72,2.0,1.75,2.0,1.67,2.1,1.83,2.09,1.73,2.0,1.83,2.23,1.72,2.05,2012-807,Acapulco,Clay,32.0,A,20120227.0,19.0,104122.0,,,Carlos Berlocq,R,183.0,ARG,29.0,103808.0,,,Potito Starace,R,188.0,ITA,30.6,6-1 6-4,3.0,R16,98.0,1.0,0.0,51.0,34.0,23.0,14.0,9.0,1.0,1.0,0.0,0.0,63.0,39.0,22.0,12.0,8.0,4.0,7.0,43.0,991.0,71.0,690.0
547,16,Acapulco,Abierto Mexicano,20120229,ATP500,Outdoor,Clay,2nd Round,3,Andujar P.,Mayer F.,50.0,18.0,910,1540.0,4.0,6.0,7.0,5.0,6.0,4.0,,,,,2.0,1.0,Completed,2.62,1.44,2.65,1.45,2.62,1.44,2.73,1.52,2.63,1.44,2.83,1.53,2.58,1.48,2012-807,Acapulco,Clay,32.0,A,20120227.0,18.0,104665.0,,,Pablo Andujar,R,180.0,ESP,26.0,104252.0,5.0,,Florian Mayer,R,190.0,GER,28.3,4-6 7-5 6-4,3.0,R16,174.0,3.0,4.0,97.0,62.0,44.0,13.0,16.0,9.0,15.0,3.0,3.0,114.0,53.0,35.0,26.0,16.0,8.0,15.0,50.0,910.0,18.0,1540.0
548,16,Acapulco,Abierto Mexicano,20120229,ATP500,Outdoor,Clay,2nd Round,3,Almagro N.,Paire B.,12.0,99.0,2070,556.0,3.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.12,6.0,1.13,5.5,1.14,5.0,1.17,5.83,1.1,6.0,1.17,6.87,1.14,5.38,2012-807,Acapulco,Clay,32.0,A,20120227.0,24.0,104597.0,2.0,,Nicolas Almagro,R,183.0,ESP,26.5,105332.0,,,Benoit Paire,R,196.0,FRA,22.8,3-6 6-3 6-4,3.0,R16,136.0,7.0,7.0,107.0,50.0,36.0,29.0,14.0,5.0,8.0,9.0,8.0,123.0,55.0,38.0,30.0,14.0,10.0,14.0,12.0,2070.0,99.0,556.0
549,16,Acapulco,Abierto Mexicano,20120229,ATP500,Outdoor,Clay,2nd Round,3,Verdasco F.,Chela J.I.,27.0,33.0,1320,1165.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.5,2.49,1.5,2.5,1.5,2.8,1.44,2.63,1.8,2.96,1.48,2.58,2012-807,Acapulco,Clay,32.0,A,20120227.0,23.0,104269.0,8.0,,Fernando Verdasco,L,188.0,ESP,28.2,103428.0,,,Juan Ignacio Chela,R,190.0,ARG,32.4,6-4 6-2,3.0,R16,84.0,3.0,4.0,50.0,38.0,31.0,7.0,9.0,1.0,1.0,0.0,2.0,63.0,39.0,21.0,15.0,9.0,9.0,12.0,27.0,1320.0,33.0,1165.0
550,16,Acapulco,Abierto Mexicano,20120103,ATP500,Outdoor,Clay,2nd Round,3,Chardy J.,Nishikori K.,64.0,17.0,744,1665.0,1.0,6.0,7.0,6.0,6.0,0.0,,,,,2.0,1.0,Completed,2.75,1.4,2.5,1.5,2.5,1.5,2.93,1.47,2.63,1.44,3.06,1.5,2.64,1.46,2012-807,Acapulco,Clay,32.0,A,20120227.0,22.0,104871.0,,,Jeremy Chardy,R,188.0,FRA,25.0,105453.0,4.0,,Kei Nishikori,R,178.0,JPN,22.1,1-6 7-6(8) 6-0,3.0,R16,143.0,4.0,5.0,105.0,53.0,36.0,22.0,13.0,12.0,16.0,3.0,6.0,91.0,59.0,38.0,15.0,12.0,5.0,9.0,64.0,744.0,17.0,1665.0
551,16,Acapulco,Abierto Mexicano,20120103,ATP500,Outdoor,Clay,2nd Round,3,Ferrer D.,Kubot L.,6.0,54.0,4345,832.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.03,15.0,1.04,9.0,1.04,9.0,1.03,20.0,1.04,9.0,1.05,20.0,1.03,11.71,2012-807,Acapulco,Clay,32.0,A,20120227.0,17.0,103970.0,1.0,,David Ferrer,R,175.0,ESP,29.9,103997.0,,,Lukasz Kubot,R,190.0,POL,29.7,6-3 6-3,3.0,R16,75.0,2.0,1.0,48.0,34.0,28.0,9.0,9.0,0.0,0.0,3.0,6.0,58.0,34.0,19.0,13.0,9.0,3.0,6.0,6.0,4345.0,54.0,832.0
552,16,Acapulco,Abierto Mexicano,20120103,ATP500,Outdoor,Clay,2nd Round,3,Wawrinka S.,Ramos A.,29.0,58.0,1300,782.0,6.0,3.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.4,2.75,1.4,2.8,1.44,2.62,1.5,2.79,1.4,2.75,1.5,2.95,1.43,2.76,2012-807,Acapulco,Clay,32.0,A,20120227.0,21.0,104527.0,,,Stan Wawrinka,R,183.0,SUI,26.9,105077.0,,,Albert Ramos,L,188.0,ESP,24.1,6-3 3-6 6-3,3.0,R16,130.0,6.0,4.0,111.0,66.0,46.0,21.0,14.0,11.0,13.0,1.0,3.0,76.0,42.0,32.0,15.0,13.0,0.0,3.0,29.0,1300.0,58.0,782.0
553,16,Acapulco,Abierto Mexicano,20120103,ATP500,Outdoor,Clay,Quarterfinals,3,Verdasco F.,Almagro N.,27.0,12.0,1320,2070.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.2,1.61,2.08,1.7,2.25,1.62,2.29,1.71,2.25,1.62,2.29,1.76,2.15,1.67,2012-807,Acapulco,Clay,32.0,A,20120227.0,28.0,104269.0,8.0,,Fernando Verdasco,L,188.0,ESP,28.2,104597.0,2.0,,Nicolas Almagro,R,183.0,ESP,26.5,6-4 7-6(5),3.0,QF,112.0,5.0,2.0,71.0,57.0,43.0,8.0,11.0,6.0,7.0,5.0,3.0,84.0,60.0,39.0,12.0,11.0,5.0,7.0,27.0,1320.0,12.0,2070.0
554,16,Acapulco,Abierto Mexicano,20120103,ATP500,Outdoor,Clay,Quarterfinals,3,Wawrinka S.,Chardy J.,29.0,64.0,1300,744.0,7.0,5.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.33,3.25,1.35,3.05,1.33,3.25,1.33,3.71,1.36,3.0,1.4,3.71,1.35,3.11,2012-807,Acapulco,Clay,32.0,A,20120227.0,27.0,104527.0,,,Stan Wawrinka,R,183.0,SUI,26.9,104871.0,,,Jeremy Chardy,R,188.0,FRA,25.0,7-5 6-1,3.0,QF,81.0,11.0,3.0,61.0,38.0,29.0,14.0,10.0,1.0,1.0,4.0,1.0,50.0,32.0,21.0,9.0,9.0,2.0,5.0,29.0,1300.0,64.0,744.0
