,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,MaxW,MaxL,AvgW,AvgL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
1336,33,Roland Garros,French Open,20170306,Grand Slam,Outdoor,Clay,3rd Round,5,Wawrinka S.,Fognini F.,3,29.0,5695,1350.0,7.0,6.0,6.0,0.0,6.0,2.0,,,,,3.0,0.0,Completed,1.25,4.0,1.25,3.6,1.29,3.75,1.28,4.15,1.3,4.33,1.26,3.83,2017-520,Roland Garros,Clay,128.0,G,20170529.0,200.0,104527.0,3.0,,Stan Wawrinka,R,183.0,SUI,32.1,104926.0,28.0,,Fabio Fognini,R,178.0,ITA,30.0,7-6(2) 6-0 6-2,5.0,R32,111.0,6.0,2.0,79.0,49.0,36.0,18.0,13.0,4.0,6.0,0.0,7.0,86.0,46.0,25.0,19.0,13.0,5.0,12.0,3.0,5695.0,29.0,1350.0
1337,33,Roland Garros,French Open,20170406,Grand Slam,Outdoor,Clay,3rd Round,5,Nishikori K.,Chung H.,9,67.0,3650,781.0,7.0,5.0,6.0,4.0,6.0,7.0,0.0,6.0,6.0,4.0,3.0,2.0,Completed,1.3,3.5,1.28,3.35,1.36,3.25,1.33,3.71,1.36,3.71,1.31,3.42,2017-520,Roland Garros,Clay,128.0,G,20170529.0,199.0,105453.0,8.0,,Kei Nishikori,R,178.0,JPN,27.4,111202.0,,,Hyeon Chung,R,188.0,KOR,21.0,7-5 6-4 6-7(4) 0-6 6-4,5.0,R32,231.0,7.0,3.0,161.0,94.0,67.0,35.0,25.0,11.0,17.0,7.0,4.0,163.0,89.0,67.0,34.0,25.0,8.0,14.0,9.0,3650.0,67.0,781.0
1338,33,Roland Garros,French Open,20170406,Grand Slam,Outdoor,Clay,3rd Round,5,Khachanov K.,Isner J.,53,22.0,896,2020.0,7.0,6.0,6.0,3.0,6.0,7.0,7.0,6.0,,,3.0,1.0,Completed,2.2,1.66,2.15,1.62,2.1,1.73,2.14,1.81,2.25,1.81,2.13,1.71,2017-520,Roland Garros,Clay,128.0,G,20170529.0,197.0,111575.0,,,Karen Khachanov,R,198.0,RUS,21.0,104545.0,21.0,,John Isner,R,206.0,USA,32.0,7-6(1) 6-3 6-7(5) 7-6(3),5.0,R32,180.0,8.0,8.0,147.0,71.0,64.0,47.0,23.0,4.0,4.0,14.0,2.0,138.0,91.0,71.0,27.0,22.0,5.0,6.0,53.0,896.0,22.0,2020.0
1339,33,Roland Garros,French Open,20170406,Grand Slam,Outdoor,Clay,3rd Round,5,Monfils G.,Gasquet R.,16,25.0,2365,1605.0,7.0,6.0,5.0,7.0,4.0,3.0,,,,,1.0,1.0,Retired,1.61,2.3,1.62,2.15,1.67,2.2,1.71,2.3,1.75,2.3,1.66,2.21,2017-520,Roland Garros,Clay,128.0,G,20170529.0,201.0,104792.0,15.0,,Gael Monfils,R,193.0,FRA,30.7,104755.0,24.0,,Richard Gasquet,R,185.0,FRA,30.9,7-6(5) 5-7 4-3 RET,5.0,R32,144.0,4.0,3.0,92.0,65.0,50.0,15.0,16.0,0.0,2.0,2.0,3.0,114.0,72.0,47.0,25.0,15.0,9.0,11.0,16.0,2365.0,25.0,1605.0
1340,33,Roland Garros,French Open,20170406,Grand Slam,Outdoor,Clay,4th Round,5,Carreno Busta P.,Raonic M.,21,6.0,2045,4450.0,4.0,6.0,7.0,6.0,6.0,7.0,6.0,4.0,8.0,6.0,3.0,2.0,Completed,2.5,1.53,2.4,1.5,2.5,1.53,2.74,1.53,2.74,1.63,2.46,1.55,2017-520,Roland Garros,Clay,128.0,G,20170529.0,216.0,105807.0,20.0,,Pablo Carreno Busta,R,188.0,ESP,25.8,105683.0,5.0,,Milos Raonic,R,196.0,CAN,26.4,4-6 7-6(2) 6-7(6) 6-4 8-6,5.0,R16,257.0,10.0,0.0,206.0,153.0,101.0,27.0,29.0,12.0,18.0,25.0,7.0,176.0,124.0,90.0,21.0,29.0,10.0,17.0,21.0,2045.0,6.0,4450.0
1341,33,Roland Garros,French Open,20170406,Grand Slam,Outdoor,Clay,4th Round,5,Nadal R.,Bautista Agut R.,4,18.0,5375,2155.0,6.0,1.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.02,19.0,1.01,11.5,1.02,15.0,1.03,21.1,1.04,21.1,1.02,15.35,2017-520,Roland Garros,Clay,128.0,G,20170529.0,217.0,104745.0,4.0,,Rafael Nadal,L,185.0,ESP,30.9,105138.0,17.0,,Roberto Bautista Agut,R,183.0,ESP,29.1,6-1 6-2 6-2,5.0,R16,110.0,4.0,2.0,68.0,42.0,29.0,19.0,12.0,3.0,4.0,0.0,1.0,76.0,58.0,30.0,6.0,11.0,11.0,18.0,4.0,5375.0,18.0,2155.0
1342,33,Roland Garros,French Open,20170406,Grand Slam,Outdoor,Clay,4th Round,5,Thiem D.,Zeballos H.,7,65.0,4145,793.0,6.0,1.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,1.04,13.0,1.03,9.0,1.05,10.0,1.05,14.88,1.1,15.08,1.04,11.54,2017-520,Roland Garros,Clay,128.0,G,20170529.0,218.0,106233.0,6.0,,Dominic Thiem,R,185.0,AUT,23.7,104547.0,,,Horacio Zeballos,L,188.0,ARG,32.0,6-1 6-3 6-1,5.0,R16,99.0,4.0,5.0,66.0,38.0,35.0,13.0,12.0,2.0,3.0,1.0,1.0,73.0,49.0,25.0,8.0,11.0,5.0,12.0,7.0,4145.0,65.0,793.0
1343,33,Roland Garros,French Open,20170406,Grand Slam,Outdoor,Clay,4th Round,5,Djokovic N.,Ramos-Vinolas A.,2,20.0,7445,2065.0,7.0,6.0,6.0,1.0,6.0,3.0,,,,,3.0,0.0,Completed,1.1,7.0,1.09,6.25,1.11,6.0,1.13,7.47,1.15,8.75,1.1,6.92,2017-520,Roland Garros,Clay,128.0,G,20170529.0,219.0,104925.0,2.0,,Novak Djokovic,R,188.0,SRB,30.0,105077.0,19.0,,Albert Ramos,L,188.0,ESP,29.3,7-6(5) 6-1 6-3,5.0,R16,147.0,3.0,0.0,99.0,61.0,44.0,18.0,14.0,5.0,8.0,3.0,2.0,99.0,64.0,34.0,16.0,14.0,3.0,10.0,2.0,7445.0,20.0,2065.0
1344,33,Roland Garros,French Open,20170506,Grand Slam,Outdoor,Clay,4th Round,5,Murray A.,Khachanov K.,1,53.0,10370,896.0,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.12,6.0,1.11,5.6,1.14,5.5,1.14,6.92,1.2,7.01,1.13,6.06,2017-520,Roland Garros,Clay,128.0,G,20170529.0,212.0,104918.0,1.0,,Andy Murray,R,190.0,GBR,30.0,111575.0,,,Karen Khachanov,R,198.0,RUS,21.0,6-3 6-4 6-4,5.0,R16,124.0,5.0,1.0,81.0,53.0,37.0,21.0,15.0,0.0,2.0,1.0,6.0,79.0,46.0,30.0,17.0,14.0,4.0,9.0,1.0,10370.0,53.0,896.0
1345,33,Roland Garros,French Open,20170506,Grand Slam,Outdoor,Clay,4th Round,5,Nishikori K.,Verdasco F.,9,37.0,3650,1085.0,0.0,6.0,6.0,4.0,6.0,4.0,6.0,0.0,,,3.0,1.0,Completed,1.61,2.25,1.6,2.2,1.62,2.25,1.69,2.33,1.71,2.41,1.64,2.28,2017-520,Roland Garros,Clay,128.0,G,20170529.0,213.0,105453.0,8.0,,Kei Nishikori,R,178.0,JPN,27.4,104269.0,,,Fernando Verdasco,L,188.0,ESP,33.5,0-6 6-4 6-4 6-0,5.0,R16,154.0,4.0,2.0,112.0,59.0,37.0,25.0,16.0,8.0,13.0,3.0,6.0,109.0,77.0,48.0,12.0,16.0,10.0,17.0,9.0,3650.0,37.0,1085.0
1346,33,Roland Garros,French Open,20170506,Grand Slam,Outdoor,Clay,4th Round,5,Wawrinka S.,Monfils G.,3,16.0,5695,2365.0,7.0,5.0,7.0,6.0,6.0,2.0,,,,,3.0,0.0,Completed,1.3,3.5,1.28,3.35,1.33,3.4,1.4,3.28,1.4,3.7,1.32,3.41,2017-520,Roland Garros,Clay,128.0,G,20170529.0,214.0,104527.0,3.0,,Stan Wawrinka,R,183.0,SUI,32.1,104792.0,15.0,,Gael Monfils,R,193.0,FRA,30.7,7-5 7-6(7) 6-2,5.0,R16,163.0,3.0,1.0,127.0,79.0,55.0,27.0,16.0,11.0,13.0,4.0,3.0,90.0,58.0,44.0,12.0,16.0,2.0,7.0,3.0,5695.0,16.0,2365.0
1347,33,Roland Garros,French Open,20170506,Grand Slam,Outdoor,Clay,4th Round,5,Cilic M.,Anderson K.,8,56.0,3765,845.0,6.0,3.0,3.0,0.0,,,,,,,1.0,0.0,Retired,1.25,4.0,1.22,3.85,1.25,4.0,1.27,4.31,1.3,4.35,1.25,3.98,2017-520,Roland Garros,Clay,128.0,G,20170529.0,215.0,105227.0,7.0,,Marin Cilic,R,198.0,CRO,28.6,104731.0,,,Kevin Anderson,R,203.0,RSA,31.0,6-3 3-0 RET,5.0,R16,48.0,4.0,2.0,32.0,17.0,14.0,7.0,6.0,0.0,1.0,0.0,1.0,33.0,16.0,7.0,7.0,6.0,0.0,4.0,8.0,3765.0,56.0,845.0
1348,33,Roland Garros,French Open,20170706,Grand Slam,Outdoor,Clay,Quarterfinals,5,Thiem D.,Djokovic N.,7,2.0,4145,7445.0,7.0,6.0,6.0,3.0,6.0,0.0,,,,,3.0,0.0,Completed,2.75,1.44,2.75,1.4,3.0,1.4,3.0,1.46,3.05,1.46,2.85,1.43,2017-520,Roland Garros,Clay,128.0,G,20170529.0,223.0,106233.0,6.0,,Dominic Thiem,R,185.0,AUT,23.7,104925.0,2.0,,Novak Djokovic,R,188.0,SRB,30.0,7-6(5) 6-3 6-0,5.0,QF,135.0,2.0,3.0,82.0,50.0,37.0,17.0,14.0,4.0,6.0,2.0,3.0,104.0,67.0,38.0,15.0,13.0,9.0,15.0,7.0,4145.0,2.0,7445.0
1349,33,Roland Garros,French Open,20170706,Grand Slam,Outdoor,Clay,Quarterfinals,5,Nadal R.,Carreno Busta P.,4,21.0,5375,2045.0,6.0,2.0,2.0,0.0,,,,,,,1.0,0.0,Retired,1.02,19.0,1.01,11.5,1.02,15.0,1.03,21.1,1.04,26.0,1.02,16.0,2017-520,Roland Garros,Clay,128.0,G,20170529.0,222.0,104745.0,4.0,,Rafael Nadal,L,185.0,ESP,30.9,105807.0,20.0,,Pablo Carreno Busta,R,188.0,ESP,25.8,6-2 2-0 RET,5.0,QF,51.0,0.0,0.0,26.0,17.0,8.0,6.0,5.0,0.0,2.0,0.0,2.0,28.0,22.0,8.0,0.0,5.0,0.0,5.0,4.0,5375.0,21.0,2045.0
1350,33,Roland Garros,French Open,20170706,Grand Slam,Outdoor,Clay,Quarterfinals,5,Murray A.,Nishikori K.,1,9.0,10370,3650.0,2.0,6.0,6.0,1.0,7.0,6.0,6.0,1.0,,,3.0,1.0,Completed,1.25,4.0,1.23,3.75,1.25,4.0,1.25,4.55,1.3,4.55,1.24,4.1,2017-520,Roland Garros,Clay,128.0,G,20170529.0,220.0,104918.0,1.0,,Andy Murray,R,190.0,GBR,30.0,105453.0,8.0,,Kei Nishikori,R,178.0,JPN,27.4,2-6 6-1 7-6(0) 6-1,5.0,QF,159.0,3.0,6.0,111.0,69.0,51.0,18.0,17.0,4.0,9.0,1.0,2.0,89.0,50.0,31.0,18.0,17.0,5.0,12.0,1.0,10370.0,9.0,3650.0
1351,33,Roland Garros,French Open,20170706,Grand Slam,Outdoor,Clay,Quarterfinals,5,Wawrinka S.,Cilic M.,3,8.0,5695,3765.0,6.0,3.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,1.4,3.0,1.37,2.85,1.4,3.0,1.43,3.14,1.47,3.15,1.41,2.94,2017-520,Roland Garros,Clay,128.0,G,20170529.0,221.0,104527.0,3.0,,Stan Wawrinka,R,183.0,SUI,32.1,105227.0,7.0,,Marin Cilic,R,198.0,CRO,28.6,6-3 6-3 6-1,5.0,QF,100.0,3.0,2.0,77.0,48.0,31.0,23.0,13.0,2.0,3.0,5.0,6.0,68.0,33.0,19.0,15.0,12.0,3.0,9.0,3.0,5695.0,8.0,3765.0
1352,33,Roland Garros,French Open,20170906,Grand Slam,Outdoor,Clay,Semifinals,5,Wawrinka S.,Murray A.,3,1.0,5695,10370.0,6.0,7.0,6.0,3.0,5.0,7.0,7.0,6.0,6.0,1.0,3.0,2.0,Completed,1.66,2.2,1.65,2.1,1.73,2.1,1.75,2.25,1.75,2.3,1.69,2.19,2017-520,Roland Garros,Clay,128.0,G,20170529.0,224.0,104527.0,3.0,,Stan Wawrinka,R,183.0,SUI,32.1,104918.0,1.0,,Andy Murray,R,190.0,GBR,30.0,6-7(6) 6-3 5-7 7-6(3) 6-1,5.0,SF,274.0,6.0,3.0,166.0,99.0,65.0,41.0,26.0,7.0,12.0,1.0,5.0,173.0,100.0,66.0,34.0,26.0,5.0,14.0,3.0,5695.0,1.0,10370.0
1353,33,Roland Garros,French Open,20170906,Grand Slam,Outdoor,Clay,Semifinals,5,Nadal R.,Thiem D.,4,7.0,5375,4145.0,6.0,3.0,6.0,4.0,6.0,0.0,,,,,3.0,0.0,Completed,1.2,4.5,1.2,4.1,1.2,4.5,1.25,4.61,1.3,4.87,1.22,4.41,2017-520,Roland Garros,Clay,128.0,G,20170529.0,225.0,104745.0,4.0,,Rafael Nadal,L,185.0,ESP,30.9,106233.0,6.0,,Dominic Thiem,R,185.0,AUT,23.7,6-3 6-4 6-0,5.0,SF,127.0,2.0,2.0,74.0,49.0,35.0,19.0,13.0,7.0,8.0,3.0,3.0,81.0,43.0,27.0,14.0,12.0,4.0,10.0,4.0,5375.0,7.0,4145.0
1354,33,Roland Garros,French Open,20171106,Grand Slam,Outdoor,Clay,The Final,5,Nadal R.,Wawrinka S.,4,3.0,5375,5695.0,6.0,2.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,1.2,5.0,1.17,4.4,1.2,4.5,1.21,5.3,1.25,5.3,1.2,4.79,2017-520,Roland Garros,Clay,128.0,G,20170529.0,226.0,104745.0,4.0,,Rafael Nadal,L,185.0,ESP,30.9,104527.0,3.0,,Stan Wawrinka,R,183.0,SUI,32.1,6-2 6-3 6-1,5.0,F,125.0,4.0,0.0,65.0,42.0,35.0,15.0,12.0,1.0,1.0,1.0,0.0,86.0,50.0,26.0,16.0,12.0,7.0,13.0,4.0,5375.0,3.0,5695.0
1355,34,s Hertogenbosch,Ricoh Open,20171206,ATP250,Outdoor,Grass,1st Round,3,Bedene A.,Istomin D.,59,74.0,853,704.0,3.0,6.0,6.0,2.0,6.0,1.0,,,,,2.0,1.0,Completed,2.0,1.72,2.1,1.65,2.25,1.61,2.2,1.74,2.28,1.82,2.16,1.68,2017-M010,s Hertogenbosch,Grass,32.0,A,20170612.0,277.0,105379.0,8.0,,Aljaz Bedene,R,181.0,SLO,27.9,104797.0,,,Denis Istomin,R,188.0,UZB,30.7,3-6 6-2 6-1,3.0,R32,79.0,8.0,0.0,57.0,37.0,30.0,15.0,12.0,1.0,2.0,3.0,2.0,70.0,44.0,25.0,15.0,12.0,4.0,8.0,59.0,853.0,74.0,704.0
1356,34,s Hertogenbosch,Ricoh Open,20171206,ATP250,Outdoor,Grass,1st Round,3,Seppi A.,Ito T.,76,174.0,686,299.0,6.0,3.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.4,2.75,1.42,2.65,1.44,2.75,1.47,2.85,1.5,2.95,1.46,2.67,2017-M010,s Hertogenbosch,Grass,32.0,A,20170612.0,275.0,104312.0,,,Andreas Seppi,R,190.0,ITA,33.3,105147.0,,Q,Tatsuma Ito,R,180.0,JPN,29.0,6-3 3-6 6-3,3.0,R32,108.0,14.0,5.0,73.0,49.0,41.0,13.0,14.0,4.0,6.0,3.0,3.0,98.0,65.0,42.0,16.0,13.0,3.0,6.0,76.0,686.0,174.0,299.0
1357,34,s Hertogenbosch,Ricoh Open,20171206,ATP250,Outdoor,Grass,1st Round,3,Mahut N.,Novikov D.,82,172.0,650,301.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.2,4.33,1.19,4.2,1.2,4.5,1.21,5.0,1.25,5.2,1.2,4.46,2017-M010,s Hertogenbosch,Grass,32.0,A,20170612.0,273.0,103917.0,7.0,,Nicolas Mahut,R,190.0,FRA,35.3,106261.0,,Q,Dennis Novikov,R,193.0,USA,23.5,6-3 6-4,3.0,R32,69.0,15.0,1.0,61.0,46.0,36.0,8.0,10.0,3.0,3.0,13.0,1.0,62.0,43.0,27.0,11.0,9.0,3.0,5.0,82.0,650.0,172.0,301.0
1358,34,s Hertogenbosch,Ricoh Open,20171206,ATP250,Outdoor,Grass,1st Round,3,Pospisil V.,Griekspoor T.,83,282.0,634,174.0,7.0,5.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.11,6.5,1.1,5.9,1.11,6.5,1.12,7.14,1.12,8.0,1.1,6.77,2017-M010,s Hertogenbosch,Grass,32.0,A,20170612.0,283.0,105577.0,,Q,Vasek Pospisil,R,193.0,CAN,26.9,134868.0,,WC,Tallon Griekspoor,R,188.0,NED,20.9,7-5 6-1,3.0,R32,78.0,5.0,0.0,51.0,37.0,29.0,9.0,10.0,0.0,1.0,0.0,1.0,80.0,56.0,33.0,9.0,9.0,9.0,13.0,83.0,634.0,282.0,174.0
1359,34,s Hertogenbosch,Ricoh Open,20170613,ATP250,Outdoor,Grass,1st Round,3,Dolgopolov O.,Darcis S.,81,56.0,656,866.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.53,2.37,1.55,2.3,1.57,2.37,1.68,2.3,1.69,2.37,1.61,2.29,2017-M010,s Hertogenbosch,Grass,32.0,A,20170612.0,282.0,105238.0,,,Alexandr Dolgopolov,R,180.0,UKR,28.5,104327.0,5.0,,Steve Darcis,R,178.0,BEL,33.2,6-2 7-6(3),3.0,R32,87.0,10.0,4.0,79.0,36.0,30.0,23.0,10.0,2.0,2.0,6.0,1.0,72.0,53.0,33.0,11.0,10.0,4.0,6.0,81.0,656.0,56.0,866.0
1360,34,s Hertogenbosch,Ricoh Open,20170613,ATP250,Outdoor,Grass,1st Round,3,Escobedo E.,Jung J.,77,163.0,683,344.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.4,2.75,,,,,,,1.4,2.75,1.4,2.75,2017-M010,s Hertogenbosch,Grass,32.0,A,20170612.0,276.0,124014.0,,,Ernesto Escobedo,R,185.0,USA,20.9,105359.0,,LL,Jason Jung,R,178.0,TPE,27.9,6-4 6-2,3.0,R32,64.0,8.0,0.0,50.0,32.0,24.0,11.0,9.0,1.0,2.0,5.0,4.0,56.0,37.0,24.0,8.0,9.0,2.0,6.0,77.0,683.0,163.0,344.0
1361,34,s Hertogenbosch,Ricoh Open,20170613,ATP250,Outdoor,Grass,1st Round,3,Mannarino A.,Thompson J.,62,88.0,811,593.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.57,2.25,1.6,2.2,1.67,2.2,1.68,2.3,1.7,2.31,1.64,2.23,2017-M010,s Hertogenbosch,Grass,32.0,A,20170612.0,271.0,105173.0,,,Adrian Mannarino,L,183.0,FRA,28.9,111442.0,,,Jordan Thompson,R,183.0,AUS,23.1,6-4 6-1,3.0,R32,72.0,0.0,0.0,50.0,34.0,27.0,8.0,8.0,1.0,1.0,1.0,2.0,58.0,28.0,18.0,13.0,9.0,4.0,8.0,62.0,811.0,88.0,593.0
1362,34,s Hertogenbosch,Ricoh Open,20170613,ATP250,Outdoor,Grass,1st Round,3,Kokkinakis T.,Youzhny M.,993,86.0,10,595.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.37,1.53,2.3,1.55,2.37,1.57,2.37,1.65,2.44,1.65,2.33,1.59,2017-M010,s Hertogenbosch,Grass,32.0,A,20170612.0,279.0,106423.0,,PR,Thanasi Kokkinakis,R,196.0,AUS,21.1,104022.0,,,Mikhail Youzhny,R,183.0,RUS,34.9,6-4 7-5,3.0,R32,76.0,16.0,3.0,63.0,42.0,34.0,8.0,11.0,4.0,7.0,1.0,0.0,58.0,43.0,25.0,6.0,11.0,2.0,7.0,993.0,10.0,86.0,595.0
1363,34,s Hertogenbosch,Ricoh Open,20170613,ATP250,Outdoor,Grass,1st Round,3,Medvedev D.,Haase R.,65,43.0,760,983.0,7.0,6.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,2.1,1.66,2.0,1.72,2.1,1.73,1.99,1.9,2.19,1.9,2.05,1.75,2017-M010,s Hertogenbosch,Grass,32.0,A,20170612.0,278.0,106421.0,,Q,Daniil Medvedev,R,198.0,RUS,21.3,104898.0,6.0,,Robin Haase,R,190.0,NED,30.1,7-6(5) 3-6 6-3,3.0,R32,137.0,7.0,5.0,118.0,83.0,60.0,18.0,15.0,12.0,13.0,3.0,1.0,96.0,63.0,46.0,21.0,15.0,6.0,7.0,65.0,760.0,43.0,983.0
1364,34,s Hertogenbosch,Ricoh Open,20170613,ATP250,Outdoor,Grass,1st Round,3,Benneteau J.,Donskoy E.,94,95.0,554,554.0,3.0,6.0,6.0,4.0,7.0,6.0,,,,,2.0,1.0,Completed,1.53,2.37,1.47,2.5,1.53,2.5,1.53,2.67,1.57,2.74,1.5,2.57,2017-M010,s Hertogenbosch,Grass,32.0,A,20170612.0,272.0,103898.0,,LL,Julien Benneteau,R,185.0,FRA,35.4,105539.0,,,Evgeny Donskoy,R,185.0,RUS,27.0,3-6 6-4 7-6(5),3.0,R32,140.0,14.0,5.0,121.0,80.0,60.0,14.0,15.0,10.0,12.0,7.0,5.0,102.0,58.0,45.0,23.0,16.0,2.0,4.0,94.0,554.0,95.0,554.0
1365,34,s Hertogenbosch,Ricoh Open,20170613,ATP250,Outdoor,Grass,1st Round,3,Kozlov S.,Brown D.,150,90.0,367,585.0,6.0,3.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,2.75,1.4,2.95,1.35,3.0,1.4,3.27,1.38,3.3,1.44,2.99,1.38,2017-M010,s Hertogenbosch,Grass,32.0,A,20170612.0,280.0,111578.0,,WC,Stefan Kozlov,R,183.0,USA,19.3,104460.0,,,Dustin Brown,R,196.0,GER,32.5,6-3 3-6 6-3,3.0,R32,88.0,4.0,2.0,87.0,59.0,46.0,15.0,14.0,3.0,4.0,11.0,5.0,84.0,43.0,35.0,21.0,13.0,8.0,10.0,150.0,367.0,90.0,585.0
1366,34,s Hertogenbosch,Ricoh Open,20170613,ATP250,Outdoor,Grass,1st Round,3,Tipsarevic J.,Sugita Y.,61,64.0,830,780.0,7.0,6.0,3.0,6.0,6.0,0.0,,,,,2.0,1.0,Completed,2.0,1.72,2.0,1.72,2.0,1.8,2.24,1.71,2.24,1.81,2.04,1.75,2017-M010,s Hertogenbosch,Grass,32.0,A,20170612.0,284.0,104386.0,,,Janko Tipsarevic,R,180.0,SRB,32.9,105216.0,,,Yuichi Sugita,R,173.0,JPN,28.7,7-6(5) 3-6 6-0,3.0,R32,121.0,7.0,4.0,93.0,51.0,35.0,23.0,14.0,2.0,5.0,3.0,2.0,81.0,51.0,33.0,14.0,13.0,4.0,8.0,61.0,830.0,64.0,780.0
1367,34,s Hertogenbosch,Ricoh Open,20170614,ATP250,Outdoor,Grass,2nd Round,3,Bedene A.,Escobedo E.,59,77.0,853,683.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.4,2.75,1.44,2.75,1.44,3.03,1.45,3.03,1.41,2.84,2017-M010,s Hertogenbosch,Grass,32.0,A,20170612.0,289.0,105379.0,8.0,,Aljaz Bedene,R,181.0,SLO,27.9,124014.0,,,Ernesto Escobedo,R,185.0,USA,20.9,6-3 6-4,3.0,R16,65.0,10.0,2.0,43.0,28.0,27.0,9.0,9.0,0.0,0.0,3.0,4.0,70.0,39.0,31.0,9.0,10.0,5.0,8.0,59.0,853.0,77.0,683.0
1368,34,s Hertogenbosch,Ricoh Open,20170614,ATP250,Outdoor,Grass,2nd Round,3,Muller G.,Seppi A.,28,76.0,1425,686.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.4,2.75,1.44,2.75,1.46,2.95,1.51,2.95,1.44,2.75,2017-M010,s Hertogenbosch,Grass,32.0,A,20170612.0,288.0,104180.0,4.0,,Gilles Muller,L,193.0,LUX,34.0,104312.0,,,Andreas Seppi,R,190.0,ITA,33.3,7-6(5) 6-4,3.0,R16,101.0,15.0,3.0,73.0,35.0,31.0,23.0,11.0,3.0,3.0,6.0,3.0,80.0,43.0,36.0,17.0,11.0,4.0,5.0,28.0,1425.0,76.0,686.0
1369,34,s Hertogenbosch,Ricoh Open,20170614,ATP250,Outdoor,Grass,2nd Round,3,Zverev A.,Mannarino A.,10,62.0,3070,811.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.28,3.5,1.27,3.45,1.28,3.75,1.3,3.91,1.31,4.03,1.28,3.64,2017-M010,s Hertogenbosch,Grass,32.0,A,20170612.0,286.0,100644.0,2.0,,Alexander Zverev,R,198.0,GER,20.1,105173.0,,,Adrian Mannarino,L,183.0,FRA,28.9,6-2 6-3,3.0,R16,54.0,10.0,2.0,49.0,40.0,31.0,2.0,8.0,3.0,4.0,0.0,3.0,44.0,26.0,15.0,6.0,9.0,0.0,5.0,10.0,3070.0,62.0,811.0
1370,34,s Hertogenbosch,Ricoh Open,20170614,ATP250,Outdoor,Grass,2nd Round,3,Benneteau J.,Mahut N.,94,82.0,554,650.0,3.0,6.0,6.0,2.0,6.0,2.0,,,,,2.0,1.0,Completed,4.5,1.2,4.4,1.17,4.33,1.22,5.13,1.21,5.55,1.25,4.6,1.19,2017-M010,s Hertogenbosch,Grass,32.0,A,20170612.0,287.0,103898.0,,LL,Julien Benneteau,R,185.0,FRA,35.4,103917.0,7.0,,Nicolas Mahut,R,190.0,FRA,35.3,3-6 6-2 6-2,3.0,R16,108.0,2.0,4.0,73.0,51.0,39.0,10.0,12.0,3.0,4.0,12.0,5.0,99.0,56.0,41.0,14.0,13.0,10.0,14.0,94.0,554.0,82.0,650.0
1371,34,s Hertogenbosch,Ricoh Open,20170615,ATP250,Outdoor,Grass,2nd Round,3,Karlovic I.,Kozlov S.,24,150.0,1730,367.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.22,4.0,1.22,3.85,1.25,4.0,1.26,4.3,1.28,4.3,1.24,3.92,2017-M010,s Hertogenbosch,Grass,32.0,A,20170612.0,291.0,103333.0,3.0,,Ivo Karlovic,R,208.0,CRO,38.2,111578.0,,WC,Stefan Kozlov,R,183.0,USA,19.3,6-4 6-1,3.0,R16,56.0,9.0,1.0,45.0,31.0,28.0,9.0,9.0,0.0,0.0,3.0,4.0,44.0,33.0,22.0,4.0,8.0,3.0,6.0,24.0,1730.0,150.0,367.0
