,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
141,6,Australian Open,Australian Open,20190114,Grand Slam,Outdoor,Hard,1st Round,5,Albot R.,Mmoh M.,98.0,107.0,585.0,526.0,3.0,6.0,6.0,3.0,6.0,4.0,6.0,2.0,,,3.0,1.0,Completed,2.1,1.72,2.19,1.76,2.22,1.77,2.14,1.72,2019-580,Australian Open,Hard,128.0,G,20190114.0,134.0,105430.0,,,Radu Albot,R,175.0,MDA,29.1,111581.0,,,Michael Mmoh,R,188.0,USA,21.0,3-6 6-3 6-4 6-2,5.0,R128,175.0,10.0,1.0,125.0,90.0,54.0,19.0,18.0,8.0,13.0,4.0,12.0,123.0,70.0,43.0,21.0,18.0,9.0,17.0,98.0,585.0,107.0,526.0
142,6,Australian Open,Australian Open,20190114,Grand Slam,Outdoor,Hard,1st Round,5,Travaglia S.,Andreozzi G.,137.0,77.0,401.0,708.0,6.0,7.0,6.0,2.0,6.0,3.0,6.0,2.0,,,3.0,1.0,Completed,1.4,3.0,1.45,2.97,1.5,3.02,1.44,2.82,2019-580,Australian Open,Hard,128.0,G,20190114.0,142.0,105882.0,,Q,Stefano Travaglia,R,185.0,ITA,27.0,105819.0,,,Guido Andreozzi,R,183.0,ARG,27.4,6-7(3) 6-2 6-3 6-2,5.0,R128,164.0,23.0,3.0,116.0,63.0,52.0,30.0,19.0,5.0,6.0,8.0,5.0,111.0,65.0,49.0,17.0,18.0,5.0,11.0,137.0,401.0,77.0,708.0
143,6,Australian Open,Australian Open,20190114,Grand Slam,Outdoor,Hard,1st Round,5,Verdasco F.,Kecmanovic M.,28.0,125.0,1410.0,458.0,7.0,6.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.5,2.62,1.5,2.81,1.5,2.9,1.47,2.72,2019-580,Australian Open,Hard,128.0,G,20190114.0,135.0,104269.0,26.0,,Fernando Verdasco,L,188.0,ESP,35.1,200175.0,,Q,Miomir Kecmanovic,R,183.0,SRB,19.3,7-6(5) 6-3 6-3,5.0,R128,131.0,21.0,6.0,87.0,58.0,46.0,17.0,15.0,1.0,2.0,2.0,2.0,111.0,69.0,40.0,24.0,15.0,12.0,16.0,28.0,1410.0,125.0,458.0
144,6,Australian Open,Australian Open,20190114,Grand Slam,Outdoor,Hard,1st Round,5,Cuevas P.,Lajovic D.,94.0,46.0,616.0,1010.0,6.0,4.0,7.0,5.0,6.0,1.0,,,,,3.0,0.0,Completed,3.2,1.36,3.51,1.35,3.51,1.76,3.11,1.38,2019-580,Australian Open,Hard,128.0,G,20190114.0,153.0,104655.0,,,Pablo Cuevas,R,180.0,URU,33.0,105583.0,,,Dusan Lajovic,R,180.0,SRB,28.5,6-4 7-5 6-1,5.0,R128,121.0,5.0,0.0,80.0,46.0,32.0,22.0,15.0,3.0,5.0,5.0,4.0,103.0,69.0,46.0,8.0,14.0,8.0,15.0,94.0,616.0,46.0,1010.0
145,6,Australian Open,Australian Open,20190114,Grand Slam,Outdoor,Hard,1st Round,5,Haase R.,Garcia-Lopez G.,58.0,100.0,860.0,582.0,7.0,5.0,6.0,4.0,7.0,5.0,,,,,3.0,0.0,Completed,2.1,1.72,2.16,1.78,2.16,1.85,2.08,1.76,2019-580,Australian Open,Hard,128.0,G,20190114.0,157.0,104898.0,,,Robin Haase,R,190.0,NED,31.7,104198.0,,,Guillermo Garcia Lopez,R,188.0,ESP,35.6,7-5 6-4 7-5,5.0,R128,135.0,9.0,3.0,109.0,59.0,47.0,26.0,17.0,4.0,5.0,5.0,5.0,101.0,64.0,46.0,19.0,17.0,6.0,10.0,58.0,860.0,100.0,582.0
146,6,Australian Open,Australian Open,20190114,Grand Slam,Outdoor,Hard,1st Round,5,Tsitsipas S.,Berrettini M.,15.0,54.0,2095.0,920.0,6.0,7.0,6.0,4.0,6.0,3.0,7.0,6.0,,,3.0,1.0,Completed,1.36,3.2,1.43,3.05,1.45,3.5,1.4,3.0,2019-580,Australian Open,Hard,128.0,G,20190114.0,140.0,126774.0,14.0,,Stefanos Tsitsipas,R,193.0,GRE,20.4,126610.0,,,Matteo Berrettini,R,196.0,ITA,22.7,6-7(3) 6-4 6-3 7-6(4),5.0,R128,177.0,15.0,4.0,128.0,88.0,71.0,25.0,22.0,2.0,2.0,9.0,8.0,133.0,82.0,66.0,28.0,21.0,4.0,7.0,15.0,2095.0,54.0,920.0
147,6,Australian Open,Australian Open,20190114,Grand Slam,Outdoor,Hard,1st Round,5,Dimitrov G.,Tipsarevic J.,21.0,,1790.0,,4.0,6.0,6.0,3.0,6.0,1.0,6.0,4.0,,,3.0,1.0,Completed,1.06,10.0,1.08,10.26,1.08,13.0,1.06,9.97,2019-580,Australian Open,Hard,128.0,G,20190114.0,152.0,105777.0,20.0,,Grigor Dimitrov,R,188.0,BUL,27.6,104386.0,,,Janko Tipsarevic,R,180.0,SRB,34.5,4-6 6-3 6-1 6-4,5.0,R128,153.0,18.0,8.0,112.0,69.0,59.0,18.0,18.0,3.0,4.0,6.0,4.0,121.0,70.0,48.0,22.0,18.0,10.0,15.0,21.0,1790.0,,
148,6,Australian Open,Australian Open,20190114,Grand Slam,Outdoor,Hard,1st Round,5,Tiafoe F.,Gunneswaran P.,39.0,109.0,1080.0,515.0,7.0,6.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.28,3.75,1.31,3.84,1.36,3.85,1.3,3.61,2019-580,Australian Open,Hard,128.0,G,20190114.0,149.0,126207.0,,,Frances Tiafoe,R,188.0,USA,20.9,105432.0,,Q,Prajnesh Gunneswaran,L,188.0,IND,29.1,7-6(7) 6-3 6-3,5.0,R128,112.0,7.0,3.0,90.0,59.0,45.0,19.0,15.0,4.0,6.0,7.0,4.0,90.0,59.0,38.0,17.0,15.0,3.0,8.0,39.0,1080.0,109.0,515.0
149,6,Australian Open,Australian Open,20190114,Grand Slam,Outdoor,Hard,1st Round,5,Nadal R.,Duckworth J.,2.0,237.0,7480.0,206.0,6.0,4.0,6.0,3.0,7.0,5.0,,,,,3.0,0.0,Completed,1.05,11.0,1.05,14.44,1.06,15.45,1.04,11.64,2019-580,Australian Open,Hard,128.0,G,20190114.0,163.0,104745.0,2.0,,Rafael Nadal,L,185.0,ESP,32.6,105902.0,,WC,James Duckworth,R,183.0,AUS,26.9,6-4 6-3 7-5,5.0,R128,135.0,6.0,2.0,81.0,54.0,40.0,16.0,16.0,1.0,3.0,12.0,11.0,111.0,62.0,40.0,20.0,15.0,6.0,12.0,2.0,7480.0,237.0,206.0
150,6,Australian Open,Australian Open,20190114,Grand Slam,Outdoor,Hard,1st Round,5,Fabbiano T.,Kubler J.,102.0,130.0,573.0,433.0,6.0,4.0,7.0,6.0,2.0,6.0,6.0,3.0,,,3.0,1.0,Completed,2.0,1.8,2.12,1.81,2.12,1.9,2.04,1.79,2019-580,Australian Open,Hard,128.0,G,20190114.0,154.0,105341.0,,,Thomas Fabbiano,R,173.0,ITA,29.6,106186.0,,WC,Jason Kubler,R,178.0,AUS,25.6,6-4 7-6(1) 2-6 6-3,5.0,R128,184.0,3.0,3.0,135.0,99.0,59.0,25.0,20.0,6.0,10.0,14.0,10.0,126.0,79.0,54.0,23.0,19.0,8.0,12.0,102.0,573.0,130.0,433.0
151,6,Australian Open,Australian Open,20190114,Grand Slam,Outdoor,Hard,1st Round,5,Opelka R.,Isner J.,97.0,10.0,593.0,3155.0,7.0,6.0,7.0,6.0,6.0,7.0,7.0,6.0,,,3.0,1.0,Completed,2.62,1.5,2.79,1.5,2.96,1.5,2.75,1.46,2019-580,Australian Open,Hard,128.0,G,20190114.0,155.0,124187.0,,,Reilly Opelka,R,211.0,USA,21.3,104545.0,9.0,,John Isner,R,206.0,USA,33.7,7-6(4) 7-6(6) 6-7(4) 7-6(5),5.0,R128,178.0,40.0,6.0,151.0,87.0,74.0,42.0,24.0,1.0,2.0,47.0,2.0,138.0,107.0,93.0,19.0,24.0,2.0,3.0,97.0,593.0,10.0,3155.0
152,6,Australian Open,Australian Open,20190114,Grand Slam,Outdoor,Hard,1st Round,5,Schwartzman D.,Molleker R.,16.0,206.0,1925.0,246.0,6.0,1.0,6.0,3.0,4.0,6.0,6.0,0.0,,,3.0,1.0,Completed,1.11,6.5,1.14,6.72,1.17,7.0,1.13,6.2,2019-580,Australian Open,Hard,128.0,G,20190114.0,159.0,106043.0,18.0,,Diego Schwartzman,R,170.0,ARG,26.4,200484.0,,Q,Rudolf Molleker,R,185.0,GER,18.2,6-1 6-3 4-6 6-0,5.0,R128,107.0,9.0,2.0,85.0,55.0,45.0,19.0,16.0,2.0,3.0,9.0,5.0,92.0,59.0,33.0,14.0,16.0,2.0,9.0,16.0,1925.0,206.0,246.0
153,6,Australian Open,Australian Open,20190114,Grand Slam,Outdoor,Hard,1st Round,5,Evans D.,Ito T.,189.0,150.0,266.0,360.0,7.0,5.0,6.0,1.0,7.0,6.0,,,,,3.0,0.0,Completed,1.36,3.2,1.34,3.58,1.36,3.6,1.33,3.38,2019-580,Australian Open,Hard,128.0,G,20190114.0,146.0,105554.0,,Q,Daniel Evans,R,175.0,GBR,28.6,105147.0,,Q,Tatsuma Ito,R,180.0,JPN,30.6,7-5 6-1 7-6(8),5.0,R128,155.0,9.0,2.0,99.0,62.0,49.0,22.0,16.0,2.0,2.0,5.0,8.0,100.0,48.0,38.0,25.0,15.0,4.0,8.0,189.0,266.0,150.0,360.0
154,6,Australian Open,Australian Open,20190114,Grand Slam,Outdoor,Hard,1st Round,5,Kudla D.,Polmans M.,62.0,169.0,818.0,317.0,5.0,7.0,1.0,6.0,6.0,2.0,6.0,3.0,6.0,2.0,3.0,2.0,Completed,1.28,3.75,1.28,4.14,1.33,4.15,1.27,3.84,2019-580,Australian Open,Hard,128.0,G,20190114.0,158.0,106045.0,,,Denis Kudla,R,180.0,USA,26.4,117360.0,,WC,Marc Polmans,R,188.0,AUS,21.7,5-7 1-6 6-2 6-3 6-2,5.0,R128,183.0,19.0,11.0,142.0,87.0,69.0,24.0,22.0,14.0,17.0,8.0,6.0,129.0,86.0,62.0,19.0,22.0,6.0,11.0,62.0,818.0,169.0,317.0
155,6,Australian Open,Australian Open,20190114,Grand Slam,Outdoor,Hard,1st Round,5,Khachanov K.,Gojowczyk P.,11.0,63.0,2835.0,805.0,3.0,6.0,6.0,3.0,6.0,4.0,6.0,3.0,,,3.0,1.0,Completed,1.11,6.5,1.1,8.73,1.13,8.73,1.1,7.07,2019-580,Australian Open,Hard,128.0,G,20190114.0,139.0,111575.0,10.0,,Karen Khachanov,R,198.0,RUS,22.6,105376.0,,,Peter Gojowczyk,R,185.0,GER,29.5,3-6 6-3 6-4 6-3,5.0,R128,151.0,15.0,4.0,99.0,59.0,50.0,17.0,19.0,1.0,3.0,6.0,5.0,129.0,63.0,43.0,33.0,18.0,10.0,15.0,11.0,2835.0,63.0,805.0
156,6,Australian Open,Australian Open,20190114,Grand Slam,Outdoor,Hard,1st Round,5,De Minaur A.,Sousa P.,29.0,103.0,1353.0,550.0,6.0,4.0,7.0,5.0,6.0,4.0,,,,,3.0,0.0,Completed,1.04,13.0,1.05,13.93,1.07,13.93,1.05,11.2,2019-580,Australian Open,Hard,128.0,G,20190114.0,160.0,200282.0,27.0,,Alex De Minaur,R,183.0,AUS,19.9,105155.0,,,Pedro Sousa,R,180.0,POR,30.6,6-4 7-5 6-4,5.0,R128,118.0,5.0,2.0,89.0,60.0,46.0,16.0,16.0,1.0,2.0,1.0,2.0,95.0,54.0,36.0,24.0,16.0,4.0,8.0,29.0,1353.0,103.0,550.0
157,6,Australian Open,Australian Open,20190114,Grand Slam,Outdoor,Hard,1st Round,5,Troicki V.,Carballes Baena R.,200.0,75.0,252.0,714.0,6.0,1.0,1.0,6.0,2.0,6.0,6.0,1.0,6.0,4.0,3.0,2.0,Completed,1.3,3.5,1.37,3.41,1.4,3.6,1.34,3.32,2019-580,Australian Open,Hard,128.0,G,20190114.0,141.0,104678.0,,Q,Viktor Troicki,R,193.0,SRB,32.9,106148.0,,,Roberto Carballes Baena,R,183.0,ESP,25.8,6-1 1-6 2-6 6-1 6-4,5.0,R128,154.0,12.0,0.0,127.0,78.0,55.0,24.0,20.0,2.0,6.0,7.0,3.0,103.0,74.0,53.0,13.0,19.0,1.0,6.0,200.0,252.0,75.0,714.0
158,6,Australian Open,Australian Open,20190114,Grand Slam,Outdoor,Hard,1st Round,5,Mcdonald M.,Rublev A.,81.0,87.0,692.0,655.0,6.0,4.0,6.0,4.0,2.0,6.0,6.0,4.0,,,3.0,1.0,Completed,3.4,1.33,3.7,1.33,3.75,1.45,3.46,1.32,2019-580,Australian Open,Hard,128.0,G,20190114.0,133.0,111456.0,,,Mackenzie Mcdonald,R,178.0,USA,23.7,126094.0,,,Andrey Rublev,R,188.0,RUS,21.2,6-4 6-4 2-6 6-4,5.0,R128,150.0,8.0,4.0,114.0,63.0,45.0,29.0,19.0,7.0,11.0,6.0,9.0,128.0,66.0,46.0,32.0,19.0,8.0,13.0,81.0,692.0,87.0,655.0
159,6,Australian Open,Australian Open,20190114,Grand Slam,Outdoor,Hard,1st Round,5,Laaksonen H.,Basic M.,166.0,99.0,319.0,585.0,6.0,4.0,7.0,6.0,4.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.72,2.1,1.89,2.02,1.91,2.15,1.81,2.01,2019-580,Australian Open,Hard,128.0,G,20190114.0,161.0,105967.0,,Q,Henri Laaksonen,R,185.0,SUI,26.7,105806.0,,,Mirza Basic,R,188.0,BIH,27.5,6-4 7-6(4) 4-6 6-3,5.0,R128,163.0,20.0,2.0,136.0,95.0,68.0,22.0,21.0,5.0,9.0,9.0,6.0,134.0,80.0,54.0,30.0,20.0,8.0,13.0,166.0,319.0,99.0,585.0
160,6,Australian Open,Australian Open,20190114,Grand Slam,Outdoor,Hard,1st Round,5,Berdych T.,Edmund K.,57.0,14.0,865.0,2150.0,6.0,3.0,6.0,0.0,7.0,5.0,,,,,3.0,0.0,Completed,1.44,2.75,1.42,3.12,1.47,3.12,1.42,2.89,2019-580,Australian Open,Hard,128.0,G,20190114.0,156.0,104607.0,,,Tomas Berdych,R,196.0,CZE,33.3,106378.0,13.0,,Kyle Edmund,R,188.0,GBR,24.0,6-3 6-0 7-5,5.0,R128,102.0,12.0,1.0,75.0,49.0,43.0,15.0,14.0,1.0,1.0,4.0,3.0,79.0,47.0,29.0,14.0,13.0,2.0,7.0,57.0,865.0,14.0,2150.0
161,6,Australian Open,Australian Open,20190114,Grand Slam,Outdoor,Hard,1st Round,5,Thompson J.,Lopez F.,72.0,66.0,740.0,770.0,6.0,1.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,1.33,3.4,1.33,3.68,1.36,3.72,1.31,3.49,2019-580,Australian Open,Hard,128.0,G,20190114.0,150.0,111442.0,,,Jordan Thompson,R,183.0,AUS,24.7,103852.0,,,Feliciano Lopez,L,188.0,ESP,37.3,6-1 7-6(0) 6-3,5.0,R128,112.0,9.0,1.0,81.0,60.0,49.0,15.0,14.0,0.0,0.0,9.0,3.0,80.0,51.0,35.0,11.0,14.0,5.0,8.0,72.0,740.0,66.0,770.0
162,6,Australian Open,Australian Open,20190114,Grand Slam,Outdoor,Hard,1st Round,5,Ebden M.,Struff J.L.,48.0,51.0,981.0,945.0,1.0,6.0,6.0,4.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,2.3,1.61,2.43,1.63,2.5,1.66,2.37,1.6,2019-580,Australian Open,Hard,128.0,G,20190114.0,162.0,105051.0,,,Matthew Ebden,R,188.0,AUS,31.1,105526.0,,,Jan Lennard Struff,R,193.0,GER,28.7,1-6 6-4 6-3 6-4,5.0,R128,142.0,12.0,11.0,101.0,61.0,44.0,20.0,18.0,6.0,11.0,12.0,9.0,118.0,56.0,40.0,25.0,18.0,5.0,11.0,48.0,981.0,51.0,945.0
163,6,Australian Open,Australian Open,20190114,Grand Slam,Outdoor,Hard,1st Round,5,Seppi A.,Johnson S.,35.0,34.0,1170.0,1190.0,6.0,4.0,4.0,6.0,6.0,4.0,6.0,3.0,,,3.0,1.0,Completed,1.8,2.0,1.89,2.02,1.9,2.05,1.84,1.98,2019-580,Australian Open,Hard,128.0,G,20190114.0,151.0,104312.0,,,Andreas Seppi,R,190.0,ITA,34.8,105449.0,31.0,,Steve Johnson,R,188.0,USA,29.0,6-4 4-6 6-4 6-3,5.0,R128,141.0,12.0,5.0,108.0,62.0,50.0,28.0,20.0,5.0,6.0,11.0,3.0,105.0,52.0,42.0,30.0,19.0,1.0,5.0,35.0,1170.0,34.0,1190.0
164,6,Australian Open,Australian Open,20190114,Grand Slam,Outdoor,Hard,1st Round,5,Monfils G.,Dzumhur D.,33.0,47.0,1195.0,985.0,6.0,0.0,6.0,4.0,6.0,0.0,,,,,3.0,0.0,Completed,1.53,2.5,1.56,2.62,1.58,2.62,1.54,2.52,2019-580,Australian Open,Hard,128.0,G,20190114.0,144.0,104792.0,30.0,,Gael Monfils,R,193.0,FRA,32.3,106000.0,,,Damir Dzumhur,R,172.0,BIH,26.6,6-0 6-4 6-0,5.0,R128,85.0,10.0,3.0,75.0,45.0,34.0,17.0,11.0,4.0,5.0,2.0,4.0,70.0,43.0,18.0,10.0,11.0,10.0,18.0,33.0,1195.0,47.0,985.0
165,6,Australian Open,Australian Open,20190114,Grand Slam,Outdoor,Hard,1st Round,5,Nishioka Y.,Sandgren T.,69.0,41.0,758.0,1058.0,6.0,4.0,7.0,6.0,4.0,6.0,6.0,4.0,,,3.0,1.0,Completed,1.72,2.1,1.83,2.1,1.87,2.18,1.77,2.07,2019-580,Australian Open,Hard,128.0,G,20190114.0,138.0,106415.0,,,Yoshihito Nishioka,L,170.0,JPN,23.2,105815.0,,,Tennys Sandgren,R,188.0,USA,27.4,6-4 7-6(5) 4-6 6-4,5.0,R128,192.0,10.0,2.0,156.0,109.0,75.0,26.0,21.0,19.0,22.0,18.0,5.0,145.0,73.0,54.0,35.0,21.0,4.0,8.0,69.0,758.0,41.0,1058.0
166,6,Australian Open,Australian Open,20190114,Grand Slam,Outdoor,Hard,1st Round,5,Millman J.,Delbonis F.,37.0,80.0,1108.0,696.0,6.0,3.0,3.0,6.0,7.0,6.0,6.0,2.0,,,3.0,1.0,Completed,1.25,4.0,1.27,4.26,1.27,4.35,1.24,4.12,2019-580,Australian Open,Hard,128.0,G,20190114.0,137.0,105357.0,,,John Millman,R,183.0,AUS,29.5,105643.0,,,Federico Delbonis,L,190.0,ARG,28.2,6-3 3-6 7-6(3) 6-2,5.0,R128,157.0,11.0,3.0,115.0,80.0,65.0,15.0,19.0,8.0,11.0,6.0,2.0,119.0,72.0,46.0,26.0,19.0,4.0,9.0,37.0,1108.0,80.0,696.0
167,6,Australian Open,Australian Open,20190114,Grand Slam,Outdoor,Hard,1st Round,5,Fritz T.,Norrie C.,50.0,68.0,964.0,760.0,6.0,3.0,7.0,6.0,6.0,2.0,,,,,3.0,0.0,Completed,2.0,1.8,2.05,1.86,2.09,1.91,2.0,1.82,2019-580,Australian Open,Hard,128.0,G,20190114.0,145.0,126203.0,,,Taylor Fritz,R,193.0,USA,21.2,111815.0,,,Cameron Norrie,L,188.0,GBR,23.3,6-3 7-6(6) 6-2,5.0,R128,124.0,15.0,1.0,102.0,66.0,50.0,23.0,15.0,5.0,6.0,8.0,1.0,109.0,70.0,49.0,16.0,14.0,8.0,12.0,50.0,964.0,68.0,760.0
168,6,Australian Open,Australian Open,20190114,Grand Slam,Outdoor,Hard,1st Round,5,Bautista Agut R.,Murray A.,24.0,229.0,1605.0,220.0,6.0,4.0,6.0,4.0,6.0,7.0,6.0,7.0,6.0,2.0,3.0,2.0,Completed,1.2,4.5,1.26,4.3,1.26,5.0,1.21,4.55,2019-580,Australian Open,Hard,128.0,G,20190114.0,136.0,105138.0,22.0,,Roberto Bautista Agut,R,183.0,ESP,30.7,104918.0,,,Andy Murray,R,190.0,GBR,31.6,6-4 6-4 6-7(5) 6-7(4) 6-2,5.0,R128,249.0,7.0,0.0,147.0,107.0,89.0,24.0,26.0,4.0,5.0,19.0,2.0,156.0,93.0,74.0,31.0,26.0,5.0,10.0,24.0,1605.0,229.0,220.0
169,6,Australian Open,Australian Open,20190114,Grand Slam,Outdoor,Hard,1st Round,5,Cilic M.,Tomic B.,7.0,88.0,4160.0,655.0,6.0,2.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,1.25,4.0,1.27,4.17,1.3,4.34,1.25,4.0,2019-580,Australian Open,Hard,128.0,G,20190114.0,132.0,105227.0,6.0,,Marin Cilic,R,198.0,CRO,30.2,106071.0,,,Bernard Tomic,R,193.0,AUS,26.2,6-2 6-4 7-6(3),5.0,R128,123.0,24.0,2.0,93.0,63.0,49.0,19.0,15.0,5.0,6.0,12.0,1.0,104.0,73.0,47.0,15.0,15.0,11.0,15.0,7.0,4160.0,88.0,655.0
170,6,Australian Open,Australian Open,20190114,Grand Slam,Outdoor,Hard,1st Round,5,Federer R.,Istomin D.,3.0,101.0,6420.0,577.0,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.03,15.0,1.03,17.37,1.04,19.5,1.02,14.98,2019-580,Australian Open,Hard,128.0,G,20190114.0,147.0,103819.0,3.0,,Roger Federer,R,185.0,SUI,37.4,104797.0,,,Denis Istomin,R,188.0,UZB,32.3,6-3 6-4 6-4,5.0,R128,117.0,14.0,2.0,82.0,46.0,38.0,24.0,15.0,0.0,0.0,4.0,1.0,99.0,69.0,45.0,16.0,14.0,6.0,9.0,3.0,6420.0,101.0,577.0
171,6,Australian Open,Australian Open,20190115,Grand Slam,Outdoor,Hard,1st Round,5,Fognini F.,Munar J.,13.0,79.0,2315.0,702.0,7.0,6.0,7.0,6.0,3.0,1.0,,,,,2.0,0.0,Retired,1.44,2.75,1.47,2.89,1.49,2.9,1.45,2.79,2019-580,Australian Open,Hard,128.0,G,20190114.0,108.0,104926.0,12.0,,Fabio Fognini,R,178.0,ITA,31.6,144719.0,,,Jaume Munar,R,183.0,ESP,21.6,7-6(3) 7-6(7) 3-1 RET,5.0,R128,144.0,12.0,3.0,102.0,68.0,51.0,18.0,14.0,8.0,10.0,7.0,0.0,97.0,65.0,43.0,16.0,14.0,2.0,5.0,13.0,2315.0,79.0,702.0
172,6,Australian Open,Australian Open,20190115,Grand Slam,Outdoor,Hard,1st Round,5,Ivashka I.,Jaziri M.,84.0,43.0,658.0,1042.0,4.0,6.0,7.0,6.0,6.0,1.0,4.0,0.0,,,2.0,1.0,Retired,1.44,2.75,1.41,3.15,1.48,3.15,1.42,2.88,2019-580,Australian Open,Hard,128.0,G,20190114.0,110.0,125802.0,,,Ilya Ivashka,R,193.0,BLR,24.8,104291.0,,,Malek Jaziri,R,185.0,TUN,34.9,4-6 7-6(6) 6-1 4-0 RET,5.0,R128,195.0,8.0,12.0,119.0,70.0,51.0,23.0,17.0,10.0,13.0,2.0,5.0,133.0,67.0,42.0,27.0,16.0,15.0,22.0,84.0,658.0,43.0,1042.0
173,6,Australian Open,Australian Open,20190115,Grand Slam,Outdoor,Hard,1st Round,5,Mayer L.,Jarry N.,53.0,45.0,920.0,1015.0,7.0,6.0,7.0,6.0,4.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.8,2.0,1.89,2.01,1.89,2.17,1.81,2.02,2019-580,Australian Open,Hard,128.0,G,20190114.0,109.0,104919.0,,,Leonardo Mayer,R,188.0,ARG,31.6,111797.0,,,Nicolas Jarry,R,198.0,CHI,23.2,7-6(4) 7-6(3) 4-6 6-3,5.0,R128,192.0,19.0,5.0,127.0,80.0,68.0,31.0,22.0,1.0,2.0,21.0,6.0,139.0,83.0,65.0,32.0,21.0,5.0,6.0,53.0,920.0,45.0,1015.0
174,6,Australian Open,Australian Open,20190115,Grand Slam,Outdoor,Hard,1st Round,5,Nishikori K.,Majchrzak K.,9.0,176.0,3750.0,291.0,3.0,6.0,6.0,7.0,6.0,0.0,6.0,2.0,3.0,0.0,2.0,2.0,Retired,1.02,17.0,1.03,18.24,1.03,21.25,1.02,15.25,2019-580,Australian Open,Hard,128.0,G,20190114.0,115.0,105453.0,8.0,,Kei Nishikori,R,178.0,JPN,29.0,111794.0,,Q,Kamil Majchrzak,R,183.0,POL,23.0,3-6 6-7(6) 6-0 6-2 3-0 RET,5.0,R128,168.0,6.0,3.0,109.0,73.0,53.0,20.0,19.0,6.0,8.0,11.0,9.0,123.0,65.0,42.0,22.0,19.0,6.0,14.0,9.0,3750.0,176.0,291.0
175,6,Australian Open,Australian Open,20190115,Grand Slam,Outdoor,Hard,1st Round,5,Herbert P.H.,Querrey S.,55.0,49.0,903.0,975.0,5.0,7.0,7.0,6.0,6.0,3.0,6.0,1.0,,,3.0,1.0,Completed,2.62,1.5,2.8,1.5,2.8,1.53,2.69,1.48,2019-580,Australian Open,Hard,128.0,G,20190114.0,121.0,105732.0,,,Pierre Hugues Herbert,R,188.0,FRA,27.8,105023.0,,,Sam Querrey,R,198.0,USA,31.2,5-7 7-6(6) 6-3 6-1,5.0,R128,158.0,21.0,3.0,116.0,73.0,56.0,28.0,20.0,5.0,7.0,23.0,8.0,138.0,84.0,64.0,20.0,20.0,10.0,15.0,55.0,903.0,49.0,975.0
176,6,Australian Open,Australian Open,20190115,Grand Slam,Outdoor,Hard,1st Round,5,Fucsovics M.,Ramos-Vinolas A.,38.0,64.0,1094.0,790.0,6.0,3.0,6.0,4.0,6.0,7.0,6.0,3.0,,,3.0,1.0,Completed,1.2,4.5,1.2,5.3,1.24,5.3,1.2,4.66,2019-580,Australian Open,Hard,128.0,G,20190114.0,125.0,105916.0,,,Marton Fucsovics,R,188.0,HUN,26.9,105077.0,,,Albert Ramos,L,188.0,ESP,30.9,6-3 6-4 6-7(5) 6-3,5.0,R128,193.0,14.0,4.0,139.0,85.0,66.0,27.0,20.0,5.0,7.0,4.0,2.0,125.0,81.0,53.0,26.0,20.0,11.0,16.0,38.0,1094.0,64.0,790.0
177,6,Australian Open,Australian Open,20190115,Grand Slam,Outdoor,Hard,1st Round,5,Harrison R.,Vesely J.,83.0,90.0,660.0,633.0,6.0,0.0,7.0,5.0,6.0,3.0,,,,,3.0,0.0,Completed,1.61,2.3,1.62,2.46,1.63,2.56,1.59,2.38,2019-580,Australian Open,Hard,128.0,G,20190114.0,106.0,105992.0,,,Ryan Harrison,R,183.0,USA,26.6,106210.0,,,Jiri Vesely,L,198.0,CZE,25.5,6-0 7-5 6-3,5.0,R128,99.0,20.0,0.0,66.0,42.0,40.0,16.0,14.0,0.0,0.0,10.0,6.0,86.0,51.0,33.0,16.0,13.0,6.0,11.0,83.0,660.0,90.0,633.0
