,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,MaxW,MaxL,AvgW,AvgL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
303,8,Quito,Ecuador Open,20180702,ATP250,Outdoor,Clay,1st Round,3,Melzer G.,Cecchinato M.,98,99.0,545,543.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.53,2.37,1.5,2.4,1.53,2.5,1.53,2.67,1.61,2.72,1.53,2.5,2018-7161,Quito,Clay,32.0,A,20180205.0,272.0,105589.0,,,Gerald Melzer,L,188.0,AUT,27.5,106065.0,,,Marco Cecchinato,R,185.0,ITA,25.3,6-4 6-2,3.0,R32,86.0,8.0,3.0,45.0,29.0,27.0,8.0,9.0,1.0,2.0,8.0,6.0,63.0,39.0,26.0,7.0,9.0,7.0,11.0,98.0,545.0,99.0,543.0
304,8,Quito,Ecuador Open,20180702,ATP250,Outdoor,Clay,1st Round,3,Quiroz R.,Hanfmann Y.,282,113.0,176,504.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.75,1.4,2.65,1.42,2.75,1.44,2.88,1.47,3.0,1.55,2.68,1.47,2018-7161,Quito,Clay,32.0,A,20180205.0,271.0,105933.0,,WC,Roberto Quiroz,L,193.0,ECU,25.9,105870.0,,,Yannick Hanfmann,R,193.0,GER,26.2,7-6(5) 6-3,3.0,R32,79.0,0.0,2.0,72.0,41.0,26.0,20.0,10.0,0.0,1.0,5.0,3.0,68.0,45.0,33.0,10.0,11.0,0.0,3.0,282.0,176.0,113.0,504.0
305,8,Quito,Ecuador Open,20180802,ATP250,Outdoor,Clay,2nd Round,3,Melzer G.,Estrella Burgos V.,98,86.0,545,642.0,4.0,6.0,6.0,1.0,6.0,4.0,,,,,2.0,1.0,Completed,1.66,2.1,1.8,1.9,1.91,1.91,1.69,2.31,1.95,2.31,1.75,2.07,2018-7161,Quito,Clay,32.0,A,20180205.0,287.0,105589.0,,,Gerald Melzer,L,188.0,AUT,27.5,103607.0,6.0,,Victor Estrella,R,173.0,DOM,37.5,4-6 6-1 6-4,3.0,R16,121.0,10.0,5.0,81.0,42.0,34.0,24.0,14.0,3.0,4.0,5.0,2.0,89.0,54.0,39.0,16.0,13.0,7.0,10.0,98.0,545.0,86.0,642.0
306,8,Quito,Ecuador Open,20180802,ATP250,Outdoor,Clay,2nd Round,3,Carballes Baena R.,Lorenzi P.,107,46.0,523,1085.0,7.0,6.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.1,1.66,2.1,1.65,2.2,1.67,2.11,1.81,2.45,1.81,2.15,1.7,2018-7161,Quito,Clay,32.0,A,20180205.0,291.0,106148.0,,Q,Roberto Carballes Baena,R,183.0,ESP,24.8,103893.0,4.0,,Paolo Lorenzi,R,183.0,ITA,36.1,7-6(4) 7-5,3.0,R16,117.0,0.0,2.0,77.0,44.0,33.0,18.0,12.0,3.0,5.0,6.0,3.0,64.0,30.0,26.0,19.0,12.0,3.0,6.0,107.0,523.0,46.0,1085.0
307,8,Quito,Ecuador Open,20180802,ATP250,Outdoor,Clay,2nd Round,3,Jarry N.,Travaglia S.,95,135.0,557,442.0,4.0,6.0,7.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.53,2.37,1.53,2.35,1.53,2.5,1.68,2.34,1.68,2.55,1.59,2.36,2018-7161,Quito,Clay,32.0,A,20180205.0,290.0,111797.0,8.0,,Nicolas Jarry,R,198.0,CHI,22.3,105882.0,,,Stefano Travaglia,R,185.0,ITA,26.1,4-6 7-6(5) 6-3,3.0,R16,125.0,9.0,3.0,85.0,50.0,42.0,24.0,15.0,2.0,3.0,10.0,9.0,115.0,53.0,39.0,36.0,16.0,7.0,9.0,95.0,557.0,135.0,442.0
308,8,Quito,Ecuador Open,20180802,ATP250,Outdoor,Clay,2nd Round,3,Moutet C.,Karlovic I.,152,90.0,361,615.0,7.0,5.0,6.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,2.25,1.57,2.3,1.55,2.5,1.53,2.67,1.54,2.67,1.74,2.36,1.59,2018-7161,Quito,Clay,32.0,A,20180205.0,292.0,144895.0,,WC,Corentin Moutet,L,178.0,FRA,18.8,103333.0,7.0,,Ivo Karlovic,R,208.0,CRO,38.9,7-5 6-7(3) 7-6(6),3.0,R16,150.0,9.0,9.0,114.0,77.0,64.0,22.0,18.0,4.0,4.0,27.0,7.0,102.0,63.0,56.0,26.0,18.0,0.0,1.0,152.0,361.0,90.0,615.0
309,8,Quito,Ecuador Open,20180802,ATP250,Outdoor,Clay,2nd Round,3,Ramos-Vinolas A.,Quiroz R.,21,282.0,1925,176.0,6.0,3.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.14,5.5,1.12,5.4,,,1.14,6.68,1.17,7.21,1.13,6.0,2018-7161,Quito,Clay,32.0,A,20180205.0,286.0,105077.0,2.0,,Albert Ramos,L,188.0,ESP,30.0,105933.0,,WC,Roberto Quiroz,L,193.0,ECU,25.9,6-3 3-6 6-3,3.0,R16,108.0,4.0,2.0,82.0,53.0,41.0,17.0,14.0,1.0,2.0,4.0,2.0,71.0,49.0,35.0,15.0,13.0,3.0,5.0,21.0,1925.0,282.0,176.0
310,8,Quito,Ecuador Open,20180802,ATP250,Outdoor,Clay,2nd Round,3,Monteiro T.,Giannessi A.,118,159.0,495,343.0,7.0,6.0,4.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,1.57,2.25,1.6,2.2,1.61,2.25,1.71,2.28,1.74,2.37,1.66,2.22,2018-7161,Quito,Clay,32.0,A,20180205.0,289.0,106329.0,,,Thiago Monteiro,L,183.0,BRA,23.6,105561.0,,LL,Alessandro Giannessi,L,183.0,ITA,27.6,7-6(4) 4-6 7-5,3.0,R16,219.0,4.0,3.0,123.0,72.0,55.0,27.0,17.0,11.0,13.0,10.0,6.0,100.0,60.0,43.0,25.0,17.0,7.0,9.0,118.0,495.0,159.0,343.0
311,8,Quito,Ecuador Open,20180802,ATP250,Outdoor,Clay,2nd Round,3,Monfils G.,Ruud C.,43,122.0,1130,476.0,6.0,4.0,3.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.36,3.0,1.37,2.85,1.4,3.0,1.43,3.05,1.44,3.2,1.39,2.95,2018-7161,Quito,Clay,32.0,A,20180205.0,288.0,104792.0,3.0,,Gael Monfils,R,193.0,FRA,31.4,134770.0,,,Casper Ruud,R,183.0,NOR,19.1,6-4 3-6 6-4,3.0,R16,108.0,6.0,11.0,84.0,49.0,41.0,15.0,14.0,5.0,7.0,2.0,5.0,91.0,58.0,38.0,19.0,15.0,4.0,7.0,43.0,1130.0,122.0,476.0
312,8,Quito,Ecuador Open,20180802,ATP250,Outdoor,Clay,2nd Round,3,Martin A.,Carreno Busta P.,156,10.0,344,2705.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,3.75,1.25,3.45,1.27,3.5,1.3,4.35,1.26,4.35,1.31,3.68,1.28,2018-7161,Quito,Clay,32.0,A,20180205.0,293.0,105413.0,,Q,Andrej Martin,R,180.0,SVK,28.3,105807.0,1.0,,Pablo Carreno Busta,R,188.0,ESP,26.5,6-4 6-2,3.0,R16,65.0,2.0,3.0,47.0,28.0,25.0,10.0,9.0,2.0,3.0,0.0,5.0,51.0,33.0,22.0,6.0,9.0,2.0,6.0,156.0,344.0,10.0,2705.0
313,8,Quito,Ecuador Open,20180902,ATP250,Outdoor,Clay,Quarterfinals,3,Carballes Baena R.,Jarry N.,107,95.0,523,557.0,3.0,6.0,6.0,2.0,7.0,6.0,,,,,2.0,1.0,Completed,2.0,1.8,1.95,1.75,2.0,1.8,2.15,1.8,2.15,1.87,1.99,1.81,2018-7161,Quito,Clay,32.0,A,20180205.0,296.0,106148.0,,Q,Roberto Carballes Baena,R,183.0,ESP,24.8,111797.0,8.0,,Nicolas Jarry,R,198.0,CHI,22.3,3-6 6-2 7-6(5),3.0,QF,114.0,4.0,9.0,81.0,52.0,43.0,16.0,14.0,1.0,2.0,14.0,6.0,105.0,69.0,52.0,16.0,15.0,4.0,6.0,107.0,523.0,95.0,557.0
314,8,Quito,Ecuador Open,20180902,ATP250,Outdoor,Clay,Quarterfinals,3,Martin A.,Moutet C.,156,152.0,344,361.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.72,2.1,1.62,2.15,1.67,2.2,1.76,2.22,1.8,2.44,1.7,2.16,2018-7161,Quito,Clay,32.0,A,20180205.0,297.0,105413.0,,Q,Andrej Martin,R,180.0,SVK,28.3,144895.0,,WC,Corentin Moutet,L,178.0,FRA,18.8,6-3 6-4,3.0,QF,120.0,0.0,2.0,75.0,43.0,26.0,16.0,10.0,8.0,11.0,0.0,8.0,79.0,49.0,27.0,12.0,9.0,10.0,15.0,156.0,344.0,152.0,361.0
315,8,Quito,Ecuador Open,20180902,ATP250,Outdoor,Clay,Quarterfinals,3,Monteiro T.,Monfils G.,118,43.0,495,1130.0,6.0,4.0,2.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,4.33,1.22,4.1,1.2,4.33,1.22,4.9,1.23,4.9,1.26,4.34,1.22,2018-7161,Quito,Clay,32.0,A,20180205.0,295.0,106329.0,,,Thiago Monteiro,L,183.0,BRA,23.6,104792.0,3.0,,Gael Monfils,R,193.0,FRA,31.4,6-4 2-6 6-4,3.0,QF,110.0,6.0,1.0,80.0,43.0,32.0,25.0,14.0,3.0,5.0,11.0,11.0,84.0,51.0,40.0,17.0,14.0,2.0,4.0,118.0,495.0,43.0,1130.0
316,8,Quito,Ecuador Open,20180902,ATP250,Outdoor,Clay,Quarterfinals,3,Ramos-Vinolas A.,Melzer G.,21,98.0,1925,545.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.66,2.2,1.62,2.15,1.61,2.25,1.74,2.25,1.74,2.41,1.66,2.23,2018-7161,Quito,Clay,32.0,A,20180205.0,294.0,105077.0,2.0,,Albert Ramos,L,188.0,ESP,30.0,105589.0,,,Gerald Melzer,L,188.0,AUT,27.5,6-2 6-4,3.0,QF,78.0,1.0,2.0,52.0,33.0,28.0,10.0,9.0,1.0,1.0,6.0,4.0,52.0,29.0,24.0,7.0,9.0,2.0,5.0,21.0,1925.0,98.0,545.0
317,8,Quito,Ecuador Open,20181002,ATP250,Outdoor,Clay,Semifinals,3,Carballes Baena R.,Martin A.,107,156.0,523,344.0,4.0,6.0,6.0,3.0,6.0,2.0,,,,,2.0,1.0,Completed,1.8,2.0,1.75,1.95,1.8,2.0,1.88,2.04,1.94,2.13,1.79,2.03,2018-7161,Quito,Clay,32.0,A,20180205.0,299.0,106148.0,,Q,Roberto Carballes Baena,R,183.0,ESP,24.8,105413.0,,Q,Andrej Martin,R,180.0,SVK,28.3,4-6 6-3 6-2,3.0,SF,146.0,6.0,6.0,93.0,61.0,43.0,16.0,14.0,8.0,11.0,3.0,2.0,89.0,53.0,32.0,15.0,13.0,3.0,8.0,107.0,523.0,156.0,344.0
318,8,Quito,Ecuador Open,20181002,ATP250,Outdoor,Clay,Semifinals,3,Ramos-Vinolas A.,Monteiro T.,21,118.0,1925,495.0,6.0,4.0,6.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,1.36,3.25,1.33,3.05,1.36,3.25,1.38,3.37,1.43,3.48,1.35,3.19,2018-7161,Quito,Clay,32.0,A,20180205.0,298.0,105077.0,2.0,,Albert Ramos,L,188.0,ESP,30.0,106329.0,,,Thiago Monteiro,L,183.0,BRA,23.6,6-4 6-7(4) 6-4,3.0,SF,162.0,7.0,3.0,89.0,56.0,45.0,23.0,16.0,2.0,2.0,10.0,3.0,118.0,75.0,55.0,20.0,16.0,5.0,7.0,21.0,1925.0,118.0,495.0
319,8,Quito,Ecuador Open,20181102,ATP250,Outdoor,Clay,The Final,3,Carballes Baena R.,Ramos-Vinolas A.,107,21.0,523,1925.0,6.0,3.0,4.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,3.0,1.4,2.85,1.37,3.0,1.4,3.37,1.38,3.64,1.44,3.11,1.37,2018-7161,Quito,Clay,32.0,A,20180205.0,300.0,106148.0,,Q,Roberto Carballes Baena,R,183.0,ESP,24.8,105077.0,2.0,,Albert Ramos,L,188.0,ESP,30.0,6-3 4-6 6-4,3.0,F,147.0,5.0,3.0,81.0,53.0,43.0,17.0,15.0,3.0,5.0,4.0,5.0,97.0,55.0,38.0,19.0,14.0,8.0,11.0,107.0,523.0,21.0,1925.0
320,9,Sofia,Garanti Koza Sofia Open,20180502,ATP250,Indoor,Hard,1st Round,3,Lacko L.,Donskoy E.,96,71.0,551,739.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.8,1.9,1.85,1.85,1.91,1.91,1.93,1.96,2.03,2.05,1.86,1.92,2018-7434,Sofia,Hard,32.0,A,20180205.0,273.0,105041.0,,,Lukas Lacko,R,185.0,SVK,30.2,105539.0,8.0,,Evgeny Donskoy,R,185.0,RUS,27.7,6-4 6-4,3.0,R32,79.0,8.0,1.0,57.0,33.0,27.0,15.0,10.0,0.0,0.0,6.0,0.0,76.0,47.0,33.0,13.0,10.0,4.0,6.0,96.0,551.0,71.0,739.0
321,9,Sofia,Garanti Koza Sofia Open,20180502,ATP250,Indoor,Hard,1st Round,3,Sousa J.,Kuzmanov D.,68,340.0,755,134.0,7.0,6.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.22,4.0,1.2,4.1,1.22,4.33,1.24,4.46,1.25,4.8,1.22,4.26,2018-7434,Sofia,Hard,32.0,A,20180205.0,278.0,105311.0,7.0,,Joao Sousa,R,185.0,POR,28.8,106220.0,,WC,Dimitar Kuzmanov,R,183.0,BUL,24.5,7-6(6) 6-1,3.0,R32,96.0,6.0,0.0,63.0,35.0,27.0,18.0,10.0,2.0,3.0,4.0,7.0,79.0,40.0,26.0,18.0,9.0,4.0,7.0,68.0,755.0,340.0,134.0
322,9,Sofia,Garanti Koza Sofia Open,20180602,ATP250,Indoor,Hard,1st Round,3,Basic M.,Mayer F.,129,72.0,448,733.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,,,,,1.5,2.5,,,1.5,2.78,1.47,2.56,2018-7434,Sofia,Hard,32.0,A,20180205.0,280.0,105806.0,,Q,Mirza Basic,R,188.0,BIH,26.5,104252.0,,LL,Florian Mayer,R,190.0,GER,34.3,6-4 6-1,3.0,R32,60.0,5.0,1.0,56.0,30.0,26.0,16.0,9.0,3.0,3.0,4.0,3.0,54.0,32.0,21.0,9.0,8.0,5.0,8.0,129.0,448.0,72.0,733.0
323,9,Sofia,Garanti Koza Sofia Open,20180602,ATP250,Indoor,Hard,1st Round,3,Kovalik J.,Albot R.,187,89.0,284,618.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.9,1.8,1.85,1.85,1.91,1.91,1.95,1.93,2.0,2.0,1.9,1.89,2018-7434,Sofia,Hard,32.0,A,20180205.0,272.0,106075.0,,Q,Jozef Kovalik,R,183.0,SVK,25.2,105430.0,,,Radu Albot,R,175.0,MDA,28.2,6-3 6-3,3.0,R32,77.0,2.0,1.0,58.0,36.0,25.0,13.0,9.0,3.0,4.0,2.0,3.0,53.0,31.0,20.0,8.0,9.0,5.0,9.0,187.0,284.0,89.0,618.0
324,9,Sofia,Garanti Koza Sofia Open,20180602,ATP250,Indoor,Hard,1st Round,3,Klizan M.,Donski A.,147,1529.0,389,2.0,7.0,5.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.03,15.0,1.02,10.0,1.03,12.0,1.03,17.13,1.05,19.75,1.03,14.3,2018-7434,Sofia,Hard,32.0,A,20180205.0,284.0,105373.0,,Q,Martin Klizan,L,190.0,SVK,28.5,200574.0,,WC,Alexander Donski,R,188.0,CAN,19.5,7-5 6-1,3.0,R32,76.0,2.0,3.0,54.0,28.0,22.0,19.0,10.0,0.0,0.0,8.0,4.0,61.0,33.0,26.0,7.0,9.0,4.0,7.0,147.0,389.0,1529.0,2.0
325,9,Sofia,Garanti Koza Sofia Open,20180602,ATP250,Indoor,Hard,1st Round,3,Istomin D.,Andreev A.,74,211.0,713,251.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.02,17.0,1.01,11.5,1.02,15.0,1.02,18.7,1.04,23.0,1.02,15.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,9,Sofia,Garanti Koza Sofia Open,20180602,ATP250,Indoor,Hard,1st Round,3,Troicki V.,Gulbis E.,67,199.0,755,266.0,6.0,3.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,1.66,2.1,1.72,2.0,1.73,2.1,1.73,2.22,1.79,2.22,1.73,2.09,2018-7434,Sofia,Hard,32.0,A,20180205.0,282.0,104678.0,6.0,,Viktor Troicki,R,193.0,SRB,31.9,105208.0,,Q,Ernests Gulbis,R,190.0,LAT,29.4,6-3 6-7(2) 6-3,3.0,R32,114.0,2.0,2.0,89.0,58.0,47.0,19.0,16.0,0.0,0.0,9.0,9.0,89.0,49.0,41.0,20.0,14.0,6.0,8.0,67.0,755.0,199.0,266.0
327,9,Sofia,Garanti Koza Sofia Open,20180702,ATP250,Indoor,Hard,1st Round,3,Kavcic B.,Djere L.,111,88.0,513,626.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.1,1.66,2.0,1.72,2.1,1.73,2.02,1.87,2.15,1.87,2.02,1.78,2018-7434,Sofia,Hard,32.0,A,20180205.0,276.0,104882.0,,,Blaz Kavcic,R,188.0,SLO,30.9,111513.0,,,Laslo Djere,R,188.0,SRB,22.6,6-4 6-4,3.0,R32,78.0,2.0,2.0,57.0,37.0,28.0,12.0,10.0,0.0,1.0,6.0,3.0,58.0,30.0,21.0,14.0,10.0,7.0,10.0,111.0,513.0,88.0,626.0
328,9,Sofia,Garanti Koza Sofia Open,20180702,ATP250,Indoor,Hard,1st Round,3,Copil M.,Haase R.,93,42.0,596,1175.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.1,1.66,2.1,1.65,2.1,1.73,2.2,1.74,2.23,1.8,2.11,1.72,2018-7434,Sofia,Hard,32.0,A,20180205.0,277.0,105657.0,,,Marius Copil,R,193.0,ROU,27.3,104898.0,5.0,,Robin Haase,R,190.0,NED,30.8,7-6(5) 6-4,3.0,R32,75.0,12.0,1.0,57.0,40.0,35.0,15.0,11.0,0.0,0.0,0.0,2.0,73.0,39.0,27.0,21.0,11.0,0.0,1.0,93.0,596.0,42.0,1175.0
329,9,Sofia,Garanti Koza Sofia Open,20180702,ATP250,Indoor,Hard,1st Round,3,Seppi A.,Youzhny M.,77,92.0,686,604.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.72,2.0,1.72,2.0,1.8,2.0,1.81,2.1,1.83,2.23,1.77,2.04,2018-7434,Sofia,Hard,32.0,A,20180205.0,275.0,104312.0,,,Andreas Seppi,R,190.0,ITA,33.9,104022.0,,,Mikhail Youzhny,R,183.0,RUS,35.6,6-3 6-4,3.0,R32,73.0,4.0,2.0,57.0,30.0,25.0,17.0,10.0,4.0,4.0,6.0,1.0,50.0,34.0,23.0,10.0,9.0,3.0,5.0,77.0,686.0,92.0,604.0
330,9,Sofia,Garanti Koza Sofia Open,20180702,ATP250,Indoor,Hard,1st Round,3,Marterer M.,Jaziri M.,82,110.0,669,515.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.36,3.0,1.35,2.95,1.4,3.0,1.39,3.23,1.45,3.23,1.4,2.95,2018-7434,Sofia,Hard,32.0,A,20180205.0,279.0,109739.0,,,Maximilian Marterer,L,191.0,GER,22.6,104291.0,,,Malek Jaziri,R,185.0,TUN,34.0,7-6(3) 6-4,3.0,R32,86.0,13.0,2.0,77.0,47.0,38.0,17.0,11.0,5.0,5.0,5.0,2.0,71.0,36.0,30.0,17.0,11.0,2.0,3.0,82.0,669.0,110.0,515.0
331,9,Sofia,Garanti Koza Sofia Open,20180702,ATP250,Indoor,Hard,1st Round,3,Baghdatis M.,Caruso S.,123,185.0,474,286.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.28,3.5,1.27,3.45,1.33,3.4,,,1.34,4.0,1.29,3.6,2018-7434,Sofia,Hard,32.0,A,20180205.0,271.0,104571.0,,,Marcos Baghdatis,R,183.0,CYP,32.6,106099.0,,LL,Salvatore Caruso,R,185.0,ITA,25.1,7-6(4) 6-3,3.0,R32,103.0,11.0,1.0,79.0,40.0,32.0,20.0,10.0,5.0,6.0,5.0,5.0,74.0,32.0,23.0,23.0,11.0,5.0,8.0,123.0,474.0,185.0,286.0
332,9,Sofia,Garanti Koza Sofia Open,20180702,ATP250,Indoor,Hard,2nd Round,3,Kovalik J.,Lacko L.,187,96.0,284,551.0,4.0,6.0,6.0,2.0,7.0,5.0,,,,,2.0,1.0,Completed,2.62,1.44,2.65,1.42,2.75,1.44,2.93,1.46,2.94,1.5,2.74,1.45,2018-7434,Sofia,Hard,32.0,A,20180205.0,287.0,106075.0,,Q,Jozef Kovalik,R,183.0,SVK,25.2,105041.0,,,Lukas Lacko,R,185.0,SVK,30.2,4-6 6-2 7-5,3.0,R16,128.0,3.0,6.0,95.0,61.0,48.0,16.0,15.0,5.0,7.0,8.0,5.0,114.0,57.0,40.0,25.0,15.0,10.0,14.0,187.0,284.0,96.0,551.0
333,9,Sofia,Garanti Koza Sofia Open,20180702,ATP250,Indoor,Hard,2nd Round,3,Basic M.,Kohlschreiber P.,129,35.0,448,1335.0,7.0,5.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.25,1.57,2.25,1.57,2.37,1.57,2.44,1.63,2.5,1.69,2.33,1.6,2018-7434,Sofia,Hard,32.0,A,20180205.0,291.0,105806.0,,Q,Mirza Basic,R,188.0,BIH,26.5,104259.0,4.0,,Philipp Kohlschreiber,R,178.0,GER,34.3,7-5 7-6(5),3.0,R16,101.0,8.0,0.0,82.0,52.0,41.0,19.0,12.0,2.0,2.0,3.0,2.0,82.0,53.0,40.0,16.0,12.0,4.0,5.0,129.0,448.0,35.0,1335.0
334,9,Sofia,Garanti Koza Sofia Open,20180802,ATP250,Indoor,Hard,2nd Round,3,Marterer M.,Sousa J.,82,68.0,669,755.0,7.0,5.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.72,2.0,1.72,2.0,1.8,2.0,1.79,2.15,1.91,2.18,1.76,2.04,2018-7434,Sofia,Hard,32.0,A,20180205.0,290.0,109739.0,,,Maximilian Marterer,L,191.0,GER,22.6,105311.0,7.0,,Joao Sousa,R,185.0,POR,28.8,7-5 7-6(6),3.0,R16,100.0,9.0,1.0,87.0,51.0,36.0,21.0,12.0,3.0,4.0,2.0,2.0,77.0,42.0,30.0,20.0,12.0,2.0,4.0,82.0,669.0,68.0,755.0
335,9,Sofia,Garanti Koza Sofia Open,20180802,ATP250,Indoor,Hard,2nd Round,3,Muller G.,Seppi A.,28,77.0,1535,686.0,4.0,6.0,7.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.61,2.2,1.6,2.2,1.61,2.25,1.71,2.27,1.74,2.35,1.64,2.25,2018-7434,Sofia,Hard,32.0,A,20180205.0,288.0,104180.0,3.0,,Gilles Muller,L,193.0,LUX,34.7,104312.0,,,Andreas Seppi,R,190.0,ITA,33.9,4-6 7-6(5) 7-6(2),3.0,R16,153.0,23.0,4.0,108.0,66.0,54.0,25.0,17.0,5.0,7.0,14.0,5.0,123.0,66.0,57.0,26.0,17.0,6.0,7.0,28.0,1535.0,77.0,686.0
336,9,Sofia,Garanti Koza Sofia Open,20180802,ATP250,Indoor,Hard,2nd Round,3,Copil M.,Kavcic B.,93,111.0,596,513.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.3,3.4,1.32,3.1,1.36,3.25,1.38,3.33,1.4,3.4,1.34,3.23,2018-7434,Sofia,Hard,32.0,A,20180205.0,289.0,105657.0,,,Marius Copil,R,193.0,ROU,27.3,104882.0,,,Blaz Kavcic,R,188.0,SLO,30.9,6-2 6-2,3.0,R16,67.0,12.0,2.0,51.0,33.0,25.0,11.0,8.0,4.0,4.0,0.0,4.0,55.0,30.0,16.0,11.0,8.0,6.0,10.0,93.0,596.0,111.0,513.0
337,9,Sofia,Garanti Koza Sofia Open,20180802,ATP250,Indoor,Hard,2nd Round,3,Troicki V.,Istomin D.,67,74.0,755,713.0,7.0,6.0,1.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.61,2.2,1.57,2.25,1.57,2.37,1.72,2.25,1.72,2.45,1.62,2.28,2018-7434,Sofia,Hard,32.0,A,20180205.0,292.0,104678.0,6.0,,Viktor Troicki,R,193.0,SRB,31.9,104797.0,,,Denis Istomin,R,188.0,UZB,31.4,7-6(4) 1-6 7-6(5),3.0,R16,127.0,13.0,2.0,103.0,68.0,45.0,18.0,16.0,6.0,10.0,5.0,2.0,93.0,64.0,48.0,15.0,15.0,2.0,3.0,67.0,755.0,74.0,713.0
338,9,Sofia,Garanti Koza Sofia Open,20180802,ATP250,Indoor,Hard,2nd Round,3,Baghdatis M.,Mannarino A.,123,25.0,474,1670.0,6.0,7.0,6.0,3.0,6.0,1.0,,,,,2.0,1.0,Completed,2.25,1.57,2.2,1.6,2.2,1.67,2.44,1.63,2.45,1.7,2.31,1.62,2018-7434,Sofia,Hard,32.0,A,20180205.0,286.0,104571.0,,,Marcos Baghdatis,R,183.0,CYP,32.6,105173.0,2.0,,Adrian Mannarino,L,183.0,FRA,29.6,6-7(4) 6-3 6-1,3.0,R16,115.0,10.0,5.0,84.0,49.0,35.0,19.0,14.0,1.0,3.0,6.0,3.0,93.0,50.0,33.0,18.0,14.0,11.0,17.0,123.0,474.0,25.0,1670.0
339,9,Sofia,Garanti Koza Sofia Open,20180802,ATP250,Indoor,Hard,2nd Round,3,Wawrinka S.,Klizan M.,15,147.0,2385,389.0,4.0,6.0,6.0,2.0,6.0,3.0,,,,,2.0,1.0,Completed,1.57,2.25,1.55,2.3,1.57,2.37,1.63,2.44,1.67,2.55,1.59,2.36,2018-7434,Sofia,Hard,32.0,A,20180205.0,293.0,104527.0,1.0,,Stan Wawrinka,R,183.0,SUI,32.8,105373.0,,Q,Martin Klizan,L,190.0,SVK,28.5,4-6 6-2 6-3,3.0,R16,119.0,16.0,4.0,85.0,50.0,42.0,17.0,14.0,5.0,6.0,10.0,5.0,90.0,46.0,33.0,20.0,13.0,7.0,10.0,15.0,2385.0,147.0,389.0
