,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
34,2,Chennai,TATA Open,20010101,International,Outdoor,Hard,1st Round,3,Golmard J.,Bastl G.,42,105,7.0,5.0,6.0,7.0,6.0,1.0,,,,,2,1,Completed,1.4,2.75,1.35,2.5,1.4,2.1,,,2001-891,Chennai,Hard,32.0,A,20010101.0,4.0,102259.0,5.0,,Jerome Golmard,L,188.0,FRA,27.3,102567.0,,,George Bastl,R,183.0,SUI,25.7,7-5 6-7(3) 6-1,3.0,R32,173.0,10.0,9.0,107.0,58.0,39.0,21.0,16.0,9.0,15.0,6.0,2.0,108.0,68.0,41.0,15.0,15.0,7.0,16.0,42.0,856.0,105.0,390.0
35,2,Chennai,TATA Open,20010101,International,Outdoor,Hard,1st Round,3,Kempes E.,Vanek J.,126,77,7.0,6.0,4.0,6.0,6.0,3.0,,,,,2,1,Completed,,,,,,,,,2001-891,Chennai,Hard,32.0,A,20010101.0,8.0,102817.0,,,Edwin Kempes,R,188.0,NED,24.5,103181.0,8.0,,Jiri Vanek,R,185.0,CZE,22.6,7-6(5) 4-6 6-3,3.0,R32,106.0,14.0,4.0,103.0,56.0,44.0,23.0,16.0,6.0,9.0,10.0,3.0,87.0,41.0,36.0,18.0,15.0,3.0,6.0,126.0,308.0,77.0,532.0
36,2,Chennai,TATA Open,20010101,International,Outdoor,Hard,1st Round,3,Pioline C.,Blanco G.,16,114,3.0,6.0,6.0,3.0,7.0,6.0,,,,,2,1,Completed,1.3,3.2,1.17,3.4,1.2,2.8,,,2001-891,Chennai,Hard,32.0,A,20010101.0,5.0,101611.0,3.0,,Cedric Pioline,R,188.0,FRA,31.5,102869.0,,,Galo Blanco,R,173.0,ESP,24.2,3-6 6-3 7-6(4),3.0,R32,104.0,10.0,2.0,82.0,34.0,27.0,32.0,15.0,4.0,7.0,16.0,3.0,90.0,38.0,33.0,27.0,15.0,3.0,6.0,16.0,1520.0,114.0,342.0
37,2,Chennai,TATA Open,20010101,International,Outdoor,Hard,1st Round,3,Pless K.,Black W.,197,107,6.0,2.0,7.0,5.0,,,,,,,2,0,Completed,2.0,1.7,,,2.0,1.45,,,2001-891,Chennai,Hard,32.0,A,20010101.0,2.0,103709.0,,Q,Kristian Pless,R,188.0,DEN,19.8,102286.0,,,Wayne Black,R,170.0,ZIM,27.1,6-2 7-5,3.0,R32,70.0,9.0,1.0,49.0,30.0,26.0,14.0,10.0,0.0,0.0,1.0,4.0,80.0,33.0,22.0,25.0,10.0,6.0,9.0,197.0,193.0,107.0,382.0
38,2,Chennai,TATA Open,20010101,International,Outdoor,Hard,1st Round,3,Robredo T.,Paes L.,131,188,7.0,6.0,6.0,0.0,,,,,,,2,0,Completed,,,,,2.0,1.45,,,2001-891,Chennai,Hard,32.0,A,20010101.0,10.0,103990.0,,,Tommy Robredo,R,180.0,ESP,18.6,102233.0,,,Leander Paes,R,178.0,IND,27.5,7-6(4) 6-0,3.0,R32,78.0,3.0,4.0,62.0,36.0,29.0,15.0,9.0,4.0,4.0,4.0,4.0,60.0,34.0,22.0,11.0,9.0,1.0,4.0,131.0,291.0,188.0,202.0
39,2,Chennai,TATA Open,20010101,International,Outdoor,Hard,1st Round,3,Sanchez D.,Hantschk M.,89,72,6.0,3.0,6.0,3.0,,,,,,,2,0,Completed,,,,,,,,,2001-891,Chennai,Hard,32.0,A,20010101.0,9.0,103176.0,,,David Sanchez,R,183.0,ESP,22.7,103082.0,7.0,,Markus Hantschk,R,188.0,GER,23.1,6-3 6-3,3.0,R32,74.0,4.0,4.0,54.0,35.0,26.0,11.0,9.0,4.0,5.0,2.0,1.0,55.0,35.0,20.0,10.0,9.0,5.0,9.0,89.0,490.0,72.0,562.0
40,2,Chennai,TATA Open,20010101,International,Outdoor,Hard,1st Round,3,Saulnier C.,Alvarez E.,130,125,6.0,4.0,6.0,2.0,,,,,,,2,0,Completed,,,,,,,,,2001-891,Chennai,Hard,32.0,A,20010101.0,11.0,102642.0,,Q,Cyril Saulnier,R,190.0,FRA,25.3,102135.0,,,Emilio Benfele Alvarez,R,183.0,ESP,28.1,6-4 6-2,3.0,R32,67.0,4.0,1.0,42.0,25.0,23.0,13.0,9.0,0.0,0.0,3.0,6.0,64.0,34.0,22.0,14.0,9.0,7.0,10.0,130.0,294.0,125.0,310.0
41,2,Chennai,TATA Open,20010101,International,Outdoor,Hard,1st Round,3,Stoliarov A.,Bhupathi M.,122,889,3.0,6.0,6.0,2.0,7.0,6.0,,,,,2,1,Completed,,,,,,,,,2001-891,Chennai,Hard,32.0,A,20010101.0,14.0,102911.0,,,Andrei Stoliarov,R,178.0,RUS,23.9,102405.0,,WC,Mahesh Bhupathi,R,185.0,IND,26.5,3-6 6-2 7-6(2),3.0,R32,120.0,3.0,5.0,97.0,41.0,29.0,31.0,14.0,5.0,8.0,18.0,3.0,120.0,67.0,45.0,23.0,15.0,9.0,13.0,122.0,315.0,889.0,7.0
42,2,Chennai,TATA Open,20010101,International,Outdoor,Hard,1st Round,3,Tabara M.,Gonzalez F.,96,115,6.0,3.0,6.0,3.0,,,,,,,2,0,Completed,,,,,,,,,2001-891,Chennai,Hard,32.0,A,20010101.0,7.0,103420.0,,,Michal Tabara,R,175.0,CZE,21.3,103602.0,,,Fernando Gonzalez,R,183.0,CHI,20.4,6-3 6-3,3.0,R32,63.0,0.0,1.0,54.0,36.0,29.0,8.0,9.0,3.0,4.0,6.0,7.0,59.0,33.0,20.0,12.0,9.0,6.0,10.0,96.0,424.0,115.0,338.0
43,2,Chennai,TATA Open,20010101,International,Outdoor,Hard,1st Round,3,Vinciguerra A.,Kratochvil M.,52,93,7.0,6.0,6.0,3.0,,,,,,,2,0,Completed,1.45,2.5,1.43,2.3,1.35,2.2,,,2001-891,Chennai,Hard,32.0,A,20010101.0,13.0,103714.0,6.0,,Andreas Vinciguerra,L,180.0,SWE,19.8,103356.0,,,Michel Kratochvil,R,185.0,SUI,21.7,7-6(4) 6-3,3.0,R32,88.0,3.0,0.0,75.0,44.0,35.0,20.0,11.0,6.0,6.0,3.0,3.0,68.0,41.0,29.0,15.0,10.0,4.0,5.0,52.0,760.0,93.0,440.0
44,2,Chennai,TATA Open,20010101,International,Outdoor,Hard,1st Round,3,Voinea A.,Syed F.,110,756,6.0,4.0,6.0,2.0,,,,,,,2,0,Completed,,,,,,,,,2001-891,Chennai,Hard,32.0,A,20010101.0,3.0,102437.0,,,Adrian Voinea,R,185.0,ROU,26.4,102467.0,,WC,Fazaluddin Syed,R,,IND,26.2,6-4 6-2,3.0,R32,62.0,5.0,0.0,48.0,29.0,27.0,9.0,9.0,0.0,0.0,7.0,1.0,57.0,27.0,17.0,17.0,9.0,3.0,6.0,110.0,361.0,756.0,14.0
45,2,Chennai,TATA Open,20010101,International,Outdoor,Hard,1st Round,3,Wessels P.,Roux L.,150,223,7.0,5.0,6.0,1.0,,,,,,,2,0,Completed,,,,,1.6,1.8,,,2001-891,Chennai,Hard,32.0,A,20010101.0,15.0,103193.0,,,Peter Wessels,R,196.0,NED,22.6,102201.0,,Q,Lionel Roux,R,185.0,FRA,27.7,7-5 6-1,3.0,R32,92.0,5.0,7.0,65.0,35.0,28.0,14.0,9.0,5.0,6.0,2.0,5.0,74.0,34.0,22.0,15.0,10.0,5.0,10.0,150.0,262.0,223.0,161.0
46,2,Chennai,TATA Open,20010101,International,Outdoor,Hard,1st Round,3,Youzhny M.,Squillari F.,113,14,6.0,7.0,6.0,1.0,6.0,2.0,,,,,2,1,Completed,2.2,1.6,2.0,1.55,1.9,1.5,,,2001-891,Chennai,Hard,32.0,A,20010101.0,16.0,104022.0,,,Mikhail Youzhny,R,183.0,RUS,18.5,102644.0,2.0,,Franco Squillari,L,183.0,ARG,25.3,6-7(4) 6-1 6-2,3.0,R32,111.0,2.0,2.0,92.0,56.0,40.0,18.0,14.0,6.0,8.0,4.0,9.0,86.0,42.0,26.0,21.0,13.0,5.0,11.0,113.0,347.0,14.0,1598.0
47,2,Chennai,TATA Open,20010101,International,Outdoor,Hard,2nd Round,3,Pioline C.,Agenor R.,16,137,4.0,6.0,6.0,3.0,6.0,2.0,,,,,2,1,Completed,1.22,3.75,1.17,3.5,1.2,2.8,1.25,3.5,2001-891,Chennai,Hard,32.0,A,20010101.0,19.0,101611.0,3.0,,Cedric Pioline,R,188.0,FRA,31.5,101086.0,,,Ronald Agenor,R,180.0,USA,36.1,4-6 6-3 6-2,3.0,R16,118.0,17.0,5.0,84.0,48.0,41.0,16.0,14.0,3.0,5.0,2.0,3.0,108.0,71.0,40.0,20.0,13.0,8.0,12.0,16.0,1520.0,137.0,278.0
48,2,Chennai,TATA Open,20010101,International,Outdoor,Hard,2nd Round,3,Pless K.,Dent T.,197,181,7.0,6.0,6.0,4.0,,,,,,,2,0,Completed,2.15,1.62,2.2,1.45,1.8,1.6,1.91,1.8,2001-891,Chennai,Hard,32.0,A,20010101.0,17.0,103709.0,,Q,Kristian Pless,R,188.0,DEN,19.8,103758.0,,WC,Taylor Dent,R,188.0,USA,19.6,7-6(9) 6-4,3.0,R16,85.0,7.0,2.0,70.0,32.0,28.0,28.0,11.0,2.0,2.0,6.0,6.0,78.0,43.0,34.0,20.0,11.0,1.0,2.0,197.0,193.0,181.0,209.0
49,2,Chennai,TATA Open,20010101,International,Outdoor,Hard,2nd Round,3,Robredo T.,Sanchez D.,131,89,4.0,6.0,6.0,1.0,6.0,2.0,,,,,2,1,Completed,,,1.9,1.63,1.8,1.6,2.0,1.73,2001-891,Chennai,Hard,32.0,A,20010101.0,21.0,103990.0,,,Tommy Robredo,R,180.0,ESP,18.6,103176.0,,,David Sanchez,R,183.0,ESP,22.7,4-6 6-1 6-2,3.0,R16,102.0,1.0,2.0,93.0,54.0,36.0,19.0,13.0,4.0,7.0,3.0,6.0,82.0,51.0,32.0,10.0,12.0,6.0,12.0,131.0,291.0,89.0,490.0
50,2,Chennai,TATA Open,20010101,International,Outdoor,Hard,2nd Round,3,Saulnier C.,Black B.,130,35,6.0,3.0,6.0,4.0,,,,,,,2,0,Completed,2.45,1.48,2.4,1.4,2.2,1.35,,,2001-891,Chennai,Hard,32.0,A,20010101.0,22.0,102642.0,,Q,Cyril Saulnier,R,190.0,FRA,25.3,101647.0,4.0,,Byron Black,R,175.0,ZIM,31.2,6-3 6-4,3.0,R16,72.0,10.0,1.0,61.0,37.0,31.0,9.0,10.0,1.0,3.0,2.0,2.0,46.0,26.0,16.0,10.0,9.0,0.0,4.0,130.0,294.0,35.0,960.0
51,2,Chennai,TATA Open,20010101,International,Outdoor,Hard,2nd Round,3,Stoliarov A.,Vinciguerra A.,122,52,6.0,1.0,6.0,3.0,,,,,,,2,0,Completed,2.85,1.36,2.1,1.5,2.1,1.4,2.75,1.4,2001-891,Chennai,Hard,32.0,A,20010101.0,23.0,102911.0,,,Andrei Stoliarov,R,178.0,RUS,23.9,103714.0,6.0,,Andreas Vinciguerra,L,180.0,SWE,19.8,6-1 6-3,3.0,R16,62.0,6.0,4.0,64.0,28.0,21.0,22.0,8.0,6.0,6.0,3.0,2.0,48.0,28.0,17.0,8.0,8.0,4.0,8.0,122.0,315.0,52.0,760.0
52,2,Chennai,TATA Open,20010101,International,Outdoor,Hard,2nd Round,3,Tabara M.,Kempes E.,96,126,6.0,4.0,6.0,0.0,,,,,,,2,0,Completed,1.78,1.92,1.61,1.9,1.6,1.8,,,2001-891,Chennai,Hard,32.0,A,20010101.0,20.0,103420.0,,,Michal Tabara,R,175.0,CZE,21.3,102817.0,,,Edwin Kempes,R,188.0,NED,24.5,6-4 6-0,3.0,R16,62.0,1.0,0.0,55.0,35.0,23.0,12.0,8.0,4.0,5.0,5.0,5.0,50.0,28.0,18.0,6.0,8.0,5.0,10.0,96.0,424.0,126.0,308.0
53,2,Chennai,TATA Open,20010101,International,Outdoor,Hard,2nd Round,3,Voinea A.,Golmard J.,110,42,1.0,2.0,,,,,,,,,0,0,Retired,2.9,1.35,2.6,1.31,2.2,1.35,2.63,1.44,2001-891,Chennai,Hard,32.0,A,20010101.0,18.0,102437.0,,,Adrian Voinea,R,185.0,ROU,26.4,102259.0,5.0,,Jerome Golmard,L,188.0,FRA,27.3,1-2 RET,3.0,R16,17.0,0.0,0.0,7.0,3.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,16.0,10.0,8.0,2.0,2.0,0.0,0.0,110.0,361.0,42.0,856.0
54,2,Chennai,TATA Open,20010101,International,Outdoor,Hard,2nd Round,3,Wessels P.,Youzhny M.,150,113,6.0,0.0,6.0,4.0,,,,,,,2,0,Completed,2.1,1.65,2.0,1.55,1.8,1.6,2.0,1.73,2001-891,Chennai,Hard,32.0,A,20010101.0,24.0,103193.0,,,Peter Wessels,R,196.0,NED,22.6,104022.0,,,Mikhail Youzhny,R,183.0,RUS,18.5,6-0 6-4,3.0,R16,58.0,5.0,1.0,50.0,30.0,23.0,10.0,8.0,2.0,3.0,1.0,4.0,48.0,31.0,17.0,5.0,8.0,3.0,8.0,150.0,262.0,113.0,347.0
55,2,Chennai,TATA Open,20010101,International,Outdoor,Hard,Quarterfinals,3,Pless K.,Voinea A.,197,110,6.0,1.0,7.0,5.0,,,,,,,2,0,Completed,1.85,1.85,2.0,1.6,1.85,1.55,2.0,1.73,2001-891,Chennai,Hard,32.0,A,20010101.0,25.0,103709.0,,Q,Kristian Pless,R,188.0,DEN,19.8,102437.0,,,Adrian Voinea,R,185.0,ROU,26.4,6-1 7-5,3.0,QF,65.0,6.0,5.0,70.0,41.0,30.0,13.0,10.0,5.0,7.0,4.0,1.0,51.0,28.0,14.0,10.0,9.0,1.0,6.0,197.0,193.0,110.0,361.0
56,2,Chennai,TATA Open,20010101,International,Outdoor,Hard,Quarterfinals,3,Robredo T.,Saulnier C.,131,130,6.0,2.0,6.0,1.0,,,,,,,2,0,Completed,2.2,1.6,2.0,1.6,1.85,1.55,2.0,1.73,2001-891,Chennai,Hard,32.0,A,20010101.0,27.0,103990.0,,,Tommy Robredo,R,180.0,ESP,18.6,102642.0,,Q,Cyril Saulnier,R,190.0,FRA,25.3,6-2 6-1,3.0,QF,64.0,2.0,2.0,39.0,25.0,20.0,10.0,7.0,2.0,2.0,0.0,3.0,53.0,25.0,14.0,11.0,8.0,4.0,9.0,131.0,291.0,130.0,294.0
57,2,Chennai,TATA Open,20010101,International,Outdoor,Hard,Quarterfinals,3,Stoliarov A.,Wessels P.,122,150,1.0,6.0,6.0,3.0,6.0,2.0,,,,,2,1,Completed,1.8,1.9,1.7,1.85,1.6,1.8,1.83,1.83,2001-891,Chennai,Hard,32.0,A,20010101.0,28.0,102911.0,,,Andrei Stoliarov,R,178.0,RUS,23.9,103193.0,,,Peter Wessels,R,196.0,NED,22.6,1-6 6-3 6-2,3.0,QF,77.0,3.0,4.0,65.0,30.0,22.0,16.0,12.0,1.0,5.0,13.0,7.0,85.0,50.0,32.0,13.0,12.0,8.0,13.0,122.0,315.0,150.0,262.0
58,2,Chennai,TATA Open,20010101,International,Outdoor,Hard,Quarterfinals,3,Tabara M.,Pioline C.,96,16,6.0,4.0,6.0,1.0,,,,,,,2,0,Completed,3.25,1.28,3.5,1.2,2.8,1.2,3.5,1.25,2001-891,Chennai,Hard,32.0,A,20010101.0,26.0,103420.0,,,Michal Tabara,R,175.0,CZE,21.3,101611.0,3.0,,Cedric Pioline,R,188.0,FRA,31.5,6-4 6-1,3.0,QF,60.0,2.0,2.0,51.0,25.0,20.0,14.0,8.0,2.0,3.0,5.0,4.0,58.0,32.0,19.0,8.0,9.0,6.0,11.0,96.0,424.0,16.0,1520.0
59,2,Chennai,TATA Open,20010101,International,Outdoor,Hard,Semifinals,3,Stoliarov A.,Robredo T.,122,131,4.0,6.0,6.0,3.0,6.0,4.0,,,,,2,1,Completed,1.75,1.95,1.65,1.9,1.55,1.85,1.67,2.1,2001-891,Chennai,Hard,32.0,A,20010101.0,30.0,102911.0,,,Andrei Stoliarov,R,178.0,RUS,23.9,103990.0,,,Tommy Robredo,R,180.0,ESP,18.6,4-6 6-3 6-4,3.0,SF,130.0,3.0,4.0,95.0,36.0,28.0,29.0,15.0,6.0,10.0,8.0,9.0,111.0,63.0,38.0,23.0,14.0,12.0,17.0,122.0,315.0,131.0,291.0
60,2,Chennai,TATA Open,20010101,International,Outdoor,Hard,Semifinals,3,Tabara M.,Pless K.,96,197,4.0,0.0,,,,,,,,,0,0,Retired,1.75,1.95,1.51,2.1,1.65,1.75,1.83,1.83,2001-891,Chennai,Hard,32.0,A,20010101.0,29.0,103420.0,,,Michal Tabara,R,175.0,CZE,21.3,103709.0,,Q,Kristian Pless,R,188.0,DEN,19.8,4-0 RET,3.0,SF,14.0,2.0,0.0,10.0,7.0,6.0,2.0,2.0,0.0,0.0,1.0,1.0,15.0,10.0,4.0,2.0,3.0,1.0,3.0,96.0,424.0,197.0,193.0
61,2,Chennai,TATA Open,20010101,International,Outdoor,Hard,The Final,3,Tabara M.,Stoliarov A.,96,122,6.0,2.0,7.0,6.0,,,,,,,2,0,Completed,1.85,1.9,1.85,1.66,1.75,1.65,2.0,1.73,2001-891,Chennai,Hard,32.0,A,20010101.0,31.0,103420.0,,,Michal Tabara,R,175.0,CZE,21.3,102911.0,,,Andrei Stoliarov,R,178.0,RUS,23.9,6-2 7-6(4),3.0,F,84.0,10.0,3.0,71.0,37.0,27.0,20.0,10.0,4.0,5.0,1.0,1.0,62.0,34.0,24.0,13.0,10.0,0.0,3.0,96.0,424.0,122.0,315.0
62,3,Doha,Qatar Open,20010101,International,Outdoor,Hard,1st Round,3,Arazi H.,Portas A.,30,51,7.0,6.0,6.0,4.0,,,,,,,2,0,Completed,1.33,3.1,1.35,2.5,1.3,2.4,,,2001-451,Doha,Hard,32.0,A,20010101.0,8.0,102271.0,6.0,,Hicham Arazi,L,175.0,MAR,27.2,102287.0,,,Albert Portas,R,188.0,ESP,27.1,7-6(5) 6-4,3.0,R32,84.0,5.0,1.0,68.0,45.0,39.0,14.0,11.0,1.0,1.0,9.0,3.0,67.0,38.0,32.0,16.0,11.0,2.0,3.0,30.0,1060.0,51.0,760.0
63,3,Doha,Qatar Open,20010101,International,Outdoor,Hard,1st Round,3,Boutter J.,Ivanisevic G.,70,129,6.0,4.0,6.0,4.0,,,,,,,2,0,Completed,,,,,,,,,2001-451,Doha,Hard,32.0,A,20010101.0,6.0,102369.0,,,Julien Boutter,R,190.0,FRA,26.7,101964.0,,WC,Goran Ivanisevic,L,193.0,CRO,29.3,6-4 6-4,3.0,R32,66.0,7.0,4.0,52.0,26.0,24.0,17.0,10.0,0.0,0.0,3.0,3.0,66.0,38.0,24.0,16.0,10.0,4.0,6.0,70.0,575.0,129.0,298.0
64,3,Doha,Qatar Open,20010101,International,Outdoor,Hard,1st Round,3,Calatrava A.,Koubek S.,56,54,7.0,5.0,4.0,6.0,6.0,4.0,,,,,2,1,Completed,2.05,1.67,1.8,1.7,1.7,1.7,,,2001-451,Doha,Hard,32.0,A,20010101.0,15.0,102231.0,,,Alex Calatrava,R,190.0,ESP,27.5,102905.0,,,Stefan Koubek,L,175.0,AUT,23.9,7-5 4-6 6-4,3.0,R32,129.0,4.0,1.0,43.0,26.0,24.0,4.0,6.0,3.0,3.0,0.0,1.0,37.0,20.0,12.0,12.0,6.0,2.0,3.0,56.0,731.0,54.0,755.0
65,3,Doha,Qatar Open,20010101,International,Outdoor,Hard,1st Round,3,di Pasquale A.,Zabaleta M.,60,61,6.0,1.0,6.0,4.0,,,,,,,2,0,Completed,1.85,1.85,1.67,1.85,1.8,1.6,,,2001-451,Doha,Hard,32.0,A,20010101.0,7.0,103324.0,,,Arnaud Di Pasquale,R,185.0,FRA,21.8,103151.0,,,Mariano Zabaleta,R,183.0,ARG,22.8,6-1 6-4,3.0,R32,69.0,5.0,0.0,52.0,27.0,20.0,15.0,9.0,2.0,3.0,5.0,3.0,54.0,23.0,18.0,10.0,8.0,3.0,7.0,60.0,660.0,61.0,645.0
66,3,Doha,Qatar Open,20010101,International,Outdoor,Hard,1st Round,3,Escude N.,El Aynaoui Y.,48,25,6.0,1.0,7.0,6.0,,,,,,,2,0,Completed,,,,,,,,,2001-451,Doha,Hard,32.0,A,20010101.0,5.0,102765.0,,,Nicolas Escude,R,185.0,FRA,24.7,101962.0,4.0,,Younes El Aynaoui,R,193.0,MAR,29.3,6-1 7-6(4),3.0,R32,79.0,7.0,3.0,60.0,31.0,28.0,19.0,10.0,3.0,3.0,3.0,2.0,63.0,41.0,24.0,13.0,9.0,1.0,3.0,48.0,805.0,25.0,1125.0
67,3,Doha,Qatar Open,20010101,International,Outdoor,Hard,1st Round,3,Jonsson F.,Sanguinetti D.,203,65,7.0,5.0,6.0,3.0,,,,,,,2,0,Completed,2.2,1.6,2.0,1.57,1.9,1.5,,,2001-451,Doha,Hard,32.0,A,20010101.0,2.0,102966.0,,Q,Fredrik Jonsson,R,193.0,SWE,23.7,102106.0,,,Davide Sanguinetti,R,188.0,ITA,28.3,7-5 6-3,3.0,R32,87.0,2.0,2.0,75.0,53.0,40.0,11.0,11.0,6.0,7.0,10.0,2.0,81.0,53.0,37.0,9.0,10.0,11.0,14.0,203.0,188.0,65.0,609.0
68,3,Doha,Qatar Open,20010101,International,Outdoor,Hard,1st Round,3,Kafelnikov Y.,Clavet F.,5,49,6.0,2.0,6.0,2.0,,,,,,,2,0,Completed,1.33,3.1,1.27,2.8,1.3,2.4,,,2001-451,Doha,Hard,32.0,A,20010101.0,1.0,102338.0,1.0,,Yevgeny Kafelnikov,R,190.0,RUS,26.8,101532.0,,,Francisco Clavet,L,183.0,ESP,32.1,6-2 6-2,3.0,R32,52.0,3.0,2.0,43.0,17.0,12.0,19.0,8.0,0.0,1.0,3.0,0.0,46.0,35.0,17.0,4.0,8.0,1.0,6.0,5.0,2935.0,49.0,795.0
69,3,Doha,Qatar Open,20010101,International,Outdoor,Hard,1st Round,3,Kiefer N.,Bjorkman J.,20,44,4.0,6.0,6.0,1.0,7.0,5.0,,,,,2,1,Completed,1.45,2.5,1.47,2.2,1.45,2.0,,,2001-451,Doha,Hard,32.0,A,20010101.0,16.0,103017.0,2.0,,Nicolas Kiefer,R,183.0,GER,23.4,102035.0,,,Jonas Bjorkman,R,183.0,SWE,28.7,4-6 6-1 7-5,3.0,R32,139.0,3.0,5.0,79.0,38.0,31.0,22.0,14.0,1.0,4.0,0.0,1.0,105.0,53.0,36.0,19.0,15.0,8.0,14.0,20.0,1265.0,44.0,845.0
70,3,Doha,Qatar Open,20010101,International,Outdoor,Hard,1st Round,3,Mirnyi M.,Prinosil D.,40,38,7.0,6.0,6.0,4.0,,,,,,,2,0,Completed,1.7,2.05,1.65,1.8,1.6,1.8,,,2001-451,Doha,Hard,32.0,A,20010101.0,14.0,103018.0,,,Max Mirnyi,R,196.0,BLR,23.4,102184.0,,,David Prinosil,R,185.0,GER,27.8,7-6(4) 6-4,3.0,R32,90.0,10.0,3.0,67.0,45.0,33.0,12.0,11.0,1.0,3.0,6.0,3.0,80.0,35.0,27.0,18.0,11.0,3.0,6.0,40.0,880.0,38.0,945.0
71,3,Doha,Qatar Open,20010101,International,Outdoor,Hard,1st Round,3,Pozzi G.,Santoro F.,43,31,1.0,6.0,6.0,3.0,7.0,6.0,,,,,2,1,Completed,,,,,,,,,2001-451,Doha,Hard,32.0,A,20010101.0,9.0,101150.0,,,Gianluca Pozzi,L,180.0,ITA,35.5,102148.0,7.0,,Fabrice Santoro,R,178.0,FRA,28.0,1-6 6-3 7-6(3),3.0,R32,123.0,8.0,2.0,96.0,39.0,28.0,29.0,14.0,6.0,11.0,3.0,0.0,82.0,53.0,30.0,20.0,14.0,1.0,5.0,43.0,854.0,31.0,1040.0
72,3,Doha,Qatar Open,20010101,International,Outdoor,Hard,1st Round,3,Rios M.,Zimonjic N.,37,316,6.0,4.0,3.0,6.0,6.0,1.0,,,,,2,1,Completed,,,1.33,2.6,1.3,2.4,,,2001-451,Doha,Hard,32.0,A,20010101.0,10.0,102701.0,,,Marcelo Rios,L,175.0,CHI,25.0,102800.0,,Q,Nenad Zimonjic,R,190.0,SRB,24.5,6-4 3-6 6-1,3.0,R32,85.0,5.0,2.0,77.0,51.0,42.0,11.0,13.0,1.0,2.0,4.0,1.0,72.0,40.0,29.0,19.0,13.0,5.0,8.0,37.0,950.0,316.0,96.0
73,3,Doha,Qatar Open,20010101,International,Outdoor,Hard,1st Round,3,Rosset M.,Al-Alawi S.K.,28,957,6.0,3.0,6.0,2.0,,,,,,,2,0,Completed,,,,,,,,,2001-451,Doha,Hard,32.0,A,20010101.0,4.0,101820.0,5.0,,Marc Rosset,R,201.0,SUI,30.1,102956.0,,WC,Sultan Khalfan,R,,QAT,23.7,6-3 6-2,3.0,R32,60.0,3.0,3.0,46.0,27.0,22.0,11.0,8.0,2.0,2.0,0.0,2.0,49.0,27.0,17.0,10.0,9.0,2.0,6.0,28.0,1080.0,957.0,5.0
74,3,Doha,Qatar Open,20010101,International,Outdoor,Hard,1st Round,3,Schalken S.,Alami K.,22,57,6.0,3.0,6.0,1.0,,,,,,,2,0,Completed,1.48,2.5,1.48,2.2,1.55,1.85,,,2001-451,Doha,Hard,32.0,A,20010101.0,12.0,102854.0,3.0,,Sjeng Schalken,R,193.0,NED,24.3,102223.0,,,Karim Alami,R,185.0,MAR,27.6,6-3 6-1,3.0,R32,59.0,2.0,2.0,41.0,24.0,19.0,11.0,8.0,0.0,1.0,2.0,3.0,51.0,31.0,17.0,6.0,8.0,4.0,9.0,22.0,1163.0,57.0,725.0
75,3,Doha,Qatar Open,20010101,International,Outdoor,Hard,1st Round,3,Ulihrach B.,Coutelot N.,76,152,6.0,2.0,4.0,6.0,7.0,5.0,,,,,2,1,Completed,,,1.5,2.15,1.5,1.9,,,2001-451,Doha,Hard,32.0,A,20010101.0,3.0,102539.0,,Q,Bohdan Ulihrach,R,188.0,CZE,25.8,102934.0,,Q,Nicolas Coutelot,R,185.0,FRA,23.8,6-2 4-6 7-5,3.0,R32,113.0,1.0,1.0,83.0,61.0,43.0,12.0,15.0,4.0,7.0,0.0,4.0,107.0,71.0,43.0,17.0,15.0,11.0,16.0,76.0,536.0,152.0,262.0
76,3,Doha,Qatar Open,20010101,International,Outdoor,Hard,1st Round,3,Vicente F.,Schuettler R.,47,45,6.0,4.0,7.0,6.0,,,,,,,2,0,Completed,,,,,,,,,2001-451,Doha,Hard,32.0,A,20010101.0,11.0,102950.0,,,Fernando Vicente,R,180.0,ESP,23.8,102783.0,,,Rainer Schuettler,R,180.0,GER,24.6,6-4 7-6(5),3.0,R32,108.0,2.0,5.0,96.0,58.0,39.0,17.0,11.0,11.0,14.0,2.0,4.0,70.0,38.0,27.0,13.0,11.0,1.0,5.0,47.0,825.0,45.0,835.0
