,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
545,14,Acapulco,Abierto Mexicano,20210321,ATP500,Outdoor,Hard,The Final,3,Zverev A.,Tsitsipas S.,7,5.0,5635,6765.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.75,1.44,2.52,1.59,2.78,1.61,2.57,1.51,2021-0807,Acapulco,Hard,32.0,A,20210315.0,300.0,100644.0,2.0,,Alexander Zverev,R,198.0,GER,23.9,126774.0,1.0,,Stefanos Tsitsipas,R,193.0,GRE,22.5,6-4 7-6(3),3.0,F,137.0,4.0,8.0,81.0,49.0,38.0,12.0,11.0,6.0,8.0,3.0,4.0,82.0,53.0,33.0,13.0,11.0,9.0,12.0,7.0,5635.0,5.0,6765.0
546,15,Dubai,Dubai Tennis Championships,20210314,ATP500,Outdoor,Hard,1st Round,3,Nishikori K.,Opelka R.,41,38.0,1423,1457.0,3.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,2.1,1.72,2.23,1.72,2.38,1.78,2.18,1.68,2021-0495,Dubai,Hard,64.0,A,20210315.0,263.0,105453.0,,,Kei Nishikori,R,178.0,JPN,31.2,124187.0,,,Reilly Opelka,R,211.0,USA,23.5,3-6 6-3 6-4,3.0,R64,96.0,4.0,0.0,74.0,46.0,36.0,18.0,14.0,0.0,1.0,13.0,4.0,75.0,42.0,30.0,24.0,14.0,1.0,3.0,41.0,1423.0,38.0,1457.0
547,15,Dubai,Dubai Tennis Championships,20210314,ATP500,Outdoor,Hard,1st Round,3,Chardy J.,Ramos-Vinolas A.,53,47.0,1120,1360.0,6.0,3.0,3.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.36,3.2,1.36,3.4,1.37,3.75,1.32,3.34,2021-0495,Dubai,Hard,64.0,A,20210315.0,256.0,104871.0,,,Jeremy Chardy,R,188.0,FRA,34.0,105077.0,,,Albert Ramos,L,188.0,ESP,33.1,6-3 3-6 6-4,3.0,R64,121.0,12.0,7.0,89.0,45.0,32.0,24.0,14.0,6.0,9.0,3.0,1.0,87.0,57.0,40.0,11.0,14.0,2.0,6.0,53.0,1120.0,47.0,1360.0
548,15,Dubai,Dubai Tennis Championships,20210314,ATP500,Outdoor,Hard,1st Round,3,Karatsev A.,Gerasimov E.,42,77.0,1395,936.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.43,3.03,1.46,3.2,1.4,2.9,2021-0495,Dubai,Hard,64.0,A,20210315.0,251.0,106234.0,,WC,Aslan Karatsev,R,185.0,RUS,27.5,106078.0,,,Egor Gerasimov,R,196.0,BLR,28.3,6-4 6-4,3.0,R64,113.0,4.0,6.0,72.0,38.0,29.0,15.0,10.0,5.0,7.0,3.0,4.0,82.0,47.0,32.0,13.0,10.0,6.0,10.0,42.0,1395.0,77.0,936.0
549,15,Dubai,Dubai Tennis Championships,20210314,ATP500,Outdoor,Hard,1st Round,3,Bublik A.,Nishioka Y.,43,64.0,1385,1046.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.51,2.72,1.58,3.26,1.47,2.67,2021-0495,Dubai,Hard,64.0,A,20210315.0,248.0,122330.0,,,Alexander Bublik,R,196.0,KAZ,23.7,106415.0,,,Yoshihito Nishioka,L,170.0,JPN,25.4,6-4 7-6(4),3.0,R64,82.0,17.0,2.0,65.0,42.0,39.0,9.0,11.0,1.0,2.0,0.0,2.0,69.0,36.0,26.0,18.0,11.0,1.0,3.0,43.0,1385.0,64.0,1046.0
550,15,Dubai,Dubai Tennis Championships,20210314,ATP500,Outdoor,Hard,1st Round,3,Jaziri M.,Tsonga J.W.,258,66.0,229,1025.0,3.0,3.0,,,,,,,,,0.0,0.0,Retired,3.75,1.28,3.8,1.3,4.0,1.31,3.61,1.28,2021-0495,Dubai,Hard,64.0,A,20210315.0,243.0,104291.0,,WC,Malek Jaziri,R,185.0,TUN,37.1,104542.0,,,Jo-Wilfried Tsonga,R,188.0,FRA,35.9,3-3 RET,3.0,R64,30.0,1.0,1.0,14.0,8.0,5.0,4.0,3.0,0.0,1.0,0.0,2.0,21.0,8.0,5.0,6.0,3.0,0.0,1.0,258.0,229.0,66.0,1025.0
551,15,Dubai,Dubai Tennis Championships,20210314,ATP500,Outdoor,Hard,1st Round,3,Popyrin A.,Novak D.,86,99.0,863,785.0,7.0,6.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.39,3.23,1.5,3.23,1.43,2.8,2021-0495,Dubai,Hard,64.0,A,20210315.0,255.0,200615.0,,WC,Alexei Popyrin,R,196.0,AUS,21.6,110602.0,,WC,Dennis Novak,R,183.0,AUT,27.5,7-6(3) 7-5,3.0,R64,93.0,10.0,5.0,65.0,38.0,30.0,17.0,12.0,2.0,4.0,2.0,4.0,80.0,56.0,38.0,11.0,12.0,5.0,8.0,86.0,863.0,99.0,785.0
552,15,Dubai,Dubai Tennis Championships,20210315,ATP500,Outdoor,Hard,1st Round,3,Struff J.L.,Kukushkin M.,39,104.0,1450,769.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.5,2.62,1.53,2.67,1.59,2.7,1.5,2.57,2021-0495,Dubai,Hard,64.0,A,20210315.0,260.0,105526.0,,,Jan Lennard Struff,R,193.0,GER,30.8,105062.0,,Q,Mikhail Kukushkin,R,183.0,KAZ,33.2,6-3 6-2,3.0,R64,72.0,16.0,1.0,51.0,27.0,24.0,12.0,9.0,0.0,1.0,1.0,2.0,59.0,34.0,21.0,10.0,8.0,5.0,9.0,39.0,1450.0,104.0,769.0
553,15,Dubai,Dubai Tennis Championships,20210315,ATP500,Outdoor,Hard,1st Round,3,Davidovich Fokina A.,Albot R.,52,76.0,1144,936.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.47,2.88,1.51,2.91,1.45,2.74,2021-0495,Dubai,Hard,64.0,A,20210315.0,267.0,200221.0,,,Alejandro Davidovich Fokina,R,183.0,ESP,21.7,105430.0,,LL,Radu Albot,R,175.0,MDA,31.3,6-4 6-4,3.0,R64,79.0,3.0,3.0,59.0,38.0,29.0,9.0,10.0,7.0,9.0,1.0,5.0,57.0,36.0,23.0,9.0,10.0,1.0,5.0,52.0,1144.0,76.0,936.0
554,15,Dubai,Dubai Tennis Championships,20210315,ATP500,Outdoor,Hard,1st Round,3,Zapata Miralles B.,Millman J.,150,40.0,489,1426.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.1,1.72,2.14,1.78,2.3,1.85,2.08,1.75,2021-0495,Dubai,Hard,64.0,A,20210315.0,252.0,126523.0,,Q,Bernabe Zapata Miralles,R,185.0,ESP,24.1,105357.0,,,John Millman,R,183.0,AUS,31.7,6-4 6-4,3.0,R64,80.0,1.0,0.0,59.0,38.0,31.0,10.0,10.0,1.0,2.0,3.0,1.0,55.0,36.0,26.0,8.0,10.0,4.0,7.0,150.0,489.0,40.0,1426.0
555,15,Dubai,Dubai Tennis Championships,20210315,ATP500,Outdoor,Hard,1st Round,3,Bedene A.,Bhambri Y.,59,,1085,,3.0,6.0,6.0,1.0,6.0,4.0,,,,,2.0,1.0,Completed,1.4,3.0,1.4,3.2,1.43,3.25,1.38,3.0,2021-0495,Dubai,Hard,64.0,A,20210315.0,264.0,105379.0,,,Aljaz Bedene,R,181.0,SLO,31.6,106026.0,,Q,Yuki Bhambri,R,183.0,IND,28.6,3-6 6-1 6-4,3.0,R64,115.0,8.0,6.0,80.0,37.0,28.0,27.0,13.0,3.0,4.0,6.0,5.0,82.0,48.0,33.0,18.0,13.0,3.0,6.0,59.0,1085.0,,
556,15,Dubai,Dubai Tennis Championships,20210315,ATP500,Outdoor,Hard,1st Round,3,Harris L.,O Connell C.,81,122.0,885,617.0,6.0,7.0,6.0,4.0,6.0,1.0,,,,,2.0,1.0,Completed,1.36,3.2,1.37,3.33,1.38,3.4,1.35,3.15,2021-0495,Dubai,Hard,64.0,A,20210315.0,268.0,144750.0,,Q,Lloyd Harris,R,193.0,RSA,24.0,106331.0,,Q,Christopher Oconnell,R,183.0,AUS,26.7,6-7(5) 6-4 6-1,3.0,R64,123.0,7.0,0.0,82.0,58.0,47.0,16.0,15.0,1.0,2.0,5.0,1.0,93.0,50.0,37.0,22.0,14.0,2.0,6.0,81.0,885.0,122.0,617.0
557,15,Dubai,Dubai Tennis Championships,20210315,ATP500,Outdoor,Hard,1st Round,3,Gasquet R.,Cecchinato M.,49,89.0,1185,856.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.39,3.21,1.43,3.35,1.38,3.02,2021-0495,Dubai,Hard,64.0,A,20210315.0,259.0,104755.0,,,Richard Gasquet,R,185.0,FRA,34.7,106065.0,,,Marco Cecchinato,R,185.0,ITA,28.4,6-4 6-2,3.0,R64,70.0,9.0,3.0,48.0,29.0,27.0,12.0,9.0,1.0,1.0,5.0,1.0,64.0,43.0,29.0,6.0,9.0,5.0,8.0,49.0,1185.0,89.0,856.0
558,15,Dubai,Dubai Tennis Championships,20210315,ATP500,Outdoor,Hard,1st Round,3,Ruusuvuori E.,Thompson J.,87,55.0,861,1104.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.36,3.39,1.4,3.39,1.37,3.06,2021-0495,Dubai,Hard,64.0,A,20210315.0,239.0,200325.0,,Q,Emil Ruusuvuori,R,188.0,FIN,21.9,111442.0,,,Jordan Thompson,R,183.0,AUS,26.9,6-3 7-6(5),3.0,R64,105.0,8.0,3.0,69.0,51.0,38.0,9.0,11.0,3.0,5.0,3.0,1.0,78.0,46.0,30.0,15.0,10.0,4.0,7.0,87.0,861.0,55.0,1104.0
559,15,Dubai,Dubai Tennis Championships,20210315,ATP500,Outdoor,Hard,1st Round,3,Fucsovics M.,Pospisil V.,44,65.0,1382,1033.0,2.0,6.0,7.0,5.0,6.0,4.0,,,,,2.0,1.0,Completed,1.61,2.3,1.57,2.55,1.65,2.6,1.57,2.39,2021-0495,Dubai,Hard,64.0,A,20210315.0,244.0,105916.0,,,Marton Fucsovics,R,188.0,HUN,29.0,105577.0,,,Vasek Pospisil,R,193.0,CAN,30.7,2-6 7-5 6-4,3.0,R64,131.0,5.0,6.0,81.0,54.0,42.0,13.0,15.0,5.0,8.0,9.0,0.0,100.0,62.0,43.0,24.0,15.0,10.0,13.0,44.0,1382.0,65.0,1033.0
560,15,Dubai,Dubai Tennis Championships,20210315,ATP500,Outdoor,Hard,2nd Round,3,Chardy J.,De Minaur A.,53,23.0,1120,2190.0,2.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,3.2,1.36,3.29,1.39,3.33,1.43,3.01,1.38,2021-0495,Dubai,Hard,64.0,A,20210315.0,279.0,104871.0,,,Jeremy Chardy,R,188.0,FRA,34.0,200282.0,9.0,,Alex De Minaur,R,183.0,AUS,22.0,2-6 6-3 6-4,3.0,R32,104.0,5.0,3.0,84.0,57.0,40.0,17.0,14.0,4.0,6.0,7.0,2.0,74.0,51.0,34.0,16.0,13.0,0.0,2.0,53.0,1120.0,23.0,2190.0
561,15,Dubai,Dubai Tennis Championships,20210316,ATP500,Outdoor,Hard,2nd Round,3,Sonego L.,Zapata Miralles B.,37,150.0,1643,489.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.51,2.77,1.58,2.8,1.5,2.58,2021-0495,Dubai,Hard,64.0,A,20210315.0,277.0,132283.0,17.0,,Lorenzo Sonego,R,191.0,ITA,25.8,126523.0,,Q,Bernabe Zapata Miralles,R,185.0,ESP,24.1,6-2 6-2,3.0,R32,76.0,13.0,1.0,56.0,32.0,28.0,11.0,8.0,3.0,3.0,1.0,1.0,66.0,42.0,23.0,10.0,8.0,8.0,12.0,37.0,1643.0,150.0,489.0
562,15,Dubai,Dubai Tennis Championships,20210316,ATP500,Outdoor,Hard,2nd Round,3,Hurkacz H.,Gasquet R.,35,49.0,1645,1185.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.56,2.62,1.62,2.62,1.53,2.48,2021-0495,Dubai,Hard,64.0,A,20210315.0,280.0,128034.0,13.0,,Hubert Hurkacz,R,196.0,POL,24.0,104755.0,,,Richard Gasquet,R,185.0,FRA,34.7,6-3 6-4,3.0,R32,67.0,11.0,0.0,49.0,34.0,28.0,12.0,10.0,0.0,0.0,4.0,1.0,57.0,33.0,23.0,12.0,9.0,2.0,4.0,35.0,1645.0,49.0,1185.0
563,15,Dubai,Dubai Tennis Championships,20210316,ATP500,Outdoor,Hard,2nd Round,3,Karatsev A.,Evans D.,42,28.0,1395,1813.0,6.0,4.0,4.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.9,1.9,1.93,1.97,2.0,2.06,1.87,1.93,2021-0495,Dubai,Hard,64.0,A,20210315.0,276.0,106234.0,,WC,Aslan Karatsev,R,185.0,RUS,27.5,105554.0,12.0,,Daniel Evans,R,175.0,GBR,30.8,6-4 4-6 6-4,3.0,R32,142.0,12.0,6.0,87.0,45.0,32.0,22.0,15.0,6.0,10.0,3.0,1.0,90.0,56.0,40.0,15.0,15.0,4.0,9.0,42.0,1395.0,28.0,1813.0
564,15,Dubai,Dubai Tennis Championships,20210316,ATP500,Outdoor,Hard,2nd Round,3,Shapovalov D.,Struff J.L.,12,39.0,2865,1450.0,6.0,1.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.5,2.79,1.57,2.79,1.51,2.55,2021-0495,Dubai,Hard,64.0,A,20210315.0,281.0,133430.0,3.0,,Denis Shapovalov,L,185.0,CAN,21.9,105526.0,,,Jan Lennard Struff,R,193.0,GER,30.8,6-1 6-3,3.0,R32,61.0,8.0,3.0,45.0,26.0,22.0,12.0,8.0,2.0,2.0,5.0,3.0,45.0,29.0,20.0,4.0,8.0,2.0,6.0,12.0,2865.0,39.0,1450.0
565,15,Dubai,Dubai Tennis Championships,20210316,ATP500,Outdoor,Hard,2nd Round,3,Khachanov K.,Popyrin A.,22,86.0,2200,863.0,6.0,4.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.57,2.37,1.64,2.42,1.64,2.55,1.57,2.39,2021-0495,Dubai,Hard,64.0,A,20210315.0,278.0,111575.0,8.0,,Karen Khachanov,R,198.0,RUS,24.8,200615.0,,WC,Alexei Popyrin,R,196.0,AUS,21.6,6-4 3-6 7-6(4),3.0,R32,136.0,5.0,1.0,101.0,60.0,44.0,27.0,15.0,2.0,3.0,18.0,2.0,99.0,58.0,51.0,17.0,16.0,4.0,5.0,22.0,2200.0,86.0,863.0
566,15,Dubai,Dubai Tennis Championships,20210316,ATP500,Outdoor,Hard,2nd Round,3,Sinner J.,Bublik A.,32,43.0,1719,1385.0,2.0,6.0,7.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.44,2.75,1.42,3.14,1.49,3.14,1.44,2.78,2021-0495,Dubai,Hard,64.0,A,20210315.0,275.0,206173.0,16.0,,Jannik Sinner,R,188.0,ITA,19.5,122330.0,,,Alexander Bublik,R,196.0,KAZ,23.7,2-6 7-6(2) 6-4,3.0,R32,121.0,2.0,2.0,84.0,51.0,36.0,26.0,15.0,2.0,5.0,14.0,4.0,91.0,48.0,42.0,21.0,15.0,2.0,4.0,32.0,1719.0,43.0,1385.0
567,15,Dubai,Dubai Tennis Championships,20210316,ATP500,Outdoor,Hard,2nd Round,3,Lajovic D.,Jaziri M.,26,258.0,1895,229.0,7.0,5.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.22,4.33,1.22,4.93,1.22,5.2,1.19,4.62,2021-0495,Dubai,Hard,64.0,A,20210315.0,272.0,105583.0,11.0,,Dusan Lajovic,R,180.0,SRB,30.7,104291.0,,WC,Malek Jaziri,R,185.0,TUN,37.1,7-5 6-2,3.0,R32,67.0,2.0,0.0,50.0,31.0,25.0,15.0,10.0,0.0,0.0,4.0,1.0,50.0,29.0,20.0,12.0,10.0,2.0,5.0,26.0,1895.0,258.0,229.0
568,15,Dubai,Dubai Tennis Championships,20210316,ATP500,Outdoor,Hard,2nd Round,3,Rublev A.,Ruusuvuori E.,8,87.0,5011,861.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.2,5.16,1.2,5.8,1.16,5.11,2021-0495,Dubai,Hard,64.0,A,20210315.0,270.0,126094.0,2.0,,Andrey Rublev,R,188.0,RUS,23.4,200325.0,,Q,Emil Ruusuvuori,R,188.0,FIN,21.9,6-4 6-4,3.0,R32,76.0,6.0,0.0,49.0,32.0,27.0,13.0,10.0,0.0,0.0,6.0,6.0,69.0,48.0,32.0,11.0,10.0,5.0,7.0,8.0,5011.0,87.0,861.0
569,15,Dubai,Dubai Tennis Championships,20210316,ATP500,Outdoor,Hard,2nd Round,3,Bedene A.,Giustino L.,59,163.0,1085,443.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.16,5.0,1.23,4.73,1.24,5.2,1.19,4.7,2021-0495,Dubai,Hard,64.0,A,20210315.0,283.0,105379.0,,,Aljaz Bedene,R,181.0,SLO,31.6,105841.0,,LL,Lorenzo Giustino,R,183.0,ITA,29.5,6-4 6-3,3.0,R32,76.0,10.0,1.0,45.0,25.0,23.0,14.0,9.0,0.0,0.0,9.0,8.0,68.0,37.0,26.0,13.0,10.0,4.0,7.0,59.0,1085.0,163.0,443.0
570,15,Dubai,Dubai Tennis Championships,20210316,ATP500,Outdoor,Hard,2nd Round,3,Bautista Agut R.,Ebden M.,11,221.0,2910,297.0,4.0,1.0,,,,,,,,,0.0,0.0,Retired,1.14,5.5,1.14,6.83,1.14,7.1,1.12,6.19,2021-0495,Dubai,Hard,64.0,A,20210315.0,274.0,105138.0,4.0,,Roberto Bautista Agut,R,183.0,ESP,32.9,105051.0,,SE,Matthew Ebden,R,188.0,AUS,33.3,4-1 RET,3.0,R32,26.0,1.0,0.0,12.0,6.0,6.0,5.0,2.0,0.0,0.0,3.0,4.0,28.0,13.0,9.0,4.0,3.0,2.0,4.0,11.0,2910.0,221.0,297.0
571,15,Dubai,Dubai Tennis Championships,20210316,ATP500,Outdoor,Hard,2nd Round,3,Fucsovics M.,Carreno Busta P.,44,15.0,1382,2630.0,6.0,7.0,6.0,3.0,6.0,2.0,,,,,2.0,1.0,Completed,1.8,2.0,1.8,2.13,1.86,2.2,1.76,2.05,2021-0495,Dubai,Hard,64.0,A,20210315.0,273.0,105916.0,,,Marton Fucsovics,R,188.0,HUN,29.0,105807.0,6.0,,Pablo Carreno Busta,R,188.0,ESP,29.6,6-7(5) 6-3 6-2,3.0,R32,143.0,6.0,3.0,93.0,54.0,38.0,29.0,15.0,4.0,5.0,2.0,3.0,95.0,60.0,41.0,17.0,14.0,2.0,6.0,44.0,1382.0,15.0,2630.0
572,15,Dubai,Dubai Tennis Championships,20210316,ATP500,Outdoor,Hard,2nd Round,3,Fritz T.,Basilashvili N.,30,36.0,1775,1645.0,4.0,6.0,6.0,3.0,7.0,6.0,,,,,2.0,1.0,Completed,1.61,2.3,1.7,2.29,1.7,2.4,1.63,2.25,2021-0495,Dubai,Hard,64.0,A,20210315.0,271.0,126203.0,15.0,,Taylor Fritz,R,193.0,USA,23.3,105932.0,,,Nikoloz Basilashvili,R,185.0,GEO,29.0,4-6 6-3 7-6(4),3.0,R32,124.0,26.0,1.0,109.0,59.0,49.0,26.0,16.0,7.0,8.0,8.0,4.0,90.0,47.0,39.0,25.0,15.0,0.0,1.0,30.0,1775.0,36.0,1645.0
573,15,Dubai,Dubai Tennis Championships,20210316,ATP500,Outdoor,Hard,2nd Round,3,Nishikori K.,Goffin D.,41,13.0,1423,2795.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.2,1.66,2.24,1.73,2.33,1.78,2.15,1.7,2021-0495,Dubai,Hard,64.0,A,20210315.0,282.0,105453.0,,,Kei Nishikori,R,178.0,JPN,31.2,105676.0,5.0,,David Goffin,R,180.0,BEL,30.2,6-3 7-6(3),3.0,R32,113.0,4.0,2.0,85.0,51.0,33.0,18.0,11.0,5.0,8.0,5.0,7.0,73.0,46.0,31.0,9.0,10.0,4.0,8.0,41.0,1423.0,13.0,2795.0
574,15,Dubai,Dubai Tennis Championships,20210316,ATP500,Outdoor,Hard,2nd Round,3,Krajinovic F.,Davidovich Fokina A.,33,52.0,1665,1144.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.0,1.8,2.02,1.88,2.07,2.05,1.96,1.84,2021-0495,Dubai,Hard,64.0,A,20210315.0,284.0,105936.0,14.0,,Filip Krajinovic,R,185.0,SRB,29.0,200221.0,,,Alejandro Davidovich Fokina,R,183.0,ESP,21.7,7-5 6-4,3.0,R32,80.0,16.0,1.0,63.0,45.0,36.0,10.0,11.0,4.0,4.0,2.0,1.0,59.0,45.0,33.0,7.0,11.0,1.0,3.0,33.0,1665.0,52.0,1144.0
575,15,Dubai,Dubai Tennis Championships,20210316,ATP500,Outdoor,Hard,2nd Round,3,Harris L.,Thiem D.,81,4.0,885,8625.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,4.0,1.25,3.83,1.31,4.0,1.31,3.76,1.27,2021-0495,Dubai,Hard,64.0,A,20210315.0,285.0,144750.0,,Q,Lloyd Harris,R,193.0,RSA,24.0,106233.0,1.0,,Dominic Thiem,R,185.0,AUT,27.5,6-3 6-4,3.0,R32,72.0,9.0,4.0,51.0,30.0,29.0,11.0,10.0,0.0,0.0,6.0,4.0,51.0,26.0,21.0,14.0,9.0,2.0,4.0,81.0,885.0,4.0,8625.0
576,15,Dubai,Dubai Tennis Championships,20210317,ATP500,Outdoor,Hard,3rd Round,3,Shapovalov D.,Hurkacz H.,12,35.0,2865,1645.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.52,2.71,1.58,2.8,1.49,2.61,2021-0495,Dubai,Hard,64.0,A,20210315.0,291.0,133430.0,3.0,,Denis Shapovalov,L,185.0,CAN,21.9,128034.0,13.0,,Hubert Hurkacz,R,196.0,POL,24.0,6-4 6-3,3.0,R16,76.0,5.0,2.0,49.0,31.0,28.0,10.0,9.0,1.0,1.0,1.0,1.0,66.0,51.0,30.0,6.0,10.0,4.0,7.0,12.0,2865.0,35.0,1645.0
577,15,Dubai,Dubai Tennis Championships,20210317,ATP500,Outdoor,Hard,3rd Round,3,Chardy J.,Khachanov K.,53,22.0,1120,2200.0,6.0,7.0,6.0,4.0,6.0,4.0,,,,,2.0,1.0,Completed,2.37,1.57,2.51,1.6,2.55,1.7,2.34,1.59,2021-0495,Dubai,Hard,64.0,A,20210315.0,290.0,104871.0,,,Jeremy Chardy,R,188.0,FRA,34.0,111575.0,8.0,,Karen Khachanov,R,198.0,RUS,24.8,6-7(3) 6-4 6-4,3.0,R16,155.0,19.0,5.0,119.0,73.0,52.0,25.0,16.0,2.0,2.0,12.0,6.0,118.0,77.0,59.0,18.0,16.0,6.0,8.0,53.0,1120.0,22.0,2200.0
578,15,Dubai,Dubai Tennis Championships,20210317,ATP500,Outdoor,Hard,3rd Round,3,Sinner J.,Bautista Agut R.,32,11.0,1719,2910.0,6.0,4.0,3.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,2.1,1.72,2.15,1.79,2.21,1.83,2.1,1.73,2021-0495,Dubai,Hard,64.0,A,20210315.0,288.0,206173.0,16.0,,Jannik Sinner,R,188.0,ITA,19.5,105138.0,4.0,,Roberto Bautista Agut,R,183.0,ESP,32.9,6-4 3-6 7-5,3.0,R16,144.0,16.0,3.0,101.0,64.0,50.0,14.0,15.0,5.0,7.0,5.0,1.0,82.0,53.0,42.0,16.0,16.0,2.0,5.0,32.0,1719.0,11.0,2910.0
579,15,Dubai,Dubai Tennis Championships,20210317,ATP500,Outdoor,Hard,3rd Round,3,Karatsev A.,Sonego L.,42,37.0,1395,1643.0,3.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.57,2.37,1.58,2.54,1.63,2.54,1.58,2.37,2021-0495,Dubai,Hard,64.0,A,20210315.0,289.0,106234.0,,WC,Aslan Karatsev,R,185.0,RUS,27.5,132283.0,17.0,,Lorenzo Sonego,R,191.0,ITA,25.8,3-6 6-3 6-4,3.0,R16,138.0,3.0,5.0,89.0,56.0,41.0,22.0,14.0,6.0,7.0,6.0,3.0,91.0,69.0,49.0,9.0,14.0,6.0,8.0,42.0,1395.0,37.0,1643.0
580,15,Dubai,Dubai Tennis Championships,20210317,ATP500,Outdoor,Hard,3rd Round,3,Nishikori K.,Bedene A.,41,59.0,1423,1085.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.48,2.86,1.48,3.17,1.42,2.83,2021-0495,Dubai,Hard,64.0,A,20210315.0,292.0,105453.0,,,Kei Nishikori,R,178.0,JPN,31.2,105379.0,,,Aljaz Bedene,R,181.0,SLO,31.6,6-4 6-4,3.0,R16,99.0,9.0,0.0,66.0,38.0,26.0,22.0,10.0,2.0,2.0,11.0,6.0,79.0,41.0,30.0,17.0,10.0,10.0,12.0,41.0,1423.0,59.0,1085.0
581,15,Dubai,Dubai Tennis Championships,20210317,ATP500,Outdoor,Hard,3rd Round,3,Fucsovics M.,Lajovic D.,44,26.0,1382,1895.0,6.0,1.0,4.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.5,2.62,1.51,2.77,1.54,2.91,1.47,2.63,2021-0495,Dubai,Hard,64.0,A,20210315.0,287.0,105916.0,,,Marton Fucsovics,R,188.0,HUN,29.0,105583.0,11.0,,Dusan Lajovic,R,180.0,SRB,30.7,6-1 4-6 6-4,3.0,R16,107.0,4.0,3.0,79.0,53.0,36.0,18.0,14.0,3.0,5.0,2.0,2.0,73.0,54.0,36.0,8.0,13.0,1.0,5.0,44.0,1382.0,26.0,1895.0
582,15,Dubai,Dubai Tennis Championships,20210317,ATP500,Outdoor,Hard,3rd Round,3,Rublev A.,Fritz T.,8,30.0,5011,1775.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.2,5.15,1.25,5.25,1.21,4.42,2021-0495,Dubai,Hard,64.0,A,20210315.0,286.0,126094.0,2.0,,Andrey Rublev,R,188.0,RUS,23.4,126203.0,15.0,,Taylor Fritz,R,193.0,USA,23.3,6-3 6-1,3.0,R16,64.0,12.0,3.0,52.0,30.0,24.0,14.0,8.0,6.0,6.0,6.0,4.0,60.0,26.0,19.0,10.0,8.0,2.0,6.0,8.0,5011.0,30.0,1775.0
