,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,PSW,PSL,UBW,UBL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
1761,39,Newport,Hall of Fame Championships,20060714,International,Outdoor,Grass,2nd Round,3,Murray A.,Querry S.,36.0,545.0,901.0,44.0,7.0,5.0,6,2,,,,,,,2.0,0.0,Completed,1.16,4.5,1.25,3.85,1.2,4.2,1.231,4.93,1.28,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762,39,Newport,Hall of Fame Championships,20060714,International,Outdoor,Grass,Quarterfinals,3,Gimelstob J.,Pless K.,111.0,125.0,388.0,353.0,6.0,3.0,6,1,,,,,,,2.0,0.0,Completed,1.44,2.62,1.48,2.6,1.5,2.45,1.485,2.86,1.48,2.56,2006-315,Newport,Grass,32.0,A,20060710.0,26.0,102925.0,8.0,,Justin Gimelstob,R,196.0,USA,29.4,103709.0,,,Kristian Pless,R,188.0,DEN,25.4,6-3 6-1,3.0,QF,53.0,4.0,2.0,52.0,26.0,20.0,16.0,8.0,2.0,2.0,0.0,1.0,42.0,25.0,14.0,8.0,8.0,0.0,4.0,111.0,388.0,125.0,353.0
1763,39,Newport,Hall of Fame Championships,20060714,International,Outdoor,Grass,Quarterfinals,3,Melzer J.,Bogdanovic A.,91.0,154.0,435.0,265.0,3.0,6.0,6,2,6,1,,,,,2.0,1.0,Completed,1.39,2.75,1.45,2.7,1.45,2.6,1.51,2.81,1.45,2.65,2006-315,Newport,Grass,32.0,A,20060710.0,28.0,103781.0,6.0,,Jurgen Melzer,L,183.0,AUT,25.1,104372.0,,,Alex Bogdanovic,L,183.0,GBR,22.1,3-6 6-2 6-1,3.0,QF,79.0,8.0,5.0,71.0,39.0,29.0,19.0,12.0,4.0,5.0,1.0,3.0,67.0,47.0,32.0,9.0,12.0,4.0,8.0,91.0,435.0,154.0,265.0
1764,39,Newport,Hall of Fame Championships,20060714,International,Outdoor,Grass,Quarterfinals,3,Murray A.,Kendrick R.,36.0,186.0,901.0,212.0,6.0,0.0,6,0,,,,,,,2.0,0.0,Completed,1.44,2.62,,,,,,,,,2006-315,Newport,Grass,32.0,A,20060710.0,25.0,104918.0,1.0,,Andy Murray,R,190.0,GBR,19.1,103470.0,,WC,Robert Kendrick,R,190.0,USA,26.6,6-0 6-0,3.0,QF,60.0,4.0,1.0,39.0,29.0,23.0,4.0,6.0,3.0,3.0,4.0,7.0,68.0,37.0,20.0,8.0,6.0,12.0,18.0,36.0,901.0,186.0,212.0
1765,39,Newport,Hall of Fame Championships,20060714,International,Outdoor,Grass,Quarterfinals,3,Philippoussis M.,Fish M.,214.0,70.0,184.0,546.0,7.0,6.0,6,3,,,,,,,2.0,0.0,Completed,2.37,1.53,,,,,,,,,2006-315,Newport,Grass,32.0,A,20060710.0,27.0,102882.0,,WC,Mark Philippoussis,R,196.0,AUS,29.6,103888.0,7.0,,Mardy Fish,R,188.0,USA,24.5,7-6(7) 6-3,3.0,QF,96.0,11.0,4.0,76.0,47.0,39.0,15.0,11.0,2.0,2.0,14.0,1.0,68.0,37.0,32.0,15.0,10.0,5.0,6.0,214.0,184.0,70.0,546.0
1766,39,Newport,Hall of Fame Championships,20060715,International,Outdoor,Grass,Semifinals,3,Philippoussis M.,Melzer J.,214.0,91.0,184.0,435.0,6.0,7.0,6,2,6,0,,,,,2.0,1.0,Completed,1.36,3.0,1.42,2.8,1.4,2.85,1.407,3.26,1.4,2.9,2006-315,Newport,Grass,32.0,A,20060710.0,30.0,102882.0,,WC,Mark Philippoussis,R,196.0,AUS,29.6,103781.0,6.0,,Jurgen Melzer,L,183.0,AUT,25.1,6-7(2) 6-2 6-0,3.0,SF,108.0,16.0,6.0,77.0,47.0,41.0,16.0,13.0,0.0,0.0,9.0,5.0,90.0,55.0,33.0,20.0,13.0,5.0,10.0,214.0,184.0,91.0,435.0
1767,39,Newport,Hall of Fame Championships,20060715,International,Outdoor,Grass,Semifinals,3,Gimelstob J.,Murray A.,111.0,36.0,388.0,901.0,6.0,1.0,7,6,,,,,,,2.0,0.0,Completed,3.5,1.28,3.55,1.28,3.46,1.28,4.37,1.272,3.55,1.27,2006-315,Newport,Grass,32.0,A,20060710.0,29.0,102925.0,8.0,,Justin Gimelstob,R,196.0,USA,29.4,104918.0,1.0,,Andy Murray,R,190.0,GBR,19.1,6-1 7-6(4),3.0,SF,90.0,6.0,2.0,60.0,33.0,27.0,16.0,9.0,0.0,0.0,2.0,2.0,70.0,38.0,24.0,16.0,10.0,1.0,4.0,111.0,388.0,36.0,901.0
1768,39,Newport,Hall of Fame Championships,20060716,International,Outdoor,Grass,The Final,3,Philippoussis M.,Gimelstob J.,214.0,111.0,184.0,388.0,6.0,3.0,7,5,,,,,,,2.0,0.0,Completed,1.36,3.0,1.4,2.85,1.4,2.85,1.424,3.16,1.42,2.8,2006-315,Newport,Grass,32.0,A,20060710.0,31.0,102882.0,,WC,Mark Philippoussis,R,196.0,AUS,29.6,102925.0,8.0,,Justin Gimelstob,R,196.0,USA,29.4,6-3 7-5,3.0,F,102.0,15.0,6.0,65.0,39.0,34.0,13.0,11.0,3.0,3.0,8.0,3.0,83.0,49.0,31.0,16.0,10.0,9.0,11.0,214.0,184.0,111.0,388.0
1769,40,Amersfoort,Dutch Open,20060717,International,Outdoor,Clay,1st Round,3,Mathieu P.H.,di Mauro A.,33.0,93.0,920.0,439.0,6.0,0.0,6,3,,,,,,,2.0,0.0,Completed,1.19,4.0,1.22,4.1,1.25,3.74,1.293,4.11,1.29,3.45,2006-317,Amersfoort,Clay,32.0,A,20060717.0,16.0,103908.0,2.0,,Paul Henri Mathieu,R,185.0,FRA,24.5,103035.0,,,Alessio Di Mauro,L,185.0,ITA,28.9,6-0 6-3,3.0,R32,76.0,0.0,2.0,53.0,32.0,23.0,12.0,8.0,1.0,2.0,1.0,1.0,40.0,25.0,12.0,3.0,7.0,0.0,5.0,33.0,920.0,93.0,439.0
1770,40,Amersfoort,Dutch Open,20060717,International,Outdoor,Clay,1st Round,3,Marin J.A.,Sanguinetti D.,122.0,67.0,368.0,585.0,6.0,2.0,7,5,,,,,,,2.0,0.0,Completed,2.37,1.53,2.35,1.57,2.45,1.5,2.29,1.719,2.4,1.55,2006-317,Amersfoort,Clay,32.0,A,20060717.0,11.0,102548.0,,,Juan Antonio Marin,R,175.0,CRC,31.3,102106.0,,,Davide Sanguinetti,R,188.0,ITA,33.8,6-2 7-5,3.0,R32,107.0,3.0,1.0,65.0,31.0,22.0,23.0,10.0,0.0,0.0,2.0,0.0,63.0,37.0,28.0,9.0,10.0,3.0,6.0,122.0,368.0,67.0,585.0
1771,40,Amersfoort,Dutch Open,20060717,International,Outdoor,Clay,1st Round,3,Bracciali D.,Sijsling I.,55.0,503.0,696.0,51.0,6.0,7.0,6,4,6,4,,,,,2.0,1.0,Completed,,,,,,,1.119,8.6,,,2006-317,Amersfoort,Clay,32.0,A,20060717.0,4.0,103110.0,7.0,,Daniele Bracciali,R,180.0,ITA,28.5,104997.0,,WC,Igor Sijsling,R,190.0,NED,18.9,6-7(5) 6-4 6-2,3.0,R32,138.0,20.0,4.0,107.0,65.0,50.0,21.0,15.0,10.0,11.0,8.0,6.0,106.0,53.0,37.0,25.0,15.0,6.0,10.0,55.0,696.0,503.0,51.0
1772,40,Amersfoort,Dutch Open,20060717,International,Outdoor,Clay,1st Round,3,Ramirez-Hidalgo R.,Berlocq C.,62.0,108.0,617.0,391.0,6.0,7.0,6,3,6,3,,,,,2.0,1.0,Completed,1.28,3.25,1.22,4.1,1.28,3.46,1.313,3.89,1.28,3.5,2006-317,Amersfoort,Clay,32.0,A,20060717.0,15.0,103105.0,,,Ruben Ramirez Hidalgo,R,183.0,ESP,28.5,104122.0,,,Carlos Berlocq,R,183.0,ARG,23.4,6-7(4) 6-3 6-3,3.0,R32,183.0,4.0,4.0,106.0,62.0,41.0,23.0,15.0,6.0,10.0,8.0,5.0,101.0,56.0,36.0,18.0,15.0,8.0,15.0,62.0,617.0,108.0,391.0
1773,40,Amersfoort,Dutch Open,20060717,International,Outdoor,Clay,1st Round,3,Massa E.,Minar I.,450.0,110.0,60.0,391.0,6.0,4.0,6,3,,,,,,,2.0,0.0,Completed,2.62,1.44,2.7,1.45,2.85,1.4,2.85,1.5,2.85,1.4,2006-317,Amersfoort,Clay,32.0,A,20060717.0,14.0,103737.0,,,Edgardo Massa,R,180.0,ARG,25.3,104371.0,,,Ivo Minar,R,183.0,CZE,22.1,6-4 6-3,3.0,R32,71.0,1.0,2.0,56.0,33.0,26.0,14.0,10.0,1.0,2.0,3.0,8.0,69.0,38.0,24.0,15.0,9.0,5.0,8.0,450.0,60.0,110.0,391.0
1774,40,Amersfoort,Dutch Open,20060717,International,Outdoor,Clay,1st Round,3,Djokovic N.,Pashanski B.,36.0,73.0,901.0,537.0,6.0,0.0,6,3,,,,,,,2.0,0.0,Completed,1.16,4.5,1.12,6.0,1.14,5.19,1.143,7.3,1.15,5.1,2006-317,Amersfoort,Clay,32.0,A,20060717.0,5.0,104925.0,3.0,,Novak Djokovic,R,188.0,SRB,19.1,104081.0,,,Boris Pashanski,R,180.0,SRB,23.7,6-0 6-3,3.0,R32,82.0,3.0,2.0,55.0,33.0,21.0,14.0,8.0,0.0,1.0,0.0,3.0,60.0,31.0,12.0,15.0,7.0,5.0,10.0,36.0,901.0,73.0,537.0
1775,40,Amersfoort,Dutch Open,20060718,International,Outdoor,Clay,1st Round,3,Coria G.,Haase R.,28.0,340.0,1035.0,98.0,6.0,3.0,4,6,6,4,,,,,2.0,1.0,Completed,1.1,6.0,1.13,5.65,1.11,5.84,1.19,5.75,1.15,5.1,2006-317,Amersfoort,Clay,32.0,A,20060717.0,1.0,103909.0,1.0,,Guillermo Coria,R,175.0,ARG,24.5,104898.0,,WC,Robin Haase,R,190.0,NED,19.2,6-3 4-6 6-4,3.0,R32,137.0,1.0,14.0,99.0,59.0,48.0,12.0,15.0,7.0,12.0,1.0,1.0,111.0,64.0,41.0,19.0,14.0,10.0,16.0,28.0,1035.0,340.0,98.0
1776,40,Amersfoort,Dutch Open,20060718,International,Outdoor,Clay,1st Round,3,Roitman S.,Cilic M.,118.0,211.0,371.0,186.0,6.0,3.0,6,1,,,,,,,2.0,0.0,Completed,2.62,1.44,2.6,1.48,2.6,1.45,2.53,1.613,2.5,1.5,2006-317,Amersfoort,Clay,32.0,A,20060717.0,2.0,103373.0,,,Sergio Roitman,R,185.0,ARG,27.1,105227.0,,,Marin Cilic,R,198.0,CRO,17.7,6-3 6-1,3.0,R32,68.0,4.0,0.0,45.0,34.0,26.0,6.0,8.0,5.0,6.0,1.0,0.0,55.0,35.0,17.0,8.0,8.0,2.0,7.0,118.0,371.0,211.0,186.0
1777,40,Amersfoort,Dutch Open,20060718,International,Outdoor,Clay,1st Round,3,Zib T.,Darcis S.,127.0,266.0,355.0,141.0,7.0,5.0,6,3,,,,,,,2.0,0.0,Completed,,,,,1.65,2.15,1.758,2.22,,,2006-317,Amersfoort,Clay,32.0,A,20060717.0,6.0,102720.0,,,Tomas Zib,R,178.0,CZE,30.4,104327.0,,Q,Steve Darcis,R,178.0,BEL,22.3,7-5 6-3,3.0,R32,91.0,3.0,1.0,53.0,33.0,25.0,15.0,10.0,0.0,0.0,2.0,3.0,80.0,43.0,26.0,22.0,11.0,9.0,12.0,127.0,355.0,266.0,141.0
1778,40,Amersfoort,Dutch Open,20060718,International,Outdoor,Clay,1st Round,3,Gicquel M.,Vicente F.,87.0,101.0,481.0,416.0,6.0,2.0,6,4,,,,,,,2.0,0.0,Completed,1.83,1.83,1.77,2.0,1.7,2.1,1.877,2.04,1.88,1.88,2006-317,Amersfoort,Clay,32.0,A,20060717.0,7.0,102967.0,,,Marc Gicquel,R,188.0,FRA,29.2,102950.0,,,Fernando Vicente,R,180.0,ESP,29.3,6-2 6-4,3.0,R32,70.0,2.0,2.0,54.0,29.0,22.0,16.0,9.0,1.0,1.0,5.0,0.0,44.0,32.0,19.0,7.0,9.0,0.0,3.0,87.0,481.0,101.0,416.0
1779,40,Amersfoort,Dutch Open,20060718,International,Outdoor,Clay,1st Round,3,Moya C.,Garcia-Lopez G.,41.0,80.0,830.0,508.0,6.0,4.0,7,6,,,,,,,2.0,0.0,Completed,1.57,2.25,1.7,2.1,1.67,2.12,1.746,2.24,1.68,2.12,2006-317,Amersfoort,Clay,32.0,A,20060717.0,9.0,102845.0,5.0,,Carlos Moya,R,190.0,ESP,29.8,104198.0,,,Guillermo Garcia Lopez,R,188.0,ESP,23.1,6-4 7-6(6),3.0,R32,114.0,7.0,0.0,78.0,45.0,37.0,20.0,11.0,1.0,1.0,0.0,1.0,76.0,46.0,33.0,18.0,11.0,1.0,2.0,41.0,830.0,80.0,508.0
1780,40,Amersfoort,Dutch Open,20060718,International,Outdoor,Clay,1st Round,3,Martin A.,Montanes A.,49.0,95.0,764.0,433.0,6.0,2.0,6,2,,,,,,,2.0,0.0,Completed,1.57,2.25,1.6,2.3,1.6,2.3,1.709,2.31,1.55,2.38,2006-317,Amersfoort,Clay,32.0,A,20060717.0,13.0,103252.0,6.0,,Alberto Martin,R,175.0,ESP,27.9,103656.0,,,Albert Montanes,R,175.0,ESP,25.6,6-2 6-2,3.0,R32,69.0,8.0,3.0,47.0,24.0,19.0,14.0,8.0,2.0,3.0,0.0,0.0,63.0,42.0,19.0,10.0,8.0,7.0,12.0,49.0,764.0,95.0,433.0
1781,40,Amersfoort,Dutch Open,20060718,International,Outdoor,Clay,1st Round,3,Calleri A.,Gremelmayr D.,51.0,133.0,728.0,335.0,6.0,2.0,7,6,,,,,,,2.0,0.0,Completed,1.16,4.5,1.18,4.65,1.2,4.25,1.199,5.53,1.2,4.3,2006-317,Amersfoort,Clay,32.0,A,20060717.0,3.0,102860.0,,,Agustin Calleri,R,183.0,ARG,29.8,103823.0,,,Denis Gremelmayr,L,183.0,GER,24.9,6-2 7-6(5),3.0,R32,93.0,4.0,4.0,80.0,42.0,30.0,23.0,10.0,7.0,8.0,0.0,3.0,67.0,34.0,25.0,14.0,10.0,1.0,4.0,51.0,728.0,133.0,335.0
1782,40,Amersfoort,Dutch Open,20060718,International,Outdoor,Clay,1st Round,3,De Bakker T.,Benneteau J.,1055.0,53.0,7.0,711.0,6.0,3.0,6,3,,,,,,,2.0,0.0,Completed,4.5,1.16,,,,,5.14,1.22,,,2006-317,Amersfoort,Clay,32.0,A,20060717.0,8.0,105217.0,,WC,Thiemo De Bakker,R,193.0,NED,17.8,103898.0,8.0,,Julien Benneteau,R,185.0,FRA,24.5,6-3 6-3,3.0,R32,84.0,3.0,4.0,67.0,28.0,22.0,21.0,0.0,5.0,6.0,2.0,2.0,53.0,36.0,19.0,9.0,0.0,4.0,8.0,1055.0,7.0,53.0,711.0
1783,40,Amersfoort,Dutch Open,20060718,International,Outdoor,Clay,1st Round,3,Fognini F.,Guzman J.P.,274.0,381.0,134.0,80.0,6.0,3.0,1,6,7,5,,,,,2.0,1.0,Completed,1.8,1.9,,,1.9,1.85,2.06,1.862,,,2006-317,Amersfoort,Clay,32.0,A,20060717.0,10.0,104926.0,,Q,Fabio Fognini,R,178.0,ITA,19.1,103700.0,,Q,Juan Pablo Guzman,L,178.0,ARG,25.4,6-3 1-6 7-5,3.0,R32,126.0,3.0,5.0,106.0,58.0,37.0,24.0,14.0,4.0,7.0,5.0,1.0,80.0,45.0,31.0,21.0,14.0,1.0,4.0,274.0,134.0,381.0,80.0
1784,40,Amersfoort,Dutch Open,20060718,International,Outdoor,Clay,1st Round,3,Massu N.,Vinciguerra A.,37.0,262.0,890.0,142.0,7.0,6.0,6,3,,,,,,,2.0,0.0,Completed,,,1.14,5.4,1.17,4.67,1.174,6.25,1.16,4.85,2006-317,Amersfoort,Clay,32.0,A,20060717.0,12.0,103454.0,4.0,,Nicolas Massu,R,183.0,CHI,26.7,103714.0,,Q,Andreas Vinciguerra,L,180.0,SWE,25.4,7-6(3) 6-3,3.0,R32,106.0,6.0,7.0,68.0,32.0,24.0,18.0,11.0,1.0,4.0,1.0,3.0,58.0,37.0,21.0,8.0,10.0,0.0,4.0,37.0,890.0,262.0,142.0
1785,40,Amersfoort,Dutch Open,20060719,International,Outdoor,Clay,2nd Round,3,Ramirez-Hidalgo R.,Mathieu P.H.,62.0,33.0,617.0,920.0,6.0,4.0,6,2,,,,,,,2.0,0.0,Completed,2.37,1.53,2.55,1.5,2.35,1.55,2.6,1.588,2.38,1.55,2006-317,Amersfoort,Clay,32.0,A,20060717.0,24.0,103105.0,,,Ruben Ramirez Hidalgo,R,183.0,ESP,28.5,103908.0,2.0,,Paul Henri Mathieu,R,185.0,FRA,24.5,6-4 6-2,3.0,R16,80.0,3.0,1.0,52.0,30.0,22.0,10.0,9.0,1.0,3.0,1.0,3.0,47.0,27.0,15.0,8.0,9.0,0.0,5.0,62.0,617.0,33.0,920.0
1786,40,Amersfoort,Dutch Open,20060719,International,Outdoor,Clay,2nd Round,3,Martin A.,Massa E.,49.0,450.0,764.0,60.0,6.0,2.0,6,4,,,,,,,2.0,0.0,Completed,1.33,3.25,1.28,3.55,1.3,3.35,1.352,3.64,1.31,3.3,2006-317,Amersfoort,Clay,32.0,A,20060717.0,23.0,103252.0,6.0,,Alberto Martin,R,175.0,ESP,27.9,103737.0,,,Edgardo Massa,R,180.0,ARG,25.3,6-2 6-4,3.0,R16,86.0,0.0,3.0,58.0,34.0,24.0,14.0,9.0,3.0,4.0,2.0,4.0,80.0,45.0,26.0,16.0,9.0,8.0,12.0,49.0,764.0,450.0,60.0
1787,40,Amersfoort,Dutch Open,20060719,International,Outdoor,Clay,2nd Round,3,Massu N.,Marin J.A.,37.0,122.0,890.0,368.0,6.0,4.0,7,6,,,,,,,2.0,0.0,Completed,1.1,6.0,1.13,5.65,1.13,5.5,1.15,7.05,1.14,5.3,2006-317,Amersfoort,Clay,32.0,A,20060717.0,22.0,103454.0,4.0,,Nicolas Massu,R,183.0,CHI,26.7,102548.0,,,Juan Antonio Marin,R,175.0,CRC,31.3,6-4 7-6(2),3.0,R16,146.0,0.0,6.0,73.0,39.0,28.0,12.0,11.0,7.0,11.0,3.0,1.0,77.0,50.0,28.0,11.0,11.0,2.0,7.0,37.0,890.0,122.0,368.0
1788,40,Amersfoort,Dutch Open,20060719,International,Outdoor,Clay,2nd Round,3,Moya C.,Fognini F.,41.0,274.0,830.0,134.0,7.0,5.0,6,3,,,,,,,2.0,0.0,Completed,1.14,5.0,1.22,4.1,1.2,4.25,1.2,5.5,1.22,4.0,2006-317,Amersfoort,Clay,32.0,A,20060717.0,21.0,102845.0,5.0,,Carlos Moya,R,190.0,ESP,29.8,104926.0,,Q,Fabio Fognini,R,178.0,ITA,19.1,7-5 6-3,3.0,R16,96.0,9.0,3.0,59.0,31.0,23.0,12.0,11.0,0.0,4.0,1.0,4.0,82.0,40.0,23.0,15.0,10.0,6.0,12.0,41.0,830.0,274.0,134.0
1789,40,Amersfoort,Dutch Open,20060720,International,Outdoor,Clay,2nd Round,3,Coria G.,Roitman S.,28.0,118.0,1035.0,371.0,7.0,5.0,4,6,6,2,,,,,2.0,1.0,Completed,1.38,2.87,1.4,2.85,1.37,2.92,1.485,2.86,1.43,2.72,2006-317,Amersfoort,Clay,32.0,A,20060717.0,17.0,103909.0,1.0,,Guillermo Coria,R,175.0,ARG,24.5,103373.0,,,Sergio Roitman,R,185.0,ARG,27.1,7-5 4-6 6-2,3.0,R16,140.0,2.0,15.0,115.0,73.0,51.0,17.0,15.0,10.0,14.0,5.0,0.0,86.0,59.0,36.0,12.0,15.0,6.0,12.0,28.0,1035.0,118.0,371.0
1790,40,Amersfoort,Dutch Open,20060720,International,Outdoor,Clay,2nd Round,3,Djokovic N.,Zib T.,36.0,127.0,901.0,355.0,6.0,4.0,6,2,,,,,,,2.0,0.0,Completed,1.1,6.5,1.12,6.0,1.13,5.5,1.135,7.7,1.14,5.2,2006-317,Amersfoort,Clay,32.0,A,20060717.0,19.0,104925.0,3.0,,Novak Djokovic,R,188.0,SRB,19.1,102720.0,,,Tomas Zib,R,178.0,CZE,30.4,6-4 6-2,3.0,R16,86.0,13.0,4.0,61.0,41.0,33.0,11.0,9.0,4.0,4.0,1.0,2.0,73.0,36.0,24.0,17.0,9.0,9.0,12.0,36.0,901.0,127.0,355.0
1791,40,Amersfoort,Dutch Open,20060720,International,Outdoor,Clay,2nd Round,3,Calleri A.,Bracciali D.,51.0,55.0,728.0,696.0,2.0,6.0,7,6,6,0,,,,,2.0,1.0,Completed,1.28,3.5,1.3,3.4,1.32,3.22,1.325,3.78,1.3,3.35,2006-317,Amersfoort,Clay,32.0,A,20060717.0,18.0,102860.0,,,Agustin Calleri,R,183.0,ARG,29.8,103110.0,7.0,,Daniele Bracciali,R,180.0,ITA,28.5,2-6 7-6(2) 6-0,3.0,R16,102.0,12.0,2.0,76.0,45.0,36.0,17.0,13.0,0.0,2.0,6.0,1.0,84.0,49.0,36.0,15.0,13.0,1.0,4.0,51.0,728.0,55.0,696.0
1792,40,Amersfoort,Dutch Open,20060720,International,Outdoor,Clay,2nd Round,3,Gicquel M.,De Bakker T.,87.0,1055.0,481.0,7.0,4.0,6.0,6,3,6,2,,,,,2.0,1.0,Completed,1.53,2.37,1.5,2.55,1.5,2.45,1.641,2.46,1.5,2.5,2006-317,Amersfoort,Clay,32.0,A,20060717.0,20.0,102967.0,,,Marc Gicquel,R,188.0,FRA,29.2,105217.0,,WC,Thiemo De Bakker,R,193.0,NED,17.8,4-6 6-3 6-2,3.0,R16,127.0,9.0,3.0,83.0,39.0,35.0,22.0,14.0,2.0,3.0,4.0,2.0,83.0,56.0,39.0,12.0,13.0,5.0,8.0,87.0,481.0,1055.0,7.0
1793,40,Amersfoort,Dutch Open,20060721,International,Outdoor,Clay,Quarterfinals,3,Ramirez-Hidalgo R.,Martin A.,62.0,49.0,617.0,764.0,6.0,2.0,6,2,,,,,,,2.0,0.0,Completed,1.9,1.8,2.1,1.7,1.95,1.8,2.23,1.752,1.96,1.8,2006-317,Amersfoort,Clay,32.0,A,20060717.0,28.0,103105.0,,,Ruben Ramirez Hidalgo,R,183.0,ESP,28.5,103252.0,6.0,,Alberto Martin,R,175.0,ESP,27.9,6-2 6-2,3.0,QF,63.0,3.0,0.0,44.0,29.0,26.0,7.0,8.0,0.0,0.0,2.0,2.0,47.0,24.0,14.0,10.0,8.0,4.0,8.0,62.0,617.0,49.0,764.0
1794,40,Amersfoort,Dutch Open,20060721,International,Outdoor,Clay,Quarterfinals,3,Massu N.,Moya C.,37.0,41.0,890.0,830.0,7.0,5.0,6,4,,,,,,,2.0,0.0,Completed,2.0,1.72,1.88,1.88,2.03,1.73,1.99,1.917,1.88,1.88,2006-317,Amersfoort,Clay,32.0,A,20060717.0,27.0,103454.0,4.0,,Nicolas Massu,R,183.0,CHI,26.7,102845.0,5.0,,Carlos Moya,R,190.0,ESP,29.8,7-5 6-4,3.0,QF,106.0,3.0,1.0,63.0,41.0,25.0,17.0,11.0,2.0,4.0,3.0,3.0,67.0,36.0,22.0,15.0,11.0,4.0,8.0,37.0,890.0,41.0,830.0
1795,40,Amersfoort,Dutch Open,20060721,International,Outdoor,Clay,Quarterfinals,3,Coria G.,Calleri A.,28.0,51.0,1035.0,728.0,6.0,3.0,7,6,,,,,,,2.0,0.0,Completed,2.5,1.5,2.6,1.48,2.45,1.5,2.64,1.575,2.55,1.48,2006-317,Amersfoort,Clay,32.0,A,20060717.0,25.0,103909.0,1.0,,Guillermo Coria,R,175.0,ARG,24.5,102860.0,,,Agustin Calleri,R,183.0,ARG,29.8,6-3 7-6(4),3.0,QF,95.0,1.0,5.0,79.0,47.0,35.0,17.0,11.0,1.0,2.0,5.0,2.0,56.0,28.0,22.0,15.0,10.0,1.0,3.0,28.0,1035.0,51.0,728.0
1796,40,Amersfoort,Dutch Open,20060721,International,Outdoor,Clay,Quarterfinals,3,Djokovic N.,Gicquel M.,36.0,87.0,901.0,481.0,6.0,3.0,6,4,,,,,,,2.0,0.0,Completed,1.11,6.0,1.12,6.0,1.14,5.19,1.156,6.81,1.16,4.9,2006-317,Amersfoort,Clay,32.0,A,20060717.0,26.0,104925.0,3.0,,Novak Djokovic,R,188.0,SRB,19.1,102967.0,,,Marc Gicquel,R,188.0,FRA,29.2,6-3 6-4,3.0,QF,75.0,5.0,3.0,61.0,37.0,30.0,10.0,10.0,2.0,3.0,1.0,2.0,61.0,36.0,27.0,6.0,9.0,4.0,7.0,36.0,901.0,87.0,481.0
1797,40,Amersfoort,Dutch Open,20060722,International,Outdoor,Clay,Semifinals,3,Massu N.,Ramirez-Hidalgo R.,37.0,62.0,890.0,617.0,6.0,1.0,6,3,,,,,,,2.0,0.0,Completed,1.5,2.5,1.55,2.4,1.5,2.45,1.645,2.45,1.61,2.25,2006-317,Amersfoort,Clay,32.0,A,20060717.0,30.0,103454.0,4.0,,Nicolas Massu,R,183.0,CHI,26.7,103105.0,,,Ruben Ramirez Hidalgo,R,183.0,ESP,28.5,6-1 6-3,3.0,SF,79.0,6.0,0.0,42.0,23.0,21.0,11.0,8.0,0.0,0.0,4.0,0.0,49.0,27.0,15.0,10.0,8.0,4.0,8.0,37.0,890.0,62.0,617.0
1798,40,Amersfoort,Dutch Open,20060722,International,Outdoor,Clay,Semifinals,3,Djokovic N.,Coria G.,36.0,28.0,901.0,1035.0,6.0,2.0,1,0,,,,,,,1.0,0.0,Retired,1.57,2.25,1.53,2.45,1.55,2.35,1.562,2.68,1.5,2.5,2006-317,Amersfoort,Clay,32.0,A,20060717.0,29.0,104925.0,3.0,,Novak Djokovic,R,188.0,SRB,19.1,103909.0,1.0,,Guillermo Coria,R,175.0,ARG,24.5,6-2 1-0 RET,3.0,SF,38.0,2.0,0.0,26.0,17.0,12.0,7.0,5.0,1.0,2.0,0.0,5.0,21.0,9.0,4.0,3.0,4.0,0.0,3.0,36.0,901.0,28.0,1035.0
1799,40,Amersfoort,Dutch Open,20060723,International,Outdoor,Clay,The Final,3,Djokovic N.,Massu N.,36.0,37.0,901.0,890.0,7.0,6.0,6,4,,,,,,,2.0,0.0,Completed,1.61,2.2,1.67,2.15,1.7,2.08,1.8,2.15,1.65,2.2,2006-317,Amersfoort,Clay,32.0,A,20060717.0,31.0,104925.0,3.0,,Novak Djokovic,R,188.0,SRB,19.1,103454.0,4.0,,Nicolas Massu,R,183.0,CHI,26.7,7-6(5) 6-4,3.0,F,162.0,9.0,3.0,68.0,36.0,27.0,16.0,11.0,2.0,4.0,11.0,4.0,89.0,40.0,27.0,25.0,11.0,7.0,10.0,36.0,901.0,37.0,890.0
